year,geography,measure,adjustment,analysis,domain,condition,primary_sex,primary_age,primary_dual,fips,county,state,urban,primary_race,primary_eligibility,primary_denominator,analysis_value
2014,County,Emergency department visit rate,Unsmoothed actual,Base measure,Primary chronic conditions,"All Emergency Department Visits",All,All,Dual & non-dual,19067,Floyd County,IOWA,Rural,Asian/Pacific islander,All,"undefined",545
2014,County,Emergency department visit rate,Unsmoothed actual,Base measure,Primary chronic conditions,"All Emergency Department Visits",All,All,Dual & non-dual,19079,Hamilton County,IOWA,Rural,Asian/Pacific islander,All,"undefined",417
2014,County,Emergency department visit rate,Unsmoothed actual,Base measure,Primary chronic conditions,"All Emergency Department Visits",All,All,Dual & non-dual,19087,Henry County,IOWA,Rural,Asian/Pacific islander,All,"undefined",636
2014,County,Emergency department visit rate,Unsmoothed actual,Base measure,Primary chronic conditions,"All Emergency Department Visits",All,All,Dual & non-dual,19099,Jasper County,IOWA,Rural,Asian/Pacific islander,All,"undefined",483
2014,County,Emergency department visit rate,Unsmoothed actual,Base measure,Primary chronic conditions,"All Emergency Department Visits",All,All,Dual & non-dual,19103,Johnson County,IOWA,Urban,Asian/Pacific islander,All,"undefined",415
2014,County,Emergency department visit rate,Unsmoothed actual,Base measure,Primary chronic conditions,"All Emergency Department Visits",All,All,Dual & non-dual,19111,Lee County,IOWA,Rural,Asian/Pacific islander,All,"undefined",222
2014,County,Emergency department visit rate,Unsmoothed actual,Base measure,Primary chronic conditions,"All Emergency Department Visits",All,All,Dual & non-dual,19113,Linn County,IOWA,Urban,Asian/Pacific islander,All,"undefined",594
2014,County,Emergency department visit rate,Unsmoothed actual,Base measure,Primary chronic conditions,"All Emergency Department Visits",All,All,Dual & non-dual,19123,Mahaska County,IOWA,Rural,Asian/Pacific islander,All,"undefined",647
2014,County,Emergency department visit rate,Unsmoothed actual,Base measure,Primary chronic conditions,"All Emergency Department Visits",All,All,Dual & non-dual,19125,Marion County,IOWA,Rural,Asian/Pacific islander,All,"undefined",697
2014,County,Emergency department visit rate,Unsmoothed actual,Base measure,Primary chronic conditions,"All Emergency Department Visits",All,All,Dual & non-dual,19127,Marshall County,IOWA,Rural,Asian/Pacific islander,All,"undefined",1091
2014,County,Emergency department visit rate,Unsmoothed actual,Base measure,Primary chronic conditions,"All Emergency Department Visits",All,All,Dual & non-dual,19139,Muscatine County,IOWA,Rural,Asian/Pacific islander,All,"undefined",364
2014,County,Emergency department visit rate,Unsmoothed actual,Base measure,Primary chronic conditions,"All Emergency Department Visits",All,All,Dual & non-dual,19141,O'Brien County,IOWA,Rural,Asian/Pacific islander,All,"undefined",769
2014,County,Emergency department visit rate,Unsmoothed actual,Base measure,Primary chronic conditions,"All Emergency Department Visits",All,All,Dual & non-dual,19153,Polk County,IOWA,Urban,Asian/Pacific islander,All,"undefined",485
2014,County,Emergency department visit rate,Unsmoothed actual,Base measure,Primary chronic conditions,"All Emergency Department Visits",All,All,Dual & non-dual,19155,Pottawattamie County,IOWA,Urban,Asian/Pacific islander,All,"undefined",575
2014,County,Emergency department visit rate,Unsmoothed actual,Base measure,Primary chronic conditions,"All Emergency Department Visits",All,All,Dual & non-dual,19163,Scott County,IOWA,Urban,Asian/Pacific islander,All,"undefined",522
2014,County,Emergency department visit rate,Unsmoothed actual,Base measure,Primary chronic conditions,"All Emergency Department Visits",All,All,Dual & non-dual,19167,Sioux County,IOWA,Rural,Asian/Pacific islander,All,"undefined",385
2014,County,Emergency department visit rate,Unsmoothed actual,Base measure,Primary chronic conditions,"All Emergency Department Visits",All,All,Dual & non-dual,19169,Story County,IOWA,Urban,Asian/Pacific islander,All,"undefined",453
2014,County,Emergency department visit rate,Unsmoothed actual,Base measure,Primary chronic conditions,"All Emergency Department Visits",All,All,Dual & non-dual,19179,Wapello County,IOWA,Rural,Asian/Pacific islander,All,"undefined",1955
2014,County,Emergency department visit rate,Unsmoothed actual,Base measure,Primary chronic conditions,"All Emergency Department Visits",All,All,Dual & non-dual,19187,Webster County,IOWA,Rural,Asian/Pacific islander,All,"undefined",333
2014,County,Emergency department visit rate,Unsmoothed actual,Base measure,Primary chronic conditions,"All Emergency Department Visits",All,All,Dual & non-dual,19193,Woodbury County,IOWA,Urban,Asian/Pacific islander,All,"undefined",442
2014,County,Emergency department visit rate,Unsmoothed actual,Base measure,Primary chronic conditions,"All Emergency Department Visits",All,All,Dual & non-dual,20015,Butler County,KANSAS,Urban,Asian/Pacific islander,All,"undefined",727
2014,County,Emergency department visit rate,Unsmoothed actual,Base measure,Primary chronic conditions,"All Emergency Department Visits",All,All,Dual & non-dual,20035,Cowley County,KANSAS,Rural,Asian/Pacific islander,All,"undefined",500
2014,County,Emergency department visit rate,Unsmoothed actual,Base measure,Primary chronic conditions,"All Emergency Department Visits",All,All,Dual & non-dual,20037,Crawford County,KANSAS,Rural,Asian/Pacific islander,All,"undefined",0
2014,County,Emergency department visit rate,Unsmoothed actual,Base measure,Primary chronic conditions,"All Emergency Department Visits",All,All,Dual & non-dual,20045,Douglas County,KANSAS,Urban,Asian/Pacific islander,All,"undefined",305
2014,County,Emergency department visit rate,Unsmoothed actual,Base measure,Primary chronic conditions,"All Emergency Department Visits",All,All,Dual & non-dual,20051,Ellis County,KANSAS,Rural,Asian/Pacific islander,All,"undefined",588
2014,County,Emergency department visit rate,Unsmoothed actual,Base measure,Primary chronic conditions,"All Emergency Department Visits",All,All,Dual & non-dual,20055,Finney County,KANSAS,Rural,Asian/Pacific islander,All,"undefined",373
2014,County,Emergency department visit rate,Unsmoothed actual,Base measure,Primary chronic conditions,"All Emergency Department Visits",All,All,Dual & non-dual,20057,Ford County,KANSAS,Rural,Asian/Pacific islander,All,"undefined",186
2014,County,Emergency department visit rate,Unsmoothed actual,Base measure,Primary chronic conditions,"All Emergency Department Visits",All,All,Dual & non-dual,20059,Franklin County,KANSAS,Urban,Asian/Pacific islander,All,"undefined",0
2014,County,Emergency department visit rate,Unsmoothed actual,Base measure,Primary chronic conditions,"All Emergency Department Visits",All,All,Dual & non-dual,20061,Geary County,KANSAS,Urban,Asian/Pacific islander,All,"undefined",486
2014,County,Emergency department visit rate,Unsmoothed actual,Base measure,Primary chronic conditions,"All Emergency Department Visits",All,All,Dual & non-dual,20079,Harvey County,KANSAS,Urban,Asian/Pacific islander,All,"undefined",1091
2014,County,Emergency department visit rate,Unsmoothed actual,Base measure,Primary chronic conditions,"All Emergency Department Visits",All,All,Dual & non-dual,20091,Johnson County,KANSAS,Urban,Asian/Pacific islander,All,"undefined",402
2014,County,Emergency department visit rate,Unsmoothed actual,Base measure,Primary chronic conditions,"All Emergency Department Visits",All,All,Dual & non-dual,20099,Labette County,KANSAS,Rural,Asian/Pacific islander,All,"undefined",286
2014,County,Emergency department visit rate,Unsmoothed actual,Base measure,Primary chronic conditions,"All Emergency Department Visits",All,All,Dual & non-dual,20103,Leavenworth County,KANSAS,Urban,Asian/Pacific islander,All,"undefined",438
2014,County,Emergency department visit rate,Unsmoothed actual,Base measure,Primary chronic conditions,"All Emergency Department Visits",All,All,Dual & non-dual,20111,Lyon County,KANSAS,Rural,Asian/Pacific islander,All,"undefined",229
2014,County,Emergency department visit rate,Unsmoothed actual,Base measure,Primary chronic conditions,"All Emergency Department Visits",All,All,Dual & non-dual,20113,McPherson County,KANSAS,Rural,Asian/Pacific islander,All,"undefined",533
2014,County,Emergency department visit rate,Unsmoothed actual,Base measure,Primary chronic conditions,"All Emergency Department Visits",All,All,Dual & non-dual,20125,Montgomery County,KANSAS,Rural,Asian/Pacific islander,All,"undefined",571
2014,County,Emergency department visit rate,Unsmoothed actual,Base measure,Primary chronic conditions,"All Emergency Department Visits",All,All,Dual & non-dual,20147,Phillips County,KANSAS,Rural,Asian/Pacific islander,All,"undefined",0
2014,County,Emergency department visit rate,Unsmoothed actual,Base measure,Primary chronic conditions,"All Emergency Department Visits",All,All,Dual & non-dual,20155,Reno County,KANSAS,Rural,Asian/Pacific islander,All,"undefined",886
2014,County,Emergency department visit rate,Unsmoothed actual,Base measure,Primary chronic conditions,"All Emergency Department Visits",All,All,Dual & non-dual,20161,Riley County,KANSAS,Urban,Asian/Pacific islander,All,"undefined",250
2014,County,Emergency department visit rate,Unsmoothed actual,Base measure,Primary chronic conditions,"All Emergency Department Visits",All,All,Dual & non-dual,20167,Russell County,KANSAS,Rural,Asian/Pacific islander,All,"undefined",882
2014,County,Emergency department visit rate,Unsmoothed actual,Base measure,Primary chronic conditions,"All Emergency Department Visits",All,All,Dual & non-dual,20169,Saline County,KANSAS,Rural,Asian/Pacific islander,All,"undefined",573
2014,County,Emergency department visit rate,Unsmoothed actual,Base measure,Primary chronic conditions,"All Emergency Department Visits",All,All,Dual & non-dual,20173,Sedgwick County,KANSAS,Urban,Asian/Pacific islander,All,"undefined",317
2014,County,Emergency department visit rate,Unsmoothed actual,Base measure,Primary chronic conditions,"All Emergency Department Visits",All,All,Dual & non-dual,20175,Seward County,KANSAS,Rural,Asian/Pacific islander,All,"undefined",212
2014,County,Emergency department visit rate,Unsmoothed actual,Base measure,Primary chronic conditions,"All Emergency Department Visits",All,All,Dual & non-dual,20177,Shawnee County,KANSAS,Urban,Asian/Pacific islander,All,"undefined",674
2014,County,Emergency department visit rate,Unsmoothed actual,Base measure,Primary chronic conditions,"All Emergency Department Visits",All,All,Dual & non-dual,20209,Wyandotte County,KANSAS,Urban,Asian/Pacific islander,All,"undefined",695
2014,County,Emergency department visit rate,Unsmoothed actual,Base measure,Primary chronic conditions,"All Emergency Department Visits",All,All,Dual & non-dual,21009,Barren County,KENTUCKY,Rural,Asian/Pacific islander,All,"undefined",467
2014,County,Emergency department visit rate,Unsmoothed actual,Base measure,Primary chronic conditions,"All Emergency Department Visits",All,All,Dual & non-dual,21015,Boone County,KENTUCKY,Urban,Asian/Pacific islander,All,"undefined",841
2014,County,Emergency department visit rate,Unsmoothed actual,Base measure,Primary chronic conditions,"All Emergency Department Visits",All,All,Dual & non-dual,21029,Bullitt County,KENTUCKY,Urban,Asian/Pacific islander,All,"undefined",467
2014,County,Emergency department visit rate,Unsmoothed actual,Base measure,Primary chronic conditions,"All Emergency Department Visits",All,All,Dual & non-dual,21035,Calloway County,KENTUCKY,Rural,Asian/Pacific islander,All,"undefined",353
2014,County,Emergency department visit rate,Unsmoothed actual,Base measure,Primary chronic conditions,"All Emergency Department Visits",All,All,Dual & non-dual,21037,Campbell County,KENTUCKY,Urban,Asian/Pacific islander,All,"undefined",259
2014,County,Emergency department visit rate,Unsmoothed actual,Base measure,Primary chronic conditions,"All Emergency Department Visits",All,All,Dual & non-dual,21047,Christian County,KENTUCKY,Urban,Asian/Pacific islander,All,"undefined",500
2014,County,Emergency department visit rate,Unsmoothed actual,Base measure,Primary chronic conditions,"All Emergency Department Visits",All,All,Dual & non-dual,21059,Daviess County,KENTUCKY,Urban,Asian/Pacific islander,All,"undefined",857
2014,County,Emergency department visit rate,Unsmoothed actual,Base measure,Primary chronic conditions,"All Emergency Department Visits",All,All,Dual & non-dual,21067,Fayette County,KENTUCKY,Urban,Asian/Pacific islander,All,"undefined",307
2014,County,Emergency department visit rate,Unsmoothed actual,Base measure,Primary chronic conditions,"All Emergency Department Visits",All,All,Dual & non-dual,21073,Franklin County,KENTUCKY,Rural,Asian/Pacific islander,All,"undefined",593
2014,County,Emergency department visit rate,Unsmoothed actual,Base measure,Primary chronic conditions,"All Emergency Department Visits",All,All,Dual & non-dual,21089,Greenup County,KENTUCKY,Urban,Asian/Pacific islander,All,"undefined",1000
2014,County,Emergency department visit rate,Unsmoothed actual,Base measure,Primary chronic conditions,"All Emergency Department Visits",All,All,Dual & non-dual,21093,Hardin County,KENTUCKY,Urban,Asian/Pacific islander,All,"undefined",392
2014,County,Emergency department visit rate,Unsmoothed actual,Base measure,Primary chronic conditions,"All Emergency Department Visits",All,All,Dual & non-dual,21101,Henderson County,KENTUCKY,Urban,Asian/Pacific islander,All,"undefined",2071
2014,County,Emergency department visit rate,Unsmoothed actual,Base measure,Primary chronic conditions,"All Emergency Department Visits",All,All,Dual & non-dual,21107,Hopkins County,KENTUCKY,Rural,Asian/Pacific islander,All,"undefined",0
2014,County,Emergency department visit rate,Unsmoothed actual,Base measure,Primary chronic conditions,"All Emergency Department Visits",All,All,Dual & non-dual,21111,Jefferson County,KENTUCKY,Urban,Asian/Pacific islander,All,"undefined",370
2014,County,Emergency department visit rate,Unsmoothed actual,Base measure,Primary chronic conditions,"All Emergency Department Visits",All,All,Dual & non-dual,21113,Jessamine County,KENTUCKY,Urban,Asian/Pacific islander,All,"undefined",625
2014,County,Emergency department visit rate,Unsmoothed actual,Base measure,Primary chronic conditions,"All Emergency Department Visits",All,All,Dual & non-dual,21117,Kenton County,KENTUCKY,Urban,Asian/Pacific islander,All,"undefined",250
2014,County,Emergency department visit rate,Unsmoothed actual,Base measure,Primary chronic conditions,"All Emergency Department Visits",All,All,Dual & non-dual,21125,Laurel County,KENTUCKY,Rural,Asian/Pacific islander,All,"undefined",692
2014,County,Emergency department visit rate,Unsmoothed actual,Base measure,Primary chronic conditions,"All Emergency Department Visits",All,All,Dual & non-dual,21145,McCracken County,KENTUCKY,Rural,Asian/Pacific islander,All,"undefined",406
2014,County,Emergency department visit rate,Unsmoothed actual,Base measure,Primary chronic conditions,"All Emergency Department Visits",All,All,Dual & non-dual,21151,Madison County,KENTUCKY,Rural,Asian/Pacific islander,All,"undefined",810
2014,County,Emergency department visit rate,Unsmoothed actual,Base measure,Primary chronic conditions,"All Emergency Department Visits",All,All,Dual & non-dual,21157,Marshall County,KENTUCKY,Rural,Asian/Pacific islander,All,"undefined",364
2014,County,Emergency department visit rate,Unsmoothed actual,Base measure,Primary chronic conditions,"All Emergency Department Visits",All,All,Dual & non-dual,21185,Oldham County,KENTUCKY,Urban,Asian/Pacific islander,All,"undefined",231
2014,County,Emergency department visit rate,Unsmoothed actual,Base measure,Primary chronic conditions,"All Emergency Department Visits",All,All,Dual & non-dual,21195,Pike County,KENTUCKY,Rural,Asian/Pacific islander,All,"undefined",1111
2014,County,Emergency department visit rate,Unsmoothed actual,Base measure,Primary chronic conditions,"All Emergency Department Visits",All,All,Dual & non-dual,21199,Pulaski County,KENTUCKY,Rural,Asian/Pacific islander,All,"undefined",316
2014,County,Emergency department visit rate,Unsmoothed actual,Base measure,Primary chronic conditions,"All Emergency Department Visits",All,All,Dual & non-dual,21209,Scott County,KENTUCKY,Urban,Asian/Pacific islander,All,"undefined",529
2014,County,Emergency department visit rate,Unsmoothed actual,Base measure,Primary chronic conditions,"All Emergency Department Visits",All,All,Dual & non-dual,21227,Warren County,KENTUCKY,Urban,Asian/Pacific islander,All,"undefined",370
2014,County,Emergency department visit rate,Unsmoothed actual,Base measure,Primary chronic conditions,"All Emergency Department Visits",All,All,Dual & non-dual,21235,Whitley County,KENTUCKY,Rural,Asian/Pacific islander,All,"undefined",550
2014,County,Emergency department visit rate,Unsmoothed actual,Base measure,Primary chronic conditions,"All Emergency Department Visits",All,All,Dual & non-dual,22001,Acadia Parish,LOUISIANA,Rural,Asian/Pacific islander,All,"undefined",667
2014,County,Emergency department visit rate,Unsmoothed actual,Base measure,Primary chronic conditions,"All Emergency Department Visits",All,All,Dual & non-dual,22003,Allen Parish,LOUISIANA,Rural,Asian/Pacific islander,All,"undefined",333
2014,County,Emergency department visit rate,Unsmoothed actual,Base measure,Primary chronic conditions,"All Emergency Department Visits",All,All,Dual & non-dual,22005,Ascension Parish,LOUISIANA,Urban,Asian/Pacific islander,All,"undefined",409
2014,County,Emergency department visit rate,Unsmoothed actual,Base measure,Primary chronic conditions,"All Emergency Department Visits",All,All,Dual & non-dual,22011,Beauregard Parish,LOUISIANA,Rural,Asian/Pacific islander,All,"undefined",962
2014,County,Emergency department visit rate,Unsmoothed actual,Base measure,Primary chronic conditions,"All Emergency Department Visits",All,All,Dual & non-dual,22015,Bossier Parish,LOUISIANA,Urban,Asian/Pacific islander,All,"undefined",484
2014,County,Emergency department visit rate,Unsmoothed actual,Base measure,Primary chronic conditions,"All Emergency Department Visits",All,All,Dual & non-dual,22017,Caddo Parish,LOUISIANA,Urban,Asian/Pacific islander,All,"undefined",471
2014,County,Emergency department visit rate,Unsmoothed actual,Base measure,Primary chronic conditions,"All Emergency Department Visits",All,All,Dual & non-dual,22019,Calcasieu Parish,LOUISIANA,Urban,Asian/Pacific islander,All,"undefined",686
2014,County,Emergency department visit rate,Unsmoothed actual,Base measure,Primary chronic conditions,"All Emergency Department Visits",All,All,Dual & non-dual,22033,East Baton Rouge Parish,LOUISIANA,Urban,Asian/Pacific islander,All,"undefined",600
2014,County,Emergency department visit rate,Unsmoothed actual,Base measure,Primary chronic conditions,"All Emergency Department Visits",All,All,Dual & non-dual,22045,Iberia Parish,LOUISIANA,Rural,Asian/Pacific islander,All,"undefined",505
2014,County,Emergency department visit rate,Unsmoothed actual,Base measure,Primary chronic conditions,"All Emergency Department Visits",All,All,Dual & non-dual,22051,Jefferson Parish,LOUISIANA,Urban,Asian/Pacific islander,All,"undefined",443
2014,County,Emergency department visit rate,Unsmoothed actual,Base measure,Primary chronic conditions,"All Emergency Department Visits",All,All,Dual & non-dual,22055,Lafayette Parish,LOUISIANA,Urban,Asian/Pacific islander,All,"undefined",560
2014,County,Emergency department visit rate,Unsmoothed actual,Base measure,Primary chronic conditions,"All Emergency Department Visits",All,All,Dual & non-dual,22057,Lafourche Parish,LOUISIANA,Urban,Asian/Pacific islander,All,"undefined",404
2014,County,Emergency department visit rate,Unsmoothed actual,Base measure,Primary chronic conditions,"All Emergency Department Visits",All,All,Dual & non-dual,22061,Lincoln Parish,LOUISIANA,Rural,Asian/Pacific islander,All,"undefined",0
2014,County,Emergency department visit rate,Unsmoothed actual,Base measure,Primary chronic conditions,"All Emergency Department Visits",All,All,Dual & non-dual,22063,Livingston Parish,LOUISIANA,Urban,Asian/Pacific islander,All,"undefined",946
2014,County,Emergency department visit rate,Unsmoothed actual,Base measure,Primary chronic conditions,"All Emergency Department Visits",All,All,Dual & non-dual,22069,Natchitoches Parish,LOUISIANA,Rural,Asian/Pacific islander,All,"undefined",429
2014,County,Emergency department visit rate,Unsmoothed actual,Base measure,Primary chronic conditions,"All Emergency Department Visits",All,All,Dual & non-dual,22071,Orleans Parish,LOUISIANA,Urban,Asian/Pacific islander,All,"undefined",430
2014,County,Emergency department visit rate,Unsmoothed actual,Base measure,Primary chronic conditions,"All Emergency Department Visits",All,All,Dual & non-dual,22073,Ouachita Parish,LOUISIANA,Urban,Asian/Pacific islander,All,"undefined",618
2014,County,Emergency department visit rate,Unsmoothed actual,Base measure,Primary chronic conditions,"All Emergency Department Visits",All,All,Dual & non-dual,22075,Plaquemines Parish,LOUISIANA,Urban,Asian/Pacific islander,All,"undefined",208
2014,County,Emergency department visit rate,Unsmoothed actual,Base measure,Primary chronic conditions,"All Emergency Department Visits",All,All,Dual & non-dual,22079,Rapides Parish,LOUISIANA,Urban,Asian/Pacific islander,All,"undefined",525
2014,County,Emergency department visit rate,Unsmoothed actual,Base measure,Primary chronic conditions,"All Emergency Department Visits",All,All,Dual & non-dual,22087,St. Bernard Parish,LOUISIANA,Urban,Asian/Pacific islander,All,"undefined",364
2014,County,Emergency department visit rate,Unsmoothed actual,Base measure,Primary chronic conditions,"All Emergency Department Visits",All,All,Dual & non-dual,22089,St. Charles Parish,LOUISIANA,Urban,Asian/Pacific islander,All,"undefined",643
2014,County,Emergency department visit rate,Unsmoothed actual,Base measure,Primary chronic conditions,"All Emergency Department Visits",All,All,Dual & non-dual,22095,St. John the Baptist Parish,LOUISIANA,Urban,Asian/Pacific islander,All,"undefined",750
2014,County,Emergency department visit rate,Unsmoothed actual,Base measure,Primary chronic conditions,"All Emergency Department Visits",All,All,Dual & non-dual,22097,St. Landry Parish,LOUISIANA,Rural,Asian/Pacific islander,All,"undefined",400
2014,County,Emergency department visit rate,Unsmoothed actual,Base measure,Primary chronic conditions,"All Emergency Department Visits",All,All,Dual & non-dual,22099,St. Martin Parish,LOUISIANA,Urban,Asian/Pacific islander,All,"undefined",771
2014,County,Emergency department visit rate,Unsmoothed actual,Base measure,Primary chronic conditions,"All Emergency Department Visits",All,All,Dual & non-dual,22101,St. Mary Parish,LOUISIANA,Rural,Asian/Pacific islander,All,"undefined",397
2014,County,Emergency department visit rate,Unsmoothed actual,Base measure,Primary chronic conditions,"All Emergency Department Visits",All,All,Dual & non-dual,22103,St. Tammany Parish,LOUISIANA,Urban,Asian/Pacific islander,All,"undefined",618
2014,County,Emergency department visit rate,Unsmoothed actual,Base measure,Primary chronic conditions,"All Emergency Department Visits",All,All,Dual & non-dual,22105,Tangipahoa Parish,LOUISIANA,Rural,Asian/Pacific islander,All,"undefined",462
2014,County,Emergency department visit rate,Unsmoothed actual,Base measure,Primary chronic conditions,"All Emergency Department Visits",All,All,Dual & non-dual,22109,Terrebonne Parish,LOUISIANA,Urban,Asian/Pacific islander,All,"undefined",325
2014,County,Emergency department visit rate,Unsmoothed actual,Base measure,Primary chronic conditions,"All Emergency Department Visits",All,All,Dual & non-dual,22113,Vermilion Parish,LOUISIANA,Rural,Asian/Pacific islander,All,"undefined",490
2014,County,Emergency department visit rate,Unsmoothed actual,Base measure,Primary chronic conditions,"All Emergency Department Visits",All,All,Dual & non-dual,22115,Vernon Parish,LOUISIANA,Rural,Asian/Pacific islander,All,"undefined",575
2014,County,Emergency department visit rate,Unsmoothed actual,Base measure,Primary chronic conditions,"All Emergency Department Visits",All,All,Dual & non-dual,22119,Webster Parish,LOUISIANA,Rural,Asian/Pacific islander,All,"undefined",938
2014,County,Emergency department visit rate,Unsmoothed actual,Base measure,Primary chronic conditions,"All Emergency Department Visits",All,All,Dual & non-dual,23001,Androscoggin County,MAINE,Urban,Asian/Pacific islander,All,"undefined",873
2014,County,Emergency department visit rate,Unsmoothed actual,Base measure,Primary chronic conditions,"All Emergency Department Visits",All,All,Dual & non-dual,23003,Aroostook County,MAINE,Rural,Asian/Pacific islander,All,"undefined",1208
2014,County,Emergency department visit rate,Unsmoothed actual,Base measure,Primary chronic conditions,"All Emergency Department Visits",All,All,Dual & non-dual,23005,Cumberland County,MAINE,Urban,Asian/Pacific islander,All,"undefined",584
2014,County,Emergency department visit rate,Unsmoothed actual,Base measure,Primary chronic conditions,"All Emergency Department Visits",All,All,Dual & non-dual,23007,Franklin County,MAINE,Rural,Asian/Pacific islander,All,"undefined",909
2014,County,Emergency department visit rate,Unsmoothed actual,Base measure,Primary chronic conditions,"All Emergency Department Visits",All,All,Dual & non-dual,23009,Hancock County,MAINE,Rural,Asian/Pacific islander,All,"undefined",333
2014,County,Emergency department visit rate,Unsmoothed actual,Base measure,Primary chronic conditions,"All Emergency Department Visits",All,All,Dual & non-dual,23011,Kennebec County,MAINE,Rural,Asian/Pacific islander,All,"undefined",594
2014,County,Emergency department visit rate,Unsmoothed actual,Base measure,Primary chronic conditions,"All Emergency Department Visits",All,All,Dual & non-dual,23013,Knox County,MAINE,Rural,Asian/Pacific islander,All,"undefined",333
2014,County,Emergency department visit rate,Unsmoothed actual,Base measure,Primary chronic conditions,"All Emergency Department Visits",All,All,Dual & non-dual,23015,Lincoln County,MAINE,Rural,Asian/Pacific islander,All,"undefined",824
2014,County,Emergency department visit rate,Unsmoothed actual,Base measure,Primary chronic conditions,"All Emergency Department Visits",All,All,Dual & non-dual,23017,Oxford County,MAINE,Rural,Asian/Pacific islander,All,"undefined",250
2014,County,Emergency department visit rate,Unsmoothed actual,Base measure,Primary chronic conditions,"All Emergency Department Visits",All,All,Dual & non-dual,23019,Penobscot County,MAINE,Urban,Asian/Pacific islander,All,"undefined",824
2014,County,Emergency department visit rate,Unsmoothed actual,Base measure,Primary chronic conditions,"All Emergency Department Visits",All,All,Dual & non-dual,23023,Sagadahoc County,MAINE,Urban,Asian/Pacific islander,All,"undefined",0
2014,County,Emergency department visit rate,Unsmoothed actual,Base measure,Primary chronic conditions,"All Emergency Department Visits",All,All,Dual & non-dual,23025,Somerset County,MAINE,Rural,Asian/Pacific islander,All,"undefined",2300
2014,County,Emergency department visit rate,Unsmoothed actual,Base measure,Primary chronic conditions,"All Emergency Department Visits",All,All,Dual & non-dual,23027,Waldo County,MAINE,Rural,Asian/Pacific islander,All,"undefined",350
2014,County,Emergency department visit rate,Unsmoothed actual,Base measure,Primary chronic conditions,"All Emergency Department Visits",All,All,Dual & non-dual,23029,Washington County,MAINE,Rural,Asian/Pacific islander,All,"undefined",1000
2014,County,Emergency department visit rate,Unsmoothed actual,Base measure,Primary chronic conditions,"All Emergency Department Visits",All,All,Dual & non-dual,23031,York County,MAINE,Urban,Asian/Pacific islander,All,"undefined",736
2014,County,Emergency department visit rate,Unsmoothed actual,Base measure,Primary chronic conditions,"All Emergency Department Visits",All,All,Dual & non-dual,24001,Allegany County,MARYLAND,Urban,Asian/Pacific islander,All,"undefined",531
2014,County,Emergency department visit rate,Unsmoothed actual,Base measure,Primary chronic conditions,"All Emergency Department Visits",All,All,Dual & non-dual,24003,Anne Arundel County,MARYLAND,Urban,Asian/Pacific islander,All,"undefined",333
2014,County,Emergency department visit rate,Unsmoothed actual,Base measure,Primary chronic conditions,"All Emergency Department Visits",All,All,Dual & non-dual,24005,Baltimore County,MARYLAND,Urban,Asian/Pacific islander,All,"undefined",328
2014,County,Emergency department visit rate,Unsmoothed actual,Base measure,Primary chronic conditions,"All Emergency Department Visits",All,All,Dual & non-dual,24009,Calvert County,MARYLAND,Urban,Asian/Pacific islander,All,"undefined",524
2014,County,Emergency department visit rate,Unsmoothed actual,Base measure,Primary chronic conditions,"All Emergency Department Visits",All,All,Dual & non-dual,24011,Caroline County,MARYLAND,Rural,Asian/Pacific islander,All,"undefined",0
2014,County,Emergency department visit rate,Unsmoothed actual,Base measure,Primary chronic conditions,"All Emergency Department Visits",All,All,Dual & non-dual,24013,Carroll County,MARYLAND,Urban,Asian/Pacific islander,All,"undefined",274
2014,County,Emergency department visit rate,Unsmoothed actual,Base measure,Primary chronic conditions,"All Emergency Department Visits",All,All,Dual & non-dual,24015,Cecil County,MARYLAND,Urban,Asian/Pacific islander,All,"undefined",365
2014,County,Emergency department visit rate,Unsmoothed actual,Base measure,Primary chronic conditions,"All Emergency Department Visits",All,All,Dual & non-dual,24017,Charles County,MARYLAND,Urban,Asian/Pacific islander,All,"undefined",439
2014,County,Emergency department visit rate,Unsmoothed actual,Base measure,Primary chronic conditions,"All Emergency Department Visits",All,All,Dual & non-dual,24019,Dorchester County,MARYLAND,Rural,Asian/Pacific islander,All,"undefined",455
2014,County,Emergency department visit rate,Unsmoothed actual,Base measure,Primary chronic conditions,"All Emergency Department Visits",All,All,Dual & non-dual,24021,Frederick County,MARYLAND,Urban,Asian/Pacific islander,All,"undefined",455
2014,County,Emergency department visit rate,Unsmoothed actual,Base measure,Primary chronic conditions,"All Emergency Department Visits",All,All,Dual & non-dual,24023,Garrett County,MARYLAND,Rural,Asian/Pacific islander,All,"undefined",833
2014,County,Emergency department visit rate,Unsmoothed actual,Base measure,Primary chronic conditions,"All Emergency Department Visits",All,All,Dual & non-dual,24025,Harford County,MARYLAND,Urban,Asian/Pacific islander,All,"undefined",305
2014,County,Emergency department visit rate,Unsmoothed actual,Base measure,Primary chronic conditions,"All Emergency Department Visits",All,All,Dual & non-dual,24027,Howard County,MARYLAND,Urban,Asian/Pacific islander,All,"undefined",284
2014,County,Emergency department visit rate,Unsmoothed actual,Base measure,Primary chronic conditions,"All Emergency Department Visits",All,All,Dual & non-dual,24029,Kent County,MARYLAND,Rural,Asian/Pacific islander,All,"undefined",1381
