year,geography,measure,adjustment,analysis,domain,condition,primary_sex,primary_age,primary_dual,fips,county,state,urban,primary_race,primary_eligibility,primary_denominator,analysis_value
2013,County,Emergency department visit rate,Unsmoothed actual,Base measure,Primary chronic conditions,"All Emergency Department Visits",All,All,Dual & non-dual,13153,Houston County,GEORGIA,Urban,Asian/Pacific islander,All,"undefined",289
2013,County,Emergency department visit rate,Unsmoothed actual,Base measure,Primary chronic conditions,"All Emergency Department Visits",All,All,Dual & non-dual,13157,Jackson County,GEORGIA,Rural,Asian/Pacific islander,All,"undefined",383
2013,County,Emergency department visit rate,Unsmoothed actual,Base measure,Primary chronic conditions,"All Emergency Department Visits",All,All,Dual & non-dual,13175,Laurens County,GEORGIA,Rural,Asian/Pacific islander,All,"undefined",441
2013,County,Emergency department visit rate,Unsmoothed actual,Base measure,Primary chronic conditions,"All Emergency Department Visits",All,All,Dual & non-dual,13177,Lee County,GEORGIA,Urban,Asian/Pacific islander,All,"undefined",0
2013,County,Emergency department visit rate,Unsmoothed actual,Base measure,Primary chronic conditions,"All Emergency Department Visits",All,All,Dual & non-dual,13179,Liberty County,GEORGIA,Urban,Asian/Pacific islander,All,"undefined",308
2013,County,Emergency department visit rate,Unsmoothed actual,Base measure,Primary chronic conditions,"All Emergency Department Visits",All,All,Dual & non-dual,13185,Lowndes County,GEORGIA,Urban,Asian/Pacific islander,All,"undefined",528
2013,County,Emergency department visit rate,Unsmoothed actual,Base measure,Primary chronic conditions,"All Emergency Department Visits",All,All,Dual & non-dual,13187,Lumpkin County,GEORGIA,Rural,Asian/Pacific islander,All,"undefined",643
2013,County,Emergency department visit rate,Unsmoothed actual,Base measure,Primary chronic conditions,"All Emergency Department Visits",All,All,Dual & non-dual,13189,McDuffie County,GEORGIA,Urban,Asian/Pacific islander,All,"undefined",636
2013,County,Emergency department visit rate,Unsmoothed actual,Base measure,Primary chronic conditions,"All Emergency Department Visits",All,All,Dual & non-dual,13213,Murray County,GEORGIA,Urban,Asian/Pacific islander,All,"undefined",500
2013,County,Emergency department visit rate,Unsmoothed actual,Base measure,Primary chronic conditions,"All Emergency Department Visits",All,All,Dual & non-dual,13215,Muscogee County,GEORGIA,Urban,Asian/Pacific islander,All,"undefined",391
2013,County,Emergency department visit rate,Unsmoothed actual,Base measure,Primary chronic conditions,"All Emergency Department Visits",All,All,Dual & non-dual,13217,Newton County,GEORGIA,Urban,Asian/Pacific islander,All,"undefined",206
2013,County,Emergency department visit rate,Unsmoothed actual,Base measure,Primary chronic conditions,"All Emergency Department Visits",All,All,Dual & non-dual,13219,Oconee County,GEORGIA,Urban,Asian/Pacific islander,All,"undefined",303
2013,County,Emergency department visit rate,Unsmoothed actual,Base measure,Primary chronic conditions,"All Emergency Department Visits",All,All,Dual & non-dual,13223,Paulding County,GEORGIA,Urban,Asian/Pacific islander,All,"undefined",136
2013,County,Emergency department visit rate,Unsmoothed actual,Base measure,Primary chronic conditions,"All Emergency Department Visits",All,All,Dual & non-dual,13225,Peach County,GEORGIA,Rural,Asian/Pacific islander,All,"undefined",789
2013,County,Emergency department visit rate,Unsmoothed actual,Base measure,Primary chronic conditions,"All Emergency Department Visits",All,All,Dual & non-dual,13227,Pickens County,GEORGIA,Urban,Asian/Pacific islander,All,"undefined",267
2013,County,Emergency department visit rate,Unsmoothed actual,Base measure,Primary chronic conditions,"All Emergency Department Visits",All,All,Dual & non-dual,13245,Richmond County,GEORGIA,Urban,Asian/Pacific islander,All,"undefined",267
2013,County,Emergency department visit rate,Unsmoothed actual,Base measure,Primary chronic conditions,"All Emergency Department Visits",All,All,Dual & non-dual,13247,Rockdale County,GEORGIA,Urban,Asian/Pacific islander,All,"undefined",328
2013,County,Emergency department visit rate,Unsmoothed actual,Base measure,Primary chronic conditions,"All Emergency Department Visits",All,All,Dual & non-dual,13255,Spalding County,GEORGIA,Urban,Asian/Pacific islander,All,"undefined",105
2013,County,Emergency department visit rate,Unsmoothed actual,Base measure,Primary chronic conditions,"All Emergency Department Visits",All,All,Dual & non-dual,13257,Stephens County,GEORGIA,Rural,Asian/Pacific islander,All,"undefined",700
2013,County,Emergency department visit rate,Unsmoothed actual,Base measure,Primary chronic conditions,"All Emergency Department Visits",All,All,Dual & non-dual,13261,Sumter County,GEORGIA,Rural,Asian/Pacific islander,All,"undefined",400
2013,County,Emergency department visit rate,Unsmoothed actual,Base measure,Primary chronic conditions,"All Emergency Department Visits",All,All,Dual & non-dual,13275,Thomas County,GEORGIA,Rural,Asian/Pacific islander,All,"undefined",476
2013,County,Emergency department visit rate,Unsmoothed actual,Base measure,Primary chronic conditions,"All Emergency Department Visits",All,All,Dual & non-dual,13277,Tift County,GEORGIA,Rural,Asian/Pacific islander,All,"undefined",0
2013,County,Emergency department visit rate,Unsmoothed actual,Base measure,Primary chronic conditions,"All Emergency Department Visits",All,All,Dual & non-dual,13279,Toombs County,GEORGIA,Rural,Asian/Pacific islander,All,"undefined",200
2013,County,Emergency department visit rate,Unsmoothed actual,Base measure,Primary chronic conditions,"All Emergency Department Visits",All,All,Dual & non-dual,13285,Troup County,GEORGIA,Rural,Asian/Pacific islander,All,"undefined",353
2013,County,Emergency department visit rate,Unsmoothed actual,Base measure,Primary chronic conditions,"All Emergency Department Visits",All,All,Dual & non-dual,13295,Walker County,GEORGIA,Urban,Asian/Pacific islander,All,"undefined",750
2013,County,Emergency department visit rate,Unsmoothed actual,Base measure,Primary chronic conditions,"All Emergency Department Visits",All,All,Dual & non-dual,13297,Walton County,GEORGIA,Urban,Asian/Pacific islander,All,"undefined",551
2013,County,Emergency department visit rate,Unsmoothed actual,Base measure,Primary chronic conditions,"All Emergency Department Visits",All,All,Dual & non-dual,13299,Ware County,GEORGIA,Rural,Asian/Pacific islander,All,"undefined",217
2013,County,Emergency department visit rate,Unsmoothed actual,Base measure,Primary chronic conditions,"All Emergency Department Visits",All,All,Dual & non-dual,13311,White County,GEORGIA,Rural,Asian/Pacific islander,All,"undefined",692
2013,County,Emergency department visit rate,Unsmoothed actual,Base measure,Primary chronic conditions,"All Emergency Department Visits",All,All,Dual & non-dual,13313,Whitfield County,GEORGIA,Urban,Asian/Pacific islander,All,"undefined",159
2013,County,Emergency department visit rate,Unsmoothed actual,Base measure,Primary chronic conditions,"All Emergency Department Visits",All,All,Dual & non-dual,15001,Hawaii County,HAWAII,Rural,Asian/Pacific islander,All,"undefined",483
2013,County,Emergency department visit rate,Unsmoothed actual,Base measure,Primary chronic conditions,"All Emergency Department Visits",All,All,Dual & non-dual,15003,Honolulu County,HAWAII,Urban,Asian/Pacific islander,All,"undefined",418
2013,County,Emergency department visit rate,Unsmoothed actual,Base measure,Primary chronic conditions,"All Emergency Department Visits",All,All,Dual & non-dual,15007,Kauai County,HAWAII,Rural,Asian/Pacific islander,All,"undefined",538
2013,County,Emergency department visit rate,Unsmoothed actual,Base measure,Primary chronic conditions,"All Emergency Department Visits",All,All,Dual & non-dual,15009,Maui County,HAWAII,Rural,Asian/Pacific islander,All,"undefined",431
2013,County,Emergency department visit rate,Unsmoothed actual,Base measure,Primary chronic conditions,"All Emergency Department Visits",All,All,Dual & non-dual,16001,Ada County,IDAHO,Urban,Asian/Pacific islander,All,"undefined",474
2013,County,Emergency department visit rate,Unsmoothed actual,Base measure,Primary chronic conditions,"All Emergency Department Visits",All,All,Dual & non-dual,16005,Bannock County,IDAHO,Urban,Asian/Pacific islander,All,"undefined",397
2013,County,Emergency department visit rate,Unsmoothed actual,Base measure,Primary chronic conditions,"All Emergency Department Visits",All,All,Dual & non-dual,16011,Bingham County,IDAHO,Rural,Asian/Pacific islander,All,"undefined",469
2013,County,Emergency department visit rate,Unsmoothed actual,Base measure,Primary chronic conditions,"All Emergency Department Visits",All,All,Dual & non-dual,16013,Blaine County,IDAHO,Rural,Asian/Pacific islander,All,"undefined",200
2013,County,Emergency department visit rate,Unsmoothed actual,Base measure,Primary chronic conditions,"All Emergency Department Visits",All,All,Dual & non-dual,16017,Bonner County,IDAHO,Rural,Asian/Pacific islander,All,"undefined",300
2013,County,Emergency department visit rate,Unsmoothed actual,Base measure,Primary chronic conditions,"All Emergency Department Visits",All,All,Dual & non-dual,16019,Bonneville County,IDAHO,Urban,Asian/Pacific islander,All,"undefined",552
2013,County,Emergency department visit rate,Unsmoothed actual,Base measure,Primary chronic conditions,"All Emergency Department Visits",All,All,Dual & non-dual,16027,Canyon County,IDAHO,Urban,Asian/Pacific islander,All,"undefined",596
2013,County,Emergency department visit rate,Unsmoothed actual,Base measure,Primary chronic conditions,"All Emergency Department Visits",All,All,Dual & non-dual,16031,Cassia County,IDAHO,Rural,Asian/Pacific islander,All,"undefined",824
2013,County,Emergency department visit rate,Unsmoothed actual,Base measure,Primary chronic conditions,"All Emergency Department Visits",All,All,Dual & non-dual,16039,Elmore County,IDAHO,Rural,Asian/Pacific islander,All,"undefined",769
2013,County,Emergency department visit rate,Unsmoothed actual,Base measure,Primary chronic conditions,"All Emergency Department Visits",All,All,Dual & non-dual,16053,Jerome County,IDAHO,Rural,Asian/Pacific islander,All,"undefined",273
2013,County,Emergency department visit rate,Unsmoothed actual,Base measure,Primary chronic conditions,"All Emergency Department Visits",All,All,Dual & non-dual,16055,Kootenai County,IDAHO,Urban,Asian/Pacific islander,All,"undefined",561
2013,County,Emergency department visit rate,Unsmoothed actual,Base measure,Primary chronic conditions,"All Emergency Department Visits",All,All,Dual & non-dual,16057,Latah County,IDAHO,Rural,Asian/Pacific islander,All,"undefined",815
2013,County,Emergency department visit rate,Unsmoothed actual,Base measure,Primary chronic conditions,"All Emergency Department Visits",All,All,Dual & non-dual,16067,Minidoka County,IDAHO,Rural,Asian/Pacific islander,All,"undefined",889
2013,County,Emergency department visit rate,Unsmoothed actual,Base measure,Primary chronic conditions,"All Emergency Department Visits",All,All,Dual & non-dual,16069,Nez Perce County,IDAHO,Urban,Asian/Pacific islander,All,"undefined",875
2013,County,Emergency department visit rate,Unsmoothed actual,Base measure,Primary chronic conditions,"All Emergency Department Visits",All,All,Dual & non-dual,16075,Payette County,IDAHO,Rural,Asian/Pacific islander,All,"undefined",1087
2013,County,Emergency department visit rate,Unsmoothed actual,Base measure,Primary chronic conditions,"All Emergency Department Visits",All,All,Dual & non-dual,16083,Twin Falls County,IDAHO,Rural,Asian/Pacific islander,All,"undefined",536
2013,County,Emergency department visit rate,Unsmoothed actual,Base measure,Primary chronic conditions,"All Emergency Department Visits",All,All,Dual & non-dual,16087,Washington County,IDAHO,Rural,Asian/Pacific islander,All,"undefined",526
2013,County,Emergency department visit rate,Unsmoothed actual,Base measure,Primary chronic conditions,"All Emergency Department Visits",All,All,Dual & non-dual,17001,Adams County,ILLINOIS,Rural,Asian/Pacific islander,All,"undefined",452
2013,County,Emergency department visit rate,Unsmoothed actual,Base measure,Primary chronic conditions,"All Emergency Department Visits",All,All,Dual & non-dual,17007,Boone County,ILLINOIS,Urban,Asian/Pacific islander,All,"undefined",227
2013,County,Emergency department visit rate,Unsmoothed actual,Base measure,Primary chronic conditions,"All Emergency Department Visits",All,All,Dual & non-dual,17011,Bureau County,ILLINOIS,Rural,Asian/Pacific islander,All,"undefined",1207
2013,County,Emergency department visit rate,Unsmoothed actual,Base measure,Primary chronic conditions,"All Emergency Department Visits",All,All,Dual & non-dual,17019,Champaign County,ILLINOIS,Urban,Asian/Pacific islander,All,"undefined",416
2013,County,Emergency department visit rate,Unsmoothed actual,Base measure,Primary chronic conditions,"All Emergency Department Visits",All,All,Dual & non-dual,17029,Coles County,ILLINOIS,Rural,Asian/Pacific islander,All,"undefined",259
2013,County,Emergency department visit rate,Unsmoothed actual,Base measure,Primary chronic conditions,"All Emergency Department Visits",All,All,Dual & non-dual,17031,Cook County,ILLINOIS,Urban,Asian/Pacific islander,All,"undefined",366
2013,County,Emergency department visit rate,Unsmoothed actual,Base measure,Primary chronic conditions,"All Emergency Department Visits",All,All,Dual & non-dual,17037,DeKalb County,ILLINOIS,Urban,Asian/Pacific islander,All,"undefined",415
2013,County,Emergency department visit rate,Unsmoothed actual,Base measure,Primary chronic conditions,"All Emergency Department Visits",All,All,Dual & non-dual,17043,DuPage County,ILLINOIS,Urban,Asian/Pacific islander,All,"undefined",294
2013,County,Emergency department visit rate,Unsmoothed actual,Base measure,Primary chronic conditions,"All Emergency Department Visits",All,All,Dual & non-dual,17049,Effingham County,ILLINOIS,Rural,Asian/Pacific islander,All,"undefined",0
2013,County,Emergency department visit rate,Unsmoothed actual,Base measure,Primary chronic conditions,"All Emergency Department Visits",All,All,Dual & non-dual,17055,Franklin County,ILLINOIS,Rural,Asian/Pacific islander,All,"undefined",450
2013,County,Emergency department visit rate,Unsmoothed actual,Base measure,Primary chronic conditions,"All Emergency Department Visits",All,All,Dual & non-dual,17057,Fulton County,ILLINOIS,Rural,Asian/Pacific islander,All,"undefined",0
2013,County,Emergency department visit rate,Unsmoothed actual,Base measure,Primary chronic conditions,"All Emergency Department Visits",All,All,Dual & non-dual,17063,Grundy County,ILLINOIS,Urban,Asian/Pacific islander,All,"undefined",167
2013,County,Emergency department visit rate,Unsmoothed actual,Base measure,Primary chronic conditions,"All Emergency Department Visits",All,All,Dual & non-dual,17073,Henry County,ILLINOIS,Urban,Asian/Pacific islander,All,"undefined",300
2013,County,Emergency department visit rate,Unsmoothed actual,Base measure,Primary chronic conditions,"All Emergency Department Visits",All,All,Dual & non-dual,17075,Iroquois County,ILLINOIS,Rural,Asian/Pacific islander,All,"undefined",667
2013,County,Emergency department visit rate,Unsmoothed actual,Base measure,Primary chronic conditions,"All Emergency Department Visits",All,All,Dual & non-dual,17077,Jackson County,ILLINOIS,Rural,Asian/Pacific islander,All,"undefined",250
2013,County,Emergency department visit rate,Unsmoothed actual,Base measure,Primary chronic conditions,"All Emergency Department Visits",All,All,Dual & non-dual,17081,Jefferson County,ILLINOIS,Rural,Asian/Pacific islander,All,"undefined",313
2013,County,Emergency department visit rate,Unsmoothed actual,Base measure,Primary chronic conditions,"All Emergency Department Visits",All,All,Dual & non-dual,17085,Jo Daviess County,ILLINOIS,Rural,Asian/Pacific islander,All,"undefined",636
2013,County,Emergency department visit rate,Unsmoothed actual,Base measure,Primary chronic conditions,"All Emergency Department Visits",All,All,Dual & non-dual,17089,Kane County,ILLINOIS,Urban,Asian/Pacific islander,All,"undefined",376
2013,County,Emergency department visit rate,Unsmoothed actual,Base measure,Primary chronic conditions,"All Emergency Department Visits",All,All,Dual & non-dual,17091,Kankakee County,ILLINOIS,Urban,Asian/Pacific islander,All,"undefined",326
2013,County,Emergency department visit rate,Unsmoothed actual,Base measure,Primary chronic conditions,"All Emergency Department Visits",All,All,Dual & non-dual,17093,Kendall County,ILLINOIS,Urban,Asian/Pacific islander,All,"undefined",480
2013,County,Emergency department visit rate,Unsmoothed actual,Base measure,Primary chronic conditions,"All Emergency Department Visits",All,All,Dual & non-dual,17095,Knox County,ILLINOIS,Rural,Asian/Pacific islander,All,"undefined",179
2013,County,Emergency department visit rate,Unsmoothed actual,Base measure,Primary chronic conditions,"All Emergency Department Visits",All,All,Dual & non-dual,17097,Lake County,ILLINOIS,Urban,Asian/Pacific islander,All,"undefined",293
2013,County,Emergency department visit rate,Unsmoothed actual,Base measure,Primary chronic conditions,"All Emergency Department Visits",All,All,Dual & non-dual,17099,LaSalle County,ILLINOIS,Rural,Asian/Pacific islander,All,"undefined",459
2013,County,Emergency department visit rate,Unsmoothed actual,Base measure,Primary chronic conditions,"All Emergency Department Visits",All,All,Dual & non-dual,17103,Lee County,ILLINOIS,Rural,Asian/Pacific islander,All,"undefined",579
2013,County,Emergency department visit rate,Unsmoothed actual,Base measure,Primary chronic conditions,"All Emergency Department Visits",All,All,Dual & non-dual,17105,Livingston County,ILLINOIS,Rural,Asian/Pacific islander,All,"undefined",857
2013,County,Emergency department visit rate,Unsmoothed actual,Base measure,Primary chronic conditions,"All Emergency Department Visits",All,All,Dual & non-dual,17107,Logan County,ILLINOIS,Rural,Asian/Pacific islander,All,"undefined",267
2013,County,Emergency department visit rate,Unsmoothed actual,Base measure,Primary chronic conditions,"All Emergency Department Visits",All,All,Dual & non-dual,17109,McDonough County,ILLINOIS,Rural,Asian/Pacific islander,All,"undefined",304
2013,County,Emergency department visit rate,Unsmoothed actual,Base measure,Primary chronic conditions,"All Emergency Department Visits",All,All,Dual & non-dual,17111,McHenry County,ILLINOIS,Urban,Asian/Pacific islander,All,"undefined",349
2013,County,Emergency department visit rate,Unsmoothed actual,Base measure,Primary chronic conditions,"All Emergency Department Visits",All,All,Dual & non-dual,17113,McLean County,ILLINOIS,Urban,Asian/Pacific islander,All,"undefined",229
2013,County,Emergency department visit rate,Unsmoothed actual,Base measure,Primary chronic conditions,"All Emergency Department Visits",All,All,Dual & non-dual,17115,Macon County,ILLINOIS,Urban,Asian/Pacific islander,All,"undefined",592
2013,County,Emergency department visit rate,Unsmoothed actual,Base measure,Primary chronic conditions,"All Emergency Department Visits",All,All,Dual & non-dual,17117,Macoupin County,ILLINOIS,Urban,Asian/Pacific islander,All,"undefined",462
2013,County,Emergency department visit rate,Unsmoothed actual,Base measure,Primary chronic conditions,"All Emergency Department Visits",All,All,Dual & non-dual,17119,Madison County,ILLINOIS,Urban,Asian/Pacific islander,All,"undefined",547
2013,County,Emergency department visit rate,Unsmoothed actual,Base measure,Primary chronic conditions,"All Emergency Department Visits",All,All,Dual & non-dual,17121,Marion County,ILLINOIS,Rural,Asian/Pacific islander,All,"undefined",385
2013,County,Emergency department visit rate,Unsmoothed actual,Base measure,Primary chronic conditions,"All Emergency Department Visits",All,All,Dual & non-dual,17141,Ogle County,ILLINOIS,Rural,Asian/Pacific islander,All,"undefined",391
2013,County,Emergency department visit rate,Unsmoothed actual,Base measure,Primary chronic conditions,"All Emergency Department Visits",All,All,Dual & non-dual,17143,Peoria County,ILLINOIS,Urban,Asian/Pacific islander,All,"undefined",401
2013,County,Emergency department visit rate,Unsmoothed actual,Base measure,Primary chronic conditions,"All Emergency Department Visits",All,All,Dual & non-dual,17161,Rock Island County,ILLINOIS,Urban,Asian/Pacific islander,All,"undefined",426
2013,County,Emergency department visit rate,Unsmoothed actual,Base measure,Primary chronic conditions,"All Emergency Department Visits",All,All,Dual & non-dual,17163,St. Clair County,ILLINOIS,Urban,Asian/Pacific islander,All,"undefined",432
2013,County,Emergency department visit rate,Unsmoothed actual,Base measure,Primary chronic conditions,"All Emergency Department Visits",All,All,Dual & non-dual,17165,Saline County,ILLINOIS,Rural,Asian/Pacific islander,All,"undefined",0
2013,County,Emergency department visit rate,Unsmoothed actual,Base measure,Primary chronic conditions,"All Emergency Department Visits",All,All,Dual & non-dual,17167,Sangamon County,ILLINOIS,Urban,Asian/Pacific islander,All,"undefined",461
2013,County,Emergency department visit rate,Unsmoothed actual,Base measure,Primary chronic conditions,"All Emergency Department Visits",All,All,Dual & non-dual,17177,Stephenson County,ILLINOIS,Rural,Asian/Pacific islander,All,"undefined",813
2013,County,Emergency department visit rate,Unsmoothed actual,Base measure,Primary chronic conditions,"All Emergency Department Visits",All,All,Dual & non-dual,17179,Tazewell County,ILLINOIS,Urban,Asian/Pacific islander,All,"undefined",442
2013,County,Emergency department visit rate,Unsmoothed actual,Base measure,Primary chronic conditions,"All Emergency Department Visits",All,All,Dual & non-dual,17183,Vermilion County,ILLINOIS,Urban,Asian/Pacific islander,All,"undefined",609
2013,County,Emergency department visit rate,Unsmoothed actual,Base measure,Primary chronic conditions,"All Emergency Department Visits",All,All,Dual & non-dual,17187,Warren County,ILLINOIS,Rural,Asian/Pacific islander,All,"undefined",375
2013,County,Emergency department visit rate,Unsmoothed actual,Base measure,Primary chronic conditions,"All Emergency Department Visits",All,All,Dual & non-dual,17195,Whiteside County,ILLINOIS,Rural,Asian/Pacific islander,All,"undefined",519
2013,County,Emergency department visit rate,Unsmoothed actual,Base measure,Primary chronic conditions,"All Emergency Department Visits",All,All,Dual & non-dual,17197,Will County,ILLINOIS,Urban,Asian/Pacific islander,All,"undefined",441
2013,County,Emergency department visit rate,Unsmoothed actual,Base measure,Primary chronic conditions,"All Emergency Department Visits",All,All,Dual & non-dual,17199,Williamson County,ILLINOIS,Rural,Asian/Pacific islander,All,"undefined",441
2013,County,Emergency department visit rate,Unsmoothed actual,Base measure,Primary chronic conditions,"All Emergency Department Visits",All,All,Dual & non-dual,17201,Winnebago County,ILLINOIS,Urban,Asian/Pacific islander,All,"undefined",476
2013,County,Emergency department visit rate,Unsmoothed actual,Base measure,Primary chronic conditions,"All Emergency Department Visits",All,All,Dual & non-dual,18001,Adams County,INDIANA,Rural,Asian/Pacific islander,All,"undefined",0
2013,County,Emergency department visit rate,Unsmoothed actual,Base measure,Primary chronic conditions,"All Emergency Department Visits",All,All,Dual & non-dual,18003,Allen County,INDIANA,Urban,Asian/Pacific islander,All,"undefined",468
2013,County,Emergency department visit rate,Unsmoothed actual,Base measure,Primary chronic conditions,"All Emergency Department Visits",All,All,Dual & non-dual,18005,Bartholomew County,INDIANA,Urban,Asian/Pacific islander,All,"undefined",273
2013,County,Emergency department visit rate,Unsmoothed actual,Base measure,Primary chronic conditions,"All Emergency Department Visits",All,All,Dual & non-dual,18011,Boone County,INDIANA,Urban,Asian/Pacific islander,All,"undefined",441
2013,County,Emergency department visit rate,Unsmoothed actual,Base measure,Primary chronic conditions,"All Emergency Department Visits",All,All,Dual & non-dual,18017,Cass County,INDIANA,Rural,Asian/Pacific islander,All,"undefined",0
2013,County,Emergency department visit rate,Unsmoothed actual,Base measure,Primary chronic conditions,"All Emergency Department Visits",All,All,Dual & non-dual,18019,Clark County,INDIANA,Urban,Asian/Pacific islander,All,"undefined",327
2013,County,Emergency department visit rate,Unsmoothed actual,Base measure,Primary chronic conditions,"All Emergency Department Visits",All,All,Dual & non-dual,18029,Dearborn County,INDIANA,Urban,Asian/Pacific islander,All,"undefined",333
2013,County,Emergency department visit rate,Unsmoothed actual,Base measure,Primary chronic conditions,"All Emergency Department Visits",All,All,Dual & non-dual,18031,Decatur County,INDIANA,Rural,Asian/Pacific islander,All,"undefined",188
2013,County,Emergency department visit rate,Unsmoothed actual,Base measure,Primary chronic conditions,"All Emergency Department Visits",All,All,Dual & non-dual,18033,DeKalb County,INDIANA,Rural,Asian/Pacific islander,All,"undefined",1438
2013,County,Emergency department visit rate,Unsmoothed actual,Base measure,Primary chronic conditions,"All Emergency Department Visits",All,All,Dual & non-dual,18035,Delaware County,INDIANA,Urban,Asian/Pacific islander,All,"undefined",266
2013,County,Emergency department visit rate,Unsmoothed actual,Base measure,Primary chronic conditions,"All Emergency Department Visits",All,All,Dual & non-dual,18039,Elkhart County,INDIANA,Urban,Asian/Pacific islander,All,"undefined",471
2013,County,Emergency department visit rate,Unsmoothed actual,Base measure,Primary chronic conditions,"All Emergency Department Visits",All,All,Dual & non-dual,18041,Fayette County,INDIANA,Rural,Asian/Pacific islander,All,"undefined",222
2013,County,Emergency department visit rate,Unsmoothed actual,Base measure,Primary chronic conditions,"All Emergency Department Visits",All,All,Dual & non-dual,18043,Floyd County,INDIANA,Urban,Asian/Pacific islander,All,"undefined",837
2013,County,Emergency department visit rate,Unsmoothed actual,Base measure,Primary chronic conditions,"All Emergency Department Visits",All,All,Dual & non-dual,18051,Gibson County,INDIANA,Urban,Asian/Pacific islander,All,"undefined",357
2013,County,Emergency department visit rate,Unsmoothed actual,Base measure,Primary chronic conditions,"All Emergency Department Visits",All,All,Dual & non-dual,18053,Grant County,INDIANA,Rural,Asian/Pacific islander,All,"undefined",583
2013,County,Emergency department visit rate,Unsmoothed actual,Base measure,Primary chronic conditions,"All Emergency Department Visits",All,All,Dual & non-dual,18055,Greene County,INDIANA,Urban,Asian/Pacific islander,All,"undefined",250
2013,County,Emergency department visit rate,Unsmoothed actual,Base measure,Primary chronic conditions,"All Emergency Department Visits",All,All,Dual & non-dual,18057,Hamilton County,INDIANA,Urban,Asian/Pacific islander,All,"undefined",309
2013,County,Emergency department visit rate,Unsmoothed actual,Base measure,Primary chronic conditions,"All Emergency Department Visits",All,All,Dual & non-dual,18059,Hancock County,INDIANA,Urban,Asian/Pacific islander,All,"undefined",298
2013,County,Emergency department visit rate,Unsmoothed actual,Base measure,Primary chronic conditions,"All Emergency Department Visits",All,All,Dual & non-dual,18061,Harrison County,INDIANA,Urban,Asian/Pacific islander,All,"undefined",579
2013,County,Emergency department visit rate,Unsmoothed actual,Base measure,Primary chronic conditions,"All Emergency Department Visits",All,All,Dual & non-dual,18063,Hendricks County,INDIANA,Urban,Asian/Pacific islander,All,"undefined",475
2013,County,Emergency department visit rate,Unsmoothed actual,Base measure,Primary chronic conditions,"All Emergency Department Visits",All,All,Dual & non-dual,18065,Henry County,INDIANA,Rural,Asian/Pacific islander,All,"undefined",0
2013,County,Emergency department visit rate,Unsmoothed actual,Base measure,Primary chronic conditions,"All Emergency Department Visits",All,All,Dual & non-dual,18067,Howard County,INDIANA,Urban,Asian/Pacific islander,All,"undefined",338
2013,County,Emergency department visit rate,Unsmoothed actual,Base measure,Primary chronic conditions,"All Emergency Department Visits",All,All,Dual & non-dual,18071,Jackson County,INDIANA,Rural,Asian/Pacific islander,All,"undefined",450
2013,County,Emergency department visit rate,Unsmoothed actual,Base measure,Primary chronic conditions,"All Emergency Department Visits",All,All,Dual & non-dual,18073,Jasper County,INDIANA,Urban,Asian/Pacific islander,All,"undefined",500
2013,County,Emergency department visit rate,Unsmoothed actual,Base measure,Primary chronic conditions,"All Emergency Department Visits",All,All,Dual & non-dual,18081,Johnson County,INDIANA,Urban,Asian/Pacific islander,All,"undefined",472
2013,County,Emergency department visit rate,Unsmoothed actual,Base measure,Primary chronic conditions,"All Emergency Department Visits",All,All,Dual & non-dual,18085,Kosciusko County,INDIANA,Rural,Asian/Pacific islander,All,"undefined",600
2013,County,Emergency department visit rate,Unsmoothed actual,Base measure,Primary chronic conditions,"All Emergency Department Visits",All,All,Dual & non-dual,18087,LaGrange County,INDIANA,Rural,Asian/Pacific islander,All,"undefined",714
2013,County,Emergency department visit rate,Unsmoothed actual,Base measure,Primary chronic conditions,"All Emergency Department Visits",All,All,Dual & non-dual,18089,Lake County,INDIANA,Urban,Asian/Pacific islander,All,"undefined",443
2013,County,Emergency department visit rate,Unsmoothed actual,Base measure,Primary chronic conditions,"All Emergency Department Visits",All,All,Dual & non-dual,18091,LaPorte County,INDIANA,Urban,Asian/Pacific islander,All,"undefined",416
2013,County,Emergency department visit rate,Unsmoothed actual,Base measure,Primary chronic conditions,"All Emergency Department Visits",All,All,Dual & non-dual,18093,Lawrence County,INDIANA,Rural,Asian/Pacific islander,All,"undefined",500
2013,County,Emergency department visit rate,Unsmoothed actual,Base measure,Primary chronic conditions,"All Emergency Department Visits",All,All,Dual & non-dual,18095,Madison County,INDIANA,Urban,Asian/Pacific islander,All,"undefined",544
2013,County,Emergency department visit rate,Unsmoothed actual,Base measure,Primary chronic conditions,"All Emergency Department Visits",All,All,Dual & non-dual,18097,Marion County,INDIANA,Urban,Asian/Pacific islander,All,"undefined",431
2013,County,Emergency department visit rate,Unsmoothed actual,Base measure,Primary chronic conditions,"All Emergency Department Visits",All,All,Dual & non-dual,18099,Marshall County,INDIANA,Rural,Asian/Pacific islander,All,"undefined",1500
2013,County,Emergency department visit rate,Unsmoothed actual,Base measure,Primary chronic conditions,"All Emergency Department Visits",All,All,Dual & non-dual,18103,Miami County,INDIANA,Rural,Asian/Pacific islander,All,"undefined",500
2013,County,Emergency department visit rate,Unsmoothed actual,Base measure,Primary chronic conditions,"All Emergency Department Visits",All,All,Dual & non-dual,18105,Monroe County,INDIANA,Urban,Asian/Pacific islander,All,"undefined",303
