geoid,name,year,total_est,total_se
05000US13313,"Whitfield County, Georgia",2014,34.317566,11.53648
05000US13313,"Whitfield County, Georgia",2016,52.796577,12.837313
05000US15001,"Hawaii County, Hawaii",2009,63.44043,5.6481028
05000US15001,"Hawaii County, Hawaii",2010,53.13047,6.2074718
05000US15001,"Hawaii County, Hawaii",2011,44.633839,8.6398411
05000US15001,"Hawaii County, Hawaii",2012,63.270832,6.4653659
05000US15001,"Hawaii County, Hawaii",2013,48.44453,8.6974363
05000US15001,"Hawaii County, Hawaii",2014,54.205383,7.9876966
05000US15001,"Hawaii County, Hawaii",2015,44.891468,8.8503485
05000US15001,"Hawaii County, Hawaii",2016,36.820679,7.9803467
05000US15001,"Hawaii County, Hawaii",2017,36.044621,6.2252903
05000US15003,"Honolulu County, Hawaii",2009,56.880737,2.7454369
05000US15003,"Honolulu County, Hawaii",2010,58.654438,2.9748137
05000US15003,"Honolulu County, Hawaii",2011,51.13274,3.0725901
05000US15003,"Honolulu County, Hawaii",2012,50.073616,2.8936689
05000US15003,"Honolulu County, Hawaii",2013,48.494297,2.8172991
05000US15003,"Honolulu County, Hawaii",2014,51.026119,2.9390922
05000US15003,"Honolulu County, Hawaii",2015,44.4366,2.8437805
05000US15003,"Honolulu County, Hawaii",2016,50.075943,2.7938004
05000US15003,"Honolulu County, Hawaii",2017,46.764091,2.6502085
05000US15007,"Kauai County, Hawaii",2010,61.599998,12.296302
05000US15007,"Kauai County, Hawaii",2011,48.659966,8.7217369
05000US15007,"Kauai County, Hawaii",2012,32.086853,5.8500562
05000US15007,"Kauai County, Hawaii",2013,34.196117,9.0779953
05000US15007,"Kauai County, Hawaii",2014,47.753975,10.630849
05000US15007,"Kauai County, Hawaii",2015,31.124672,10.735799
05000US15007,"Kauai County, Hawaii",2016,45.161289,12.209607
05000US15007,"Kauai County, Hawaii",2017,58.895706,14.334975
05000US15009,"Maui County, Hawaii",2009,58.612206,7.9138741
05000US15009,"Maui County, Hawaii",2010,60.400581,7.4946685
05000US15009,"Maui County, Hawaii",2011,62.296772,8.1276636
05000US15009,"Maui County, Hawaii",2012,64.40538,6.7259574
05000US15009,"Maui County, Hawaii",2013,72.467224,8.3979301
05000US15009,"Maui County, Hawaii",2014,39.932281,8.9042549
05000US15009,"Maui County, Hawaii",2015,55.780937,6.6414752
05000US15009,"Maui County, Hawaii",2016,38.00346,7.4696674
05000US15009,"Maui County, Hawaii",2017,45.261475,8.1248484
05000US16001,"Ada County, Idaho",2009,39.048382,4.5868502
05000US16001,"Ada County, Idaho",2010,54.895042,5.3474927
05000US16001,"Ada County, Idaho",2011,42.468212,5.6942725
05000US16001,"Ada County, Idaho",2012,37.991623,6.4590158
05000US16001,"Ada County, Idaho",2013,38.665405,5.0643454
05000US16001,"Ada County, Idaho",2014,34.733807,4.0935588
05000US16001,"Ada County, Idaho",2015,31.320858,5.070919
05000US16001,"Ada County, Idaho",2016,39.240295,4.9845023
05000US16001,"Ada County, Idaho",2017,42.887684,5.2595668
05000US16005,"Bannock County, Idaho",2009,18.123306,6.2611961
05000US16005,"Bannock County, Idaho",2010,36.296936,16.211025
05000US16005,"Bannock County, Idaho",2011,38.213398,8.7706041
05000US16005,"Bannock County, Idaho",2012,27.719927,8.3390341
05000US16005,"Bannock County, Idaho",2013,52.745903,11.398814
05000US16005,"Bannock County, Idaho",2014,23.092131,6.9199944
05000US16005,"Bannock County, Idaho",2015,26.158709,5.4487481
05000US16005,"Bannock County, Idaho",2016,40.612381,9.0384693
05000US16005,"Bannock County, Idaho",2017,13.467294,7.2825799
05000US16019,"Bonneville County, Idaho",2009,26.736567,5.1076541
05000US16019,"Bonneville County, Idaho",2010,43.042816,7.7326775
05000US16019,"Bonneville County, Idaho",2011,34.953953,6.8077102
05000US16019,"Bonneville County, Idaho",2012,35.266384,6.7279091
05000US16019,"Bonneville County, Idaho",2013,24.654678,6.1990118
05000US16019,"Bonneville County, Idaho",2014,28.430731,5.9858236
05000US16019,"Bonneville County, Idaho",2015,24.061478,5.8602757
05000US16019,"Bonneville County, Idaho",2016,40.212372,7.7786369
05000US16019,"Bonneville County, Idaho",2017,42.596443,6.9538536
05000US16027,"Canyon County, Idaho",2009,32.592495,6.364573
05000US16027,"Canyon County, Idaho",2010,32.415058,5.4928823
05000US16027,"Canyon County, Idaho",2011,10.002867,3.5040624
05000US16027,"Canyon County, Idaho",2012,25.916269,5.7603269
05000US16027,"Canyon County, Idaho",2013,15.125563,4.1944914
05000US16027,"Canyon County, Idaho",2014,21.515495,5.7645044
05000US16027,"Canyon County, Idaho",2015,19.175455,6.2393689
05000US16027,"Canyon County, Idaho",2016,20.207254,5.1367397
05000US16027,"Canyon County, Idaho",2017,32.374508,6.7631721
05000US16055,"Kootenai County, Idaho",2009,35.671066,7.420218
05000US16055,"Kootenai County, Idaho",2010,33.859097,9.3066654
05000US16055,"Kootenai County, Idaho",2011,40.718761,10.976563
05000US16055,"Kootenai County, Idaho",2012,33.492214,11.998093
05000US16055,"Kootenai County, Idaho",2013,37.147705,8.2447357
05000US16055,"Kootenai County, Idaho",2014,26.468927,7.3591762
05000US16055,"Kootenai County, Idaho",2015,32.063671,9.1970406
05000US16055,"Kootenai County, Idaho",2016,42.644875,9.1485214
05000US16055,"Kootenai County, Idaho",2017,59.555954,11.814849
05000US16083,"Twin Falls County, Idaho",2009,28.19277,12.80428
05000US16083,"Twin Falls County, Idaho",2010,43.395325,11.097303
05000US16083,"Twin Falls County, Idaho",2011,37.244259,9.6686821
05000US16083,"Twin Falls County, Idaho",2012,51.190479,8.590661
05000US16083,"Twin Falls County, Idaho",2013,15.746924,5.6338186
05000US16083,"Twin Falls County, Idaho",2014,25.383707,10.88014
05000US16083,"Twin Falls County, Idaho",2015,45.667572,14.552283
05000US16083,"Twin Falls County, Idaho",2016,39.910679,12.655499
05000US16083,"Twin Falls County, Idaho",2017,32.246635,8.0170851
05000US17001,"Adams County, Illinois",2009,61.353962,5.5057106
05000US17001,"Adams County, Illinois",2010,58.885689,8.2043114
05000US17001,"Adams County, Illinois",2011,28.507936,10.719259
05000US17001,"Adams County, Illinois",2012,38.108723,9.8637257
05000US17001,"Adams County, Illinois",2013,43.440235,12.986177
05000US17001,"Adams County, Illinois",2014,46.39344,10.087734
05000US17001,"Adams County, Illinois",2015,39.098999,8.1798353
05000US17001,"Adams County, Illinois",2016,59.540894,12.780787
05000US17001,"Adams County, Illinois",2017,40.500336,13.510048
05000US17019,"Champaign County, Illinois",2009,52.155739,7.6223001
05000US17019,"Champaign County, Illinois",2010,49.74155,6.2315564
05000US17019,"Champaign County, Illinois",2011,64.257111,6.4725981
05000US17019,"Champaign County, Illinois",2012,48.833336,6.3795352
05000US17019,"Champaign County, Illinois",2013,55.967991,5.8648767
05000US17019,"Champaign County, Illinois",2014,52.186722,8.1643829
05000US17019,"Champaign County, Illinois",2015,50.417053,6.5558424
05000US17019,"Champaign County, Illinois",2016,57.83181,6.2305937
05000US17019,"Champaign County, Illinois",2017,61.64835,5.9838796
05000US17031,"Cook County, Illinois",2009,55.476044,1.3282123
05000US17031,"Cook County, Illinois",2010,53.79985,1.2103703
05000US17031,"Cook County, Illinois",2011,54.112671,1.349557
05000US17031,"Cook County, Illinois",2012,56.90728,1.1973753
05000US17031,"Cook County, Illinois",2013,53.572826,1.3597887
05000US17031,"Cook County, Illinois",2014,56.195404,1.3832593
05000US17031,"Cook County, Illinois",2015,56.189369,1.2257315
05000US17031,"Cook County, Illinois",2016,60.355602,1.4381266
05000US17031,"Cook County, Illinois",2017,52.964993,1.4940693
05000US17037,"DeKalb County, Illinois",2009,51.406963,8.4408026
05000US17037,"DeKalb County, Illinois",2010,57.324837,9.9890547
05000US17037,"DeKalb County, Illinois",2011,45.306568,11.611882
05000US17037,"DeKalb County, Illinois",2012,50.727581,8.6059399
05000US17037,"DeKalb County, Illinois",2013,48.15715,8.0284643
05000US17037,"DeKalb County, Illinois",2014,33.977173,8.7817211
05000US17037,"DeKalb County, Illinois",2015,57.922394,9.0474405
05000US17037,"DeKalb County, Illinois",2016,54.193871,12.489518
05000US17037,"DeKalb County, Illinois",2017,47.80891,10.217719
05000US17043,"DuPage County, Illinois",2009,60.616798,3.0201883
05000US17043,"DuPage County, Illinois",2010,53.372383,3.7458849
05000US17043,"DuPage County, Illinois",2011,63.203056,2.7231045
05000US17043,"DuPage County, Illinois",2012,55.043896,2.5336325
05000US17043,"DuPage County, Illinois",2013,52.031372,2.9097872
05000US17043,"DuPage County, Illinois",2014,55.684597,2.6778274
05000US17043,"DuPage County, Illinois",2015,56.82299,2.7961559
05000US17043,"DuPage County, Illinois",2016,63.591522,2.8867948
05000US17043,"DuPage County, Illinois",2017,57.62421,2.795861
05000US17089,"Kane County, Illinois",2009,42.792126,3.6934183
05000US17089,"Kane County, Illinois",2010,57.420071,4.0872755
05000US17089,"Kane County, Illinois",2011,44.917442,4.8886356
05000US17089,"Kane County, Illinois",2012,47.344471,4.2857299
05000US17089,"Kane County, Illinois",2013,46.995697,3.6709599
05000US17089,"Kane County, Illinois",2014,57.000214,4.0769925
05000US17089,"Kane County, Illinois",2015,53.66637,5.693327
05000US17089,"Kane County, Illinois",2016,51.694344,4.7889009
05000US17089,"Kane County, Illinois",2017,49.126274,4.4837708
05000US17091,"Kankakee County, Illinois",2009,44.811039,7.3253722
05000US17091,"Kankakee County, Illinois",2010,44.098942,8.4270535
05000US17091,"Kankakee County, Illinois",2011,51.578217,9.489749
05000US17091,"Kankakee County, Illinois",2012,56.806374,6.0077829
05000US17091,"Kankakee County, Illinois",2013,68.21418,7.8109317
05000US17091,"Kankakee County, Illinois",2014,47.525848,10.793978
05000US17091,"Kankakee County, Illinois",2015,47.211639,9.6496878
05000US17091,"Kankakee County, Illinois",2016,63.387344,11.440014
05000US17091,"Kankakee County, Illinois",2017,41.955048,9.4592762
05000US17093,"Kendall County, Illinois",2009,66.495956,6.9465203
05000US17093,"Kendall County, Illinois",2010,49.484535,7.4831376
05000US17093,"Kendall County, Illinois",2011,61.745472,10.494458
05000US17093,"Kendall County, Illinois",2014,51.715881,12.424802
05000US17093,"Kendall County, Illinois",2015,61.668987,12.075143
05000US17093,"Kendall County, Illinois",2016,60.985989,10.190828
05000US17093,"Kendall County, Illinois",2017,67.666077,9.9210482
05000US17097,"Lake County, Illinois",2009,56.441463,2.8891468
05000US17097,"Lake County, Illinois",2010,47.809532,3.194952
05000US17097,"Lake County, Illinois",2011,46.787582,3.0246468
05000US17097,"Lake County, Illinois",2012,46.032055,2.46646
05000US17097,"Lake County, Illinois",2013,50.875263,3.6217787
05000US17097,"Lake County, Illinois",2014,57.421829,2.800971
05000US17097,"Lake County, Illinois",2015,55.543499,3.7608492
05000US17097,"Lake County, Illinois",2016,53.256554,3.3378747
05000US17097,"Lake County, Illinois",2017,57.159267,4.1102304
05000US17099,"LaSalle County, Illinois",2009,58.116089,10.045055
05000US17099,"LaSalle County, Illinois",2010,47.264,1.7076631
05000US17099,"LaSalle County, Illinois",2011,53.491886,3.3002496
05000US17099,"LaSalle County, Illinois",2012,71.888168,6.9194078
05000US17099,"LaSalle County, Illinois",2013,55.690266,8.3615723
05000US17099,"LaSalle County, Illinois",2014,59.669582,7.2875776
05000US17099,"LaSalle County, Illinois",2015,49.58606,11.668983
05000US17099,"LaSalle County, Illinois",2016,63.707809,11.7143
05000US17099,"LaSalle County, Illinois",2017,65.092255,10.569605
05000US17111,"McHenry County, Illinois",2009,54.92223,4.0450182
05000US17111,"McHenry County, Illinois",2010,63.557316,4.5967054
05000US17111,"McHenry County, Illinois",2011,64.293709,5.6677518
05000US17111,"McHenry County, Illinois",2012,51.97839,5.2874455
05000US17111,"McHenry County, Illinois",2013,52.605778,6.9510565
05000US17111,"McHenry County, Illinois",2014,55.639206,5.795095
05000US17111,"McHenry County, Illinois",2015,49.151485,5.534389
05000US17111,"McHenry County, Illinois",2016,49.567249,5.0584989
05000US17111,"McHenry County, Illinois",2017,56.686497,5.9152422
05000US17113,"McLean County, Illinois",2009,69.90921,5.6731181
05000US17113,"McLean County, Illinois",2010,43.117455,5.7770667
05000US17113,"McLean County, Illinois",2011,56.760651,7.6739855
05000US17113,"McLean County, Illinois",2012,75.153862,7.4764767
05000US17113,"McLean County, Illinois",2013,36.665802,5.6778355
05000US17113,"McLean County, Illinois",2014,69.469963,7.2223434
05000US17113,"McLean County, Illinois",2015,56.872265,6.9073648
05000US17113,"McLean County, Illinois",2016,43.289227,6.0649343
05000US17113,"McLean County, Illinois",2017,45.38443,6.8607278
05000US17115,"Macon County, Illinois",2009,64.491982,7.8371696
05000US17115,"Macon County, Illinois",2010,68.417572,5.6711817
05000US17115,"Macon County, Illinois",2011,47.018349,9.0945959
05000US17115,"Macon County, Illinois",2012,41.082413,7.3781414
05000US17115,"Macon County, Illinois",2013,69.684212,6.5520167
05000US17115,"Macon County, Illinois",2014,63.381779,8.0216217
05000US17115,"Macon County, Illinois",2015,56.575878,8.4746313
05000US17115,"Macon County, Illinois",2016,60.158531,8.8125954
05000US17115,"Macon County, Illinois",2017,59.541744,7.5573282
05000US17119,"Madison County, Illinois",2009,63.872414,6.9912806
05000US17119,"Madison County, Illinois",2010,58.229362,5.3837109
05000US17119,"Madison County, Illinois",2011,60.094307,6.8526015
05000US17119,"Madison County, Illinois",2012,63.63768,5.6653538
05000US17119,"Madison County, Illinois",2013,61.446606,5.5037565
05000US17119,"Madison County, Illinois",2014,45.035862,6.2067652
05000US17119,"Madison County, Illinois",2015,61.967213,5.3411798
05000US17119,"Madison County, Illinois",2016,56.313725,5.5969558
05000US17119,"Madison County, Illinois",2017,40.279881,6.3617787
05000US17143,"Peoria County, Illinois",2009,54.965263,9.0715857
05000US17143,"Peoria County, Illinois",2010,56.911469,3.7604795
05000US17143,"Peoria County, Illinois",2011,52.34304,5.7535853
05000US17143,"Peoria County, Illinois",2012,39.757084,5.887661
05000US17143,"Peoria County, Illinois",2013,54.718578,8.5660076
05000US17143,"Peoria County, Illinois",2014,66.484688,7.8214183
05000US17143,"Peoria County, Illinois",2015,61.103607,6.6889191
05000US17143,"Peoria County, Illinois",2016,66.152939,5.9914122
05000US17143,"Peoria County, Illinois",2017,47.440475,7.8646803
05000US17161,"Rock Island County, Illinois",2009,37.236362,8.4686537
05000US17161,"Rock Island County, Illinois",2010,53.233082,8.4362459
05000US17161,"Rock Island County, Illinois",2011,55.977039,6.5969391
05000US17161,"Rock Island County, Illinois",2012,46.957157,7.8441553
05000US17161,"Rock Island County, Illinois",2013,46.961895,6.6377482
05000US17161,"Rock Island County, Illinois",2014,58.23782,7.7802277
05000US17161,"Rock Island County, Illinois",2015,30.785498,9.2360067
05000US17161,"Rock Island County, Illinois",2016,41.903225,8.2807255
05000US17161,"Rock Island County, Illinois",2017,25.181738,6.2527733
05000US17163,"St. Clair County, Illinois",2009,50.379902,5.6628199
05000US17163,"St. Clair County, Illinois",2010,57.029652,5.294745
05000US17163,"St. Clair County, Illinois",2011,66.299286,4.633213
05000US17163,"St. Clair County, Illinois",2012,56.05151,5.3024335
05000US17163,"St. Clair County, Illinois",2013,60.872066,6.6679916
05000US17163,"St. Clair County, Illinois",2014,52.074371,5.9879856
05000US17163,"St. Clair County, Illinois",2015,63.818539,4.815455
05000US17163,"St. Clair County, Illinois",2016,47.746521,7.7934527
05000US17163,"St. Clair County, Illinois",2017,65.113792,7.3548889
05000US17167,"Sangamon County, Illinois",2009,64.125854,3.1837862
05000US17167,"Sangamon County, Illinois",2010,40.166004,5.5676179
05000US17167,"Sangamon County, Illinois",2011,53.502361,5.3233294
05000US17167,"Sangamon County, Illinois",2012,43.323494,4.5667505
05000US17167,"Sangamon County, Illinois",2013,46.160049,5.3890548
05000US17167,"Sangamon County, Illinois",2014,72.009201,7.2979956
05000US17167,"Sangamon County, Illinois",2015,63.27998,6.6626368
05000US17167,"Sangamon County, Illinois",2016,55.139629,6.9707098
05000US17167,"Sangamon County, Illinois",2017,60.547127,6.5956712
05000US17179,"Tazewell County, Illinois",2009,71.928093,5.4736319
05000US17179,"Tazewell County, Illinois",2010,57.214867,8.2513323
05000US17179,"Tazewell County, Illinois",2011,57.19939,7.2631092
05000US17179,"Tazewell County, Illinois",2012,44.806156,5.1392713
05000US17179,"Tazewell County, Illinois",2013,54.51601,8.3133173
05000US17179,"Tazewell County, Illinois",2014,30.003342,7.0733466
05000US17179,"Tazewell County, Illinois",2015,56.998814,8.3696661
05000US17179,"Tazewell County, Illinois",2016,49.783951,9.4640207
05000US17179,"Tazewell County, Illinois",2017,59.743519,8.3346195
05000US17183,"Vermilion County, Illinois",2010,32.590134,10.159577
05000US17183,"Vermilion County, Illinois",2011,30.891088,6.8791203
05000US17183,"Vermilion County, Illinois",2012,29.454926,10.601913
05000US17183,"Vermilion County, Illinois",2013,36.078747,8.5546627
05000US17183,"Vermilion County, Illinois",2014,23.847694,6.042119
05000US17183,"Vermilion County, Illinois",2015,36.074875,10.591621
05000US17183,"Vermilion County, Illinois",2016,39.446365,9.2561722
05000US17183,"Vermilion County, Illinois",2017,47.531174,9.4464455
05000US17197,"Will County, Illinois",2009,56.939297,3.085531
05000US17197,"Will County, Illinois",2010,61.20993,3.1212053
05000US17197,"Will County, Illinois",2011,64.329384,4.97823
05000US17197,"Will County, Illinois",2012,49.750298,2.8242147
05000US17197,"Will County, Illinois",2013,51.277374,3.3348818
05000US17197,"Will County, Illinois",2014,44.606899,3.0705945
05000US17197,"Will County, Illinois",2015,49.35577,3.2687566
05000US17197,"Will County, Illinois",2016,53.945171,3.7418678
05000US17197,"Will County, Illinois",2017,46.569298,3.2673299
05000US17199,"Williamson County, Illinois",2009,66.077736,9.125721
05000US17199,"Williamson County, Illinois",2010,57.19352,8.7702608
05000US17199,"Williamson County, Illinois",2011,42.083817,10.553924
05000US17199,"Williamson County, Illinois",2012,51.31086,10.170195
05000US17199,"Williamson County, Illinois",2013,23.251644,9.6298409
05000US17199,"Williamson County, Illinois",2014,15.01182,8.5240784
05000US17199,"Williamson County, Illinois",2015,64.15641,9.576663
05000US17199,"Williamson County, Illinois",2016,45.013332,13.03476
05000US17201,"Winnebago County, Illinois",2009,50.050671,4.9444971
05000US17201,"Winnebago County, Illinois",2010,42.936184,4.9342303
05000US17201,"Winnebago County, Illinois",2011,51.478027,4.6041999
05000US17201,"Winnebago County, Illinois",2012,46.877544,5.6091652
05000US17201,"Winnebago County, Illinois",2013,48.581905,4.9732819
05000US17201,"Winnebago County, Illinois",2014,51.301449,5.6514964
05000US17201,"Winnebago County, Illinois",2015,49.963272,4.8682747
05000US17201,"Winnebago County, Illinois",2016,55.479156,5.6839786
05000US17201,"Winnebago County, Illinois",2017,52.721985,4.7515264
05000US18003,"Allen County, Indiana",2009,42.954651,4.2350116
05000US18003,"Allen County, Indiana",2010,37.5784,4.7457089
05000US18003,"Allen County, Indiana",2011,41.256176,4.1995015
05000US18003,"Allen County, Indiana",2012,35.81081,4.4884467
05000US18003,"Allen County, Indiana",2013,31.200499,4.0611019
05000US18003,"Allen County, Indiana",2014,31.885946,4.0087113
05000US18003,"Allen County, Indiana",2015,38.533588,4.5184159
05000US18003,"Allen County, Indiana",2016,35.674782,4.5216432
05000US18003,"Allen County, Indiana",2017,39.15316,4.3998709
05000US18005,"Bartholomew County, Indiana",2009,63.911621,7.8127203
05000US18005,"Bartholomew County, Indiana",2010,66.465622,7.1138077
05000US18005,"Bartholomew County, Indiana",2011,63.025211,9.6114483
05000US18005,"Bartholomew County, Indiana",2012,28.75613,8.3635492
05000US18005,"Bartholomew County, Indiana",2013,48.340492,8.1829071
05000US18005,"Bartholomew County, Indiana",2014,43.438717,7.6197124
05000US18005,"Bartholomew County, Indiana",2015,43.233387,9.0695362
05000US18005,"Bartholomew County, Indiana",2016,34.527119,7.5315609
05000US18011,"Boone County, Indiana",2017,67.234703,13.339442
05000US18019,"Clark County, Indiana",2009,36.414108,9.6217222
05000US18019,"Clark County, Indiana",2010,41.805901,9.1490993
05000US18019,"Clark County, Indiana",2011,42.960693,10.198972
05000US18019,"Clark County, Indiana",2012,36.101631,7.9792247
05000US18019,"Clark County, Indiana",2013,33.644859,7.4890852
05000US18019,"Clark County, Indiana",2014,40.926205,12.227731
05000US18019,"Clark County, Indiana",2015,42.62175,13.714293
05000US18019,"Clark County, Indiana",2016,48.618992,10.217682
05000US18019,"Clark County, Indiana",2017,40.800797,9.202589
05000US18035,"Delaware County, Indiana",2009,46.144176,8.1333714
05000US18035,"Delaware County, Indiana",2010,34.060184,8.9865141
05000US18035,"Delaware County, Indiana",2011,44.913876,8.537075
05000US18035,"Delaware County, Indiana",2012,37.430729,9.433363
05000US18035,"Delaware County, Indiana",2013,47.309601,12.720296
05000US18035,"Delaware County, Indiana",2014,34.600918,8.936533
05000US18035,"Delaware County, Indiana",2015,39.244804,10.633407
05000US18035,"Delaware County, Indiana",2016,24.22452,8.544898
05000US18035,"Delaware County, Indiana",2017,45.73764,9.1327591
05000US18039,"Elkhart County, Indiana",2009,28.215816,5.4320602
05000US18039,"Elkhart County, Indiana",2010,21.90794,5.1424351
05000US18039,"Elkhart County, Indiana",2011,35.255116,6.9737649
05000US18039,"Elkhart County, Indiana",2012,33.266163,6.3185611
05000US18039,"Elkhart County, Indiana",2013,23.539206,6.2863188
05000US18039,"Elkhart County, Indiana",2014,25.875351,5.9674673
05000US18039,"Elkhart County, Indiana",2015,28.717503,7.1779966
05000US18039,"Elkhart County, Indiana",2016,43.490265,6.8833628
05000US18039,"Elkhart County, Indiana",2017,32.762726,6.3321486
05000US18043,"Floyd County, Indiana",2009,43.902439,8.4666033
05000US18043,"Floyd County, Indiana",2010,47.456013,14.365308
05000US18043,"Floyd County, Indiana",2011,45.612942,11.187579
05000US18043,"Floyd County, Indiana",2012,32.300358,8.6039333
05000US18043,"Floyd County, Indiana",2013,36.567162,8.9784641
05000US18043,"Floyd County, Indiana",2014,45.475639,8.8917398
05000US18043,"Floyd County, Indiana",2015,38.201733,7.5992966
05000US18043,"Floyd County, Indiana",2016,68.903145,10.914668
05000US18043,"Floyd County, Indiana",2017,38.839725,8.3631258
05000US18053,"Grant County, Indiana",2009,36.793785,13.682884
05000US18053,"Grant County, Indiana",2010,18.490566,13.537094
05000US18053,"Grant County, Indiana",2011,48.709316,14.158843
05000US18053,"Grant County, Indiana",2012,24.006275,10.089477
05000US18053,"Grant County, Indiana",2013,29.502573,9.9063568
05000US18053,"Grant County, Indiana",2014,18.008255,8.1222363
05000US18053,"Grant County, Indiana",2015,39.265537,10.05132
05000US18053,"Grant County, Indiana",2017,43.287037,8.5522289
05000US18057,"Hamilton County, Indiana",2009,65.924416,5.0727677
05000US18057,"Hamilton County, Indiana",2010,62.439735,5.0846858
05000US18057,"Hamilton County, Indiana",2011,58.853157,5.9053717
05000US18057,"Hamilton County, Indiana",2012,58.482861,7.0510798
05000US18057,"Hamilton County, Indiana",2013,52.688866,4.933702
05000US18057,"Hamilton County, Indiana",2014,64.161789,5.6661921
05000US18057,"Hamilton County, Indiana",2015,55.991341,4.6885567
05000US18057,"Hamilton County, Indiana",2016,49.939621,6.3530087
05000US18057,"Hamilton County, Indiana",2017,54.028034,5.4916625
05000US18059,"Hancock County, Indiana",2009,40.092522,16.193056
05000US18059,"Hancock County, Indiana",2011,49.647312,8.6817837
05000US18059,"Hancock County, Indiana",2012,37.411972,9.4421558
05000US18059,"Hancock County, Indiana",2016,55.327545,14.13615
05000US18059,"Hancock County, Indiana",2017,68.269646,10.713831
05000US18063,"Hendricks County, Indiana",2009,57.326172,7.3525028
05000US18063,"Hendricks County, Indiana",2010,47.921761,6.1341805
05000US18063,"Hendricks County, Indiana",2011,30.959812,6.9893069
05000US18063,"Hendricks County, Indiana",2012,50.537914,8.1991148
05000US18063,"Hendricks County, Indiana",2013,42.905788,6.7135363
05000US18063,"Hendricks County, Indiana",2014,49.396957,8.4922056
05000US18063,"Hendricks County, Indiana",2015,56.050385,8.2323866
05000US18063,"Hendricks County, Indiana",2016,55.431683,6.7586927
05000US18063,"Hendricks County, Indiana",2017,49.386772,7.3479948
05000US18067,"Howard County, Indiana",2009,43.762886,9.3315363
05000US18067,"Howard County, Indiana",2010,50.242245,12.170763
05000US18067,"Howard County, Indiana",2011,54.959236,9.7058458
05000US18067,"Howard County, Indiana",2012,52.614826,6.7456217
05000US18067,"Howard County, Indiana",2013,25.380009,6.8185396
05000US18067,"Howard County, Indiana",2014,55.688911,9.2208614
05000US18067,"Howard County, Indiana",2015,45.653278,7.3556714
05000US18067,"Howard County, Indiana",2016,63.752071,11.440973
05000US18067,"Howard County, Indiana",2017,76.847771,9.3564472
05000US18081,"Johnson County, Indiana",2009,41.478096,6.6456132
05000US18081,"Johnson County, Indiana",2010,32.153179,5.9133754
05000US18081,"Johnson County, Indiana",2011,49.737648,6.6395512
05000US18081,"Johnson County, Indiana",2012,34.657322,7.5482497
05000US18081,"Johnson County, Indiana",2013,39.137615,6.1951175
05000US18081,"Johnson County, Indiana",2014,40.764065,10.096201
05000US18081,"Johnson County, Indiana",2015,31.203491,8.7447739
05000US18081,"Johnson County, Indiana",2016,38.826664,9.5914249
05000US18081,"Johnson County, Indiana",2017,40.161598,9.6748047
05000US18085,"Kosciusko County, Indiana",2009,34.507336,9.3222466
05000US18085,"Kosciusko County, Indiana",2010,16.18829,5.3021426
05000US18085,"Kosciusko County, Indiana",2011,53.015076,10.948643
05000US18085,"Kosciusko County, Indiana",2012,29.565218,9.2110519
05000US18085,"Kosciusko County, Indiana",2013,39.433098,8.1679583
05000US18085,"Kosciusko County, Indiana",2014,15.482455,6.3535123
05000US18085,"Kosciusko County, Indiana",2015,37.317932,7.161747
05000US18085,"Kosciusko County, Indiana",2016,47.127018,11.697554
05000US18085,"Kosciusko County, Indiana",2017,37.797619,9.5939827
05000US18089,"Lake County, Indiana",2009,35,3.9952836
05000US18089,"Lake County, Indiana",2010,38.704498,4.0003276
05000US18089,"Lake County, Indiana",2011,37.655842,3.9278109
05000US18089,"Lake County, Indiana",2012,43.390785,4.4409432
05000US18089,"Lake County, Indiana",2013,46.061619,4.2010016
05000US18089,"Lake County, Indiana",2014,45.651821,4.9225202
05000US18089,"Lake County, Indiana",2015,44.684513,3.9856803
05000US18089,"Lake County, Indiana",2016,36.524193,4.4258213
05000US18089,"Lake County, Indiana",2017,49.665417,5.9028659
05000US18091,"LaPorte County, Indiana",2009,47.775562,7.3703127
05000US18091,"LaPorte County, Indiana",2010,51.411808,9.4049625
05000US18091,"LaPorte County, Indiana",2011,44.257523,8.1295156
05000US18091,"LaPorte County, Indiana",2012,36.319378,7.3995352
05000US18091,"LaPorte County, Indiana",2013,37.63929,9.3711576
05000US18091,"LaPorte County, Indiana",2014,38.651314,11.11388
05000US18091,"LaPorte County, Indiana",2015,14.420432,5.9792395
05000US18091,"LaPorte County, Indiana",2016,21.022364,7.1521044
05000US18091,"LaPorte County, Indiana",2017,40.076111,8.6950026
05000US18095,"Madison County, Indiana",2009,20.034443,5.6257129
05000US18095,"Madison County, Indiana",2010,34.325459,8.3977299
05000US18095,"Madison County, Indiana",2011,35.959713,8.0252562
05000US18095,"Madison County, Indiana",2012,39.080082,6.2666497
05000US18095,"Madison County, Indiana",2013,45.198078,7.945323
05000US18095,"Madison County, Indiana",2014,34.464043,7.8681631
05000US18095,"Madison County, Indiana",2015,23.948751,5.7586746
05000US18095,"Madison County, Indiana",2016,39.775608,9.499239
05000US18095,"Madison County, Indiana",2017,32.656078,12.418281
05000US18097,"Marion County, Indiana",2009,40.78252,3.0594456
05000US18097,"Marion County, Indiana",2010,35.118912,2.7390397
05000US18097,"Marion County, Indiana",2011,39.704723,3.4108803
05000US18097,"Marion County, Indiana",2012,40.203743,3.448916
