year,geography,measure,adjustment,analysis,domain,condition,primary_sex,primary_age,primary_dual,fips,county,state,urban,primary_race,primary_eligibility,primary_denominator,analysis_value
2013,County,Emergency department visit rate,Unsmoothed actual,Base measure,Primary chronic conditions,"All Emergency Department Visits",All,All,Dual & non-dual,20001,Allen County,KANSAS,Rural,American Indian/Alaska native,All,"undefined",2200
2013,County,Emergency department visit rate,Unsmoothed actual,Base measure,Primary chronic conditions,"All Emergency Department Visits",All,All,Dual & non-dual,20005,Atchison County,KANSAS,Rural,American Indian/Alaska native,All,"undefined",1769
2013,County,Emergency department visit rate,Unsmoothed actual,Base measure,Primary chronic conditions,"All Emergency Department Visits",All,All,Dual & non-dual,20011,Bourbon County,KANSAS,Rural,American Indian/Alaska native,All,"undefined",733
2013,County,Emergency department visit rate,Unsmoothed actual,Base measure,Primary chronic conditions,"All Emergency Department Visits",All,All,Dual & non-dual,20013,Brown County,KANSAS,Rural,American Indian/Alaska native,All,"undefined",1248
2013,County,Emergency department visit rate,Unsmoothed actual,Base measure,Primary chronic conditions,"All Emergency Department Visits",All,All,Dual & non-dual,20015,Butler County,KANSAS,Urban,American Indian/Alaska native,All,"undefined",1135
2013,County,Emergency department visit rate,Unsmoothed actual,Base measure,Primary chronic conditions,"All Emergency Department Visits",All,All,Dual & non-dual,20019,Chautauqua County,KANSAS,Rural,American Indian/Alaska native,All,"undefined",409
2013,County,Emergency department visit rate,Unsmoothed actual,Base measure,Primary chronic conditions,"All Emergency Department Visits",All,All,Dual & non-dual,20021,Cherokee County,KANSAS,Rural,American Indian/Alaska native,All,"undefined",757
2013,County,Emergency department visit rate,Unsmoothed actual,Base measure,Primary chronic conditions,"All Emergency Department Visits",All,All,Dual & non-dual,20035,Cowley County,KANSAS,Rural,American Indian/Alaska native,All,"undefined",964
2013,County,Emergency department visit rate,Unsmoothed actual,Base measure,Primary chronic conditions,"All Emergency Department Visits",All,All,Dual & non-dual,20037,Crawford County,KANSAS,Rural,American Indian/Alaska native,All,"undefined",1212
2013,County,Emergency department visit rate,Unsmoothed actual,Base measure,Primary chronic conditions,"All Emergency Department Visits",All,All,Dual & non-dual,20043,Doniphan County,KANSAS,Urban,American Indian/Alaska native,All,"undefined",583
2013,County,Emergency department visit rate,Unsmoothed actual,Base measure,Primary chronic conditions,"All Emergency Department Visits",All,All,Dual & non-dual,20045,Douglas County,KANSAS,Urban,American Indian/Alaska native,All,"undefined",1167
2013,County,Emergency department visit rate,Unsmoothed actual,Base measure,Primary chronic conditions,"All Emergency Department Visits",All,All,Dual & non-dual,20057,Ford County,KANSAS,Rural,American Indian/Alaska native,All,"undefined",818
2013,County,Emergency department visit rate,Unsmoothed actual,Base measure,Primary chronic conditions,"All Emergency Department Visits",All,All,Dual & non-dual,20059,Franklin County,KANSAS,Urban,American Indian/Alaska native,All,"undefined",1318
2013,County,Emergency department visit rate,Unsmoothed actual,Base measure,Primary chronic conditions,"All Emergency Department Visits",All,All,Dual & non-dual,20079,Harvey County,KANSAS,Urban,American Indian/Alaska native,All,"undefined",941
2013,County,Emergency department visit rate,Unsmoothed actual,Base measure,Primary chronic conditions,"All Emergency Department Visits",All,All,Dual & non-dual,20085,Jackson County,KANSAS,Urban,American Indian/Alaska native,All,"undefined",756
2013,County,Emergency department visit rate,Unsmoothed actual,Base measure,Primary chronic conditions,"All Emergency Department Visits",All,All,Dual & non-dual,20087,Jefferson County,KANSAS,Urban,American Indian/Alaska native,All,"undefined",533
2013,County,Emergency department visit rate,Unsmoothed actual,Base measure,Primary chronic conditions,"All Emergency Department Visits",All,All,Dual & non-dual,20091,Johnson County,KANSAS,Urban,American Indian/Alaska native,All,"undefined",1342
2013,County,Emergency department visit rate,Unsmoothed actual,Base measure,Primary chronic conditions,"All Emergency Department Visits",All,All,Dual & non-dual,20099,Labette County,KANSAS,Rural,American Indian/Alaska native,All,"undefined",822
2013,County,Emergency department visit rate,Unsmoothed actual,Base measure,Primary chronic conditions,"All Emergency Department Visits",All,All,Dual & non-dual,20103,Leavenworth County,KANSAS,Urban,American Indian/Alaska native,All,"undefined",455
2013,County,Emergency department visit rate,Unsmoothed actual,Base measure,Primary chronic conditions,"All Emergency Department Visits",All,All,Dual & non-dual,20111,Lyon County,KANSAS,Rural,American Indian/Alaska native,All,"undefined",1385
2013,County,Emergency department visit rate,Unsmoothed actual,Base measure,Primary chronic conditions,"All Emergency Department Visits",All,All,Dual & non-dual,20121,Miami County,KANSAS,Urban,American Indian/Alaska native,All,"undefined",1071
2013,County,Emergency department visit rate,Unsmoothed actual,Base measure,Primary chronic conditions,"All Emergency Department Visits",All,All,Dual & non-dual,20125,Montgomery County,KANSAS,Rural,American Indian/Alaska native,All,"undefined",696
2013,County,Emergency department visit rate,Unsmoothed actual,Base measure,Primary chronic conditions,"All Emergency Department Visits",All,All,Dual & non-dual,20139,Osage County,KANSAS,Urban,American Indian/Alaska native,All,"undefined",0
2013,County,Emergency department visit rate,Unsmoothed actual,Base measure,Primary chronic conditions,"All Emergency Department Visits",All,All,Dual & non-dual,20155,Reno County,KANSAS,Rural,American Indian/Alaska native,All,"undefined",1379
2013,County,Emergency department visit rate,Unsmoothed actual,Base measure,Primary chronic conditions,"All Emergency Department Visits",All,All,Dual & non-dual,20161,Riley County,KANSAS,Urban,American Indian/Alaska native,All,"undefined",1273
2013,County,Emergency department visit rate,Unsmoothed actual,Base measure,Primary chronic conditions,"All Emergency Department Visits",All,All,Dual & non-dual,20169,Saline County,KANSAS,Rural,American Indian/Alaska native,All,"undefined",941
2013,County,Emergency department visit rate,Unsmoothed actual,Base measure,Primary chronic conditions,"All Emergency Department Visits",All,All,Dual & non-dual,20173,Sedgwick County,KANSAS,Urban,American Indian/Alaska native,All,"undefined",1181
2013,County,Emergency department visit rate,Unsmoothed actual,Base measure,Primary chronic conditions,"All Emergency Department Visits",All,All,Dual & non-dual,20177,Shawnee County,KANSAS,Urban,American Indian/Alaska native,All,"undefined",1215
2013,County,Emergency department visit rate,Unsmoothed actual,Base measure,Primary chronic conditions,"All Emergency Department Visits",All,All,Dual & non-dual,20191,Sumner County,KANSAS,Urban,American Indian/Alaska native,All,"undefined",533
2013,County,Emergency department visit rate,Unsmoothed actual,Base measure,Primary chronic conditions,"All Emergency Department Visits",All,All,Dual & non-dual,20205,Wilson County,KANSAS,Rural,American Indian/Alaska native,All,"undefined",667
2013,County,Emergency department visit rate,Unsmoothed actual,Base measure,Primary chronic conditions,"All Emergency Department Visits",All,All,Dual & non-dual,20209,Wyandotte County,KANSAS,Urban,American Indian/Alaska native,All,"undefined",1024
2013,County,Emergency department visit rate,Unsmoothed actual,Base measure,Primary chronic conditions,"All Emergency Department Visits",All,All,Dual & non-dual,21047,Christian County,KENTUCKY,Urban,American Indian/Alaska native,All,"undefined",1818
2013,County,Emergency department visit rate,Unsmoothed actual,Base measure,Primary chronic conditions,"All Emergency Department Visits",All,All,Dual & non-dual,21067,Fayette County,KENTUCKY,Urban,American Indian/Alaska native,All,"undefined",545
2013,County,Emergency department visit rate,Unsmoothed actual,Base measure,Primary chronic conditions,"All Emergency Department Visits",All,All,Dual & non-dual,21093,Hardin County,KENTUCKY,Urban,American Indian/Alaska native,All,"undefined",667
2013,County,Emergency department visit rate,Unsmoothed actual,Base measure,Primary chronic conditions,"All Emergency Department Visits",All,All,Dual & non-dual,21111,Jefferson County,KENTUCKY,Urban,American Indian/Alaska native,All,"undefined",1026
2013,County,Emergency department visit rate,Unsmoothed actual,Base measure,Primary chronic conditions,"All Emergency Department Visits",All,All,Dual & non-dual,22009,Avoyelles Parish,LOUISIANA,Rural,American Indian/Alaska native,All,"undefined",1588
2013,County,Emergency department visit rate,Unsmoothed actual,Base measure,Primary chronic conditions,"All Emergency Department Visits",All,All,Dual & non-dual,22015,Bossier Parish,LOUISIANA,Urban,American Indian/Alaska native,All,"undefined",467
2013,County,Emergency department visit rate,Unsmoothed actual,Base measure,Primary chronic conditions,"All Emergency Department Visits",All,All,Dual & non-dual,22017,Caddo Parish,LOUISIANA,Urban,American Indian/Alaska native,All,"undefined",879
2013,County,Emergency department visit rate,Unsmoothed actual,Base measure,Primary chronic conditions,"All Emergency Department Visits",All,All,Dual & non-dual,22019,Calcasieu Parish,LOUISIANA,Urban,American Indian/Alaska native,All,"undefined",684
2013,County,Emergency department visit rate,Unsmoothed actual,Base measure,Primary chronic conditions,"All Emergency Department Visits",All,All,Dual & non-dual,22033,East Baton Rouge Parish,LOUISIANA,Urban,American Indian/Alaska native,All,"undefined",815
2013,County,Emergency department visit rate,Unsmoothed actual,Base measure,Primary chronic conditions,"All Emergency Department Visits",All,All,Dual & non-dual,22045,Iberia Parish,LOUISIANA,Rural,American Indian/Alaska native,All,"undefined",1000
2013,County,Emergency department visit rate,Unsmoothed actual,Base measure,Primary chronic conditions,"All Emergency Department Visits",All,All,Dual & non-dual,22051,Jefferson Parish,LOUISIANA,Urban,American Indian/Alaska native,All,"undefined",1000
2013,County,Emergency department visit rate,Unsmoothed actual,Base measure,Primary chronic conditions,"All Emergency Department Visits",All,All,Dual & non-dual,22053,Jefferson Davis Parish,LOUISIANA,Rural,American Indian/Alaska native,All,"undefined",964
2013,County,Emergency department visit rate,Unsmoothed actual,Base measure,Primary chronic conditions,"All Emergency Department Visits",All,All,Dual & non-dual,22055,Lafayette Parish,LOUISIANA,Urban,American Indian/Alaska native,All,"undefined",1842
2013,County,Emergency department visit rate,Unsmoothed actual,Base measure,Primary chronic conditions,"All Emergency Department Visits",All,All,Dual & non-dual,22057,Lafourche Parish,LOUISIANA,Urban,American Indian/Alaska native,All,"undefined",1050
2013,County,Emergency department visit rate,Unsmoothed actual,Base measure,Primary chronic conditions,"All Emergency Department Visits",All,All,Dual & non-dual,22059,La Salle Parish,LOUISIANA,Rural,American Indian/Alaska native,All,"undefined",1273
2013,County,Emergency department visit rate,Unsmoothed actual,Base measure,Primary chronic conditions,"All Emergency Department Visits",All,All,Dual & non-dual,22071,Orleans Parish,LOUISIANA,Urban,American Indian/Alaska native,All,"undefined",1000
2013,County,Emergency department visit rate,Unsmoothed actual,Base measure,Primary chronic conditions,"All Emergency Department Visits",All,All,Dual & non-dual,22079,Rapides Parish,LOUISIANA,Urban,American Indian/Alaska native,All,"undefined",1769
2013,County,Emergency department visit rate,Unsmoothed actual,Base measure,Primary chronic conditions,"All Emergency Department Visits",All,All,Dual & non-dual,22101,St. Mary Parish,LOUISIANA,Rural,American Indian/Alaska native,All,"undefined",925
2013,County,Emergency department visit rate,Unsmoothed actual,Base measure,Primary chronic conditions,"All Emergency Department Visits",All,All,Dual & non-dual,22103,St. Tammany Parish,LOUISIANA,Urban,American Indian/Alaska native,All,"undefined",533
2013,County,Emergency department visit rate,Unsmoothed actual,Base measure,Primary chronic conditions,"All Emergency Department Visits",All,All,Dual & non-dual,22105,Tangipahoa Parish,LOUISIANA,Rural,American Indian/Alaska native,All,"undefined",1231
2013,County,Emergency department visit rate,Unsmoothed actual,Base measure,Primary chronic conditions,"All Emergency Department Visits",All,All,Dual & non-dual,22109,Terrebonne Parish,LOUISIANA,Urban,American Indian/Alaska native,All,"undefined",1200
2013,County,Emergency department visit rate,Unsmoothed actual,Base measure,Primary chronic conditions,"All Emergency Department Visits",All,All,Dual & non-dual,23001,Androscoggin County,MAINE,Urban,American Indian/Alaska native,All,"undefined",2957
2013,County,Emergency department visit rate,Unsmoothed actual,Base measure,Primary chronic conditions,"All Emergency Department Visits",All,All,Dual & non-dual,23003,Aroostook County,MAINE,Rural,American Indian/Alaska native,All,"undefined",1140
2013,County,Emergency department visit rate,Unsmoothed actual,Base measure,Primary chronic conditions,"All Emergency Department Visits",All,All,Dual & non-dual,23005,Cumberland County,MAINE,Urban,American Indian/Alaska native,All,"undefined",1706
2013,County,Emergency department visit rate,Unsmoothed actual,Base measure,Primary chronic conditions,"All Emergency Department Visits",All,All,Dual & non-dual,23009,Hancock County,MAINE,Rural,American Indian/Alaska native,All,"undefined",952
2013,County,Emergency department visit rate,Unsmoothed actual,Base measure,Primary chronic conditions,"All Emergency Department Visits",All,All,Dual & non-dual,23011,Kennebec County,MAINE,Rural,American Indian/Alaska native,All,"undefined",1357
2013,County,Emergency department visit rate,Unsmoothed actual,Base measure,Primary chronic conditions,"All Emergency Department Visits",All,All,Dual & non-dual,23019,Penobscot County,MAINE,Urban,American Indian/Alaska native,All,"undefined",1166
2013,County,Emergency department visit rate,Unsmoothed actual,Base measure,Primary chronic conditions,"All Emergency Department Visits",All,All,Dual & non-dual,23025,Somerset County,MAINE,Rural,American Indian/Alaska native,All,"undefined",467
2013,County,Emergency department visit rate,Unsmoothed actual,Base measure,Primary chronic conditions,"All Emergency Department Visits",All,All,Dual & non-dual,23029,Washington County,MAINE,Rural,American Indian/Alaska native,All,"undefined",1723
2013,County,Emergency department visit rate,Unsmoothed actual,Base measure,Primary chronic conditions,"All Emergency Department Visits",All,All,Dual & non-dual,23031,York County,MAINE,Urban,American Indian/Alaska native,All,"undefined",1692
2013,County,Emergency department visit rate,Unsmoothed actual,Base measure,Primary chronic conditions,"All Emergency Department Visits",All,All,Dual & non-dual,24003,Anne Arundel County,MARYLAND,Urban,American Indian/Alaska native,All,"undefined",1118
2013,County,Emergency department visit rate,Unsmoothed actual,Base measure,Primary chronic conditions,"All Emergency Department Visits",All,All,Dual & non-dual,24005,Baltimore County,MARYLAND,Urban,American Indian/Alaska native,All,"undefined",1111
2013,County,Emergency department visit rate,Unsmoothed actual,Base measure,Primary chronic conditions,"All Emergency Department Visits",All,All,Dual & non-dual,24031,Montgomery County,MARYLAND,Urban,American Indian/Alaska native,All,"undefined",649
2013,County,Emergency department visit rate,Unsmoothed actual,Base measure,Primary chronic conditions,"All Emergency Department Visits",All,All,Dual & non-dual,24033,Prince George's County,MARYLAND,Urban,American Indian/Alaska native,All,"undefined",980
2013,County,Emergency department visit rate,Unsmoothed actual,Base measure,Primary chronic conditions,"All Emergency Department Visits",All,All,Dual & non-dual,24510,Baltimore city,MARYLAND,Urban,American Indian/Alaska native,All,"undefined",1795
2013,County,Emergency department visit rate,Unsmoothed actual,Base measure,Primary chronic conditions,"All Emergency Department Visits",All,All,Dual & non-dual,25001,Barnstable County,MASSACHUSETTS,Urban,American Indian/Alaska native,All,"undefined",1479
2013,County,Emergency department visit rate,Unsmoothed actual,Base measure,Primary chronic conditions,"All Emergency Department Visits",All,All,Dual & non-dual,25003,Berkshire County,MASSACHUSETTS,Urban,American Indian/Alaska native,All,"undefined",1529
2013,County,Emergency department visit rate,Unsmoothed actual,Base measure,Primary chronic conditions,"All Emergency Department Visits",All,All,Dual & non-dual,25005,Bristol County,MASSACHUSETTS,Urban,American Indian/Alaska native,All,"undefined",1141
2013,County,Emergency department visit rate,Unsmoothed actual,Base measure,Primary chronic conditions,"All Emergency Department Visits",All,All,Dual & non-dual,25007,Dukes County,MASSACHUSETTS,Rural,American Indian/Alaska native,All,"undefined",1206
2013,County,Emergency department visit rate,Unsmoothed actual,Base measure,Primary chronic conditions,"All Emergency Department Visits",All,All,Dual & non-dual,25009,Essex County,MASSACHUSETTS,Urban,American Indian/Alaska native,All,"undefined",1263
2013,County,Emergency department visit rate,Unsmoothed actual,Base measure,Primary chronic conditions,"All Emergency Department Visits",All,All,Dual & non-dual,25013,Hampden County,MASSACHUSETTS,Urban,American Indian/Alaska native,All,"undefined",1440
2013,County,Emergency department visit rate,Unsmoothed actual,Base measure,Primary chronic conditions,"All Emergency Department Visits",All,All,Dual & non-dual,25017,Middlesex County,MASSACHUSETTS,Urban,American Indian/Alaska native,All,"undefined",1526
2013,County,Emergency department visit rate,Unsmoothed actual,Base measure,Primary chronic conditions,"All Emergency Department Visits",All,All,Dual & non-dual,25021,Norfolk County,MASSACHUSETTS,Urban,American Indian/Alaska native,All,"undefined",2400
2013,County,Emergency department visit rate,Unsmoothed actual,Base measure,Primary chronic conditions,"All Emergency Department Visits",All,All,Dual & non-dual,25023,Plymouth County,MASSACHUSETTS,Urban,American Indian/Alaska native,All,"undefined",1341
2013,County,Emergency department visit rate,Unsmoothed actual,Base measure,Primary chronic conditions,"All Emergency Department Visits",All,All,Dual & non-dual,25025,Suffolk County,MASSACHUSETTS,Urban,American Indian/Alaska native,All,"undefined",2273
2013,County,Emergency department visit rate,Unsmoothed actual,Base measure,Primary chronic conditions,"All Emergency Department Visits",All,All,Dual & non-dual,25027,Worcester County,MASSACHUSETTS,Urban,American Indian/Alaska native,All,"undefined",840
2013,County,Emergency department visit rate,Unsmoothed actual,Base measure,Primary chronic conditions,"All Emergency Department Visits",All,All,Dual & non-dual,26003,Alger County,MICHIGAN,Rural,American Indian/Alaska native,All,"undefined",625
2013,County,Emergency department visit rate,Unsmoothed actual,Base measure,Primary chronic conditions,"All Emergency Department Visits",All,All,Dual & non-dual,26005,Allegan County,MICHIGAN,Rural,American Indian/Alaska native,All,"undefined",1667
2013,County,Emergency department visit rate,Unsmoothed actual,Base measure,Primary chronic conditions,"All Emergency Department Visits",All,All,Dual & non-dual,26007,Alpena County,MICHIGAN,Rural,American Indian/Alaska native,All,"undefined",471
2013,County,Emergency department visit rate,Unsmoothed actual,Base measure,Primary chronic conditions,"All Emergency Department Visits",All,All,Dual & non-dual,26009,Antrim County,MICHIGAN,Rural,American Indian/Alaska native,All,"undefined",1200
2013,County,Emergency department visit rate,Unsmoothed actual,Base measure,Primary chronic conditions,"All Emergency Department Visits",All,All,Dual & non-dual,26011,Arenac County,MICHIGAN,Rural,American Indian/Alaska native,All,"undefined",1200
2013,County,Emergency department visit rate,Unsmoothed actual,Base measure,Primary chronic conditions,"All Emergency Department Visits",All,All,Dual & non-dual,26013,Baraga County,MICHIGAN,Rural,American Indian/Alaska native,All,"undefined",978
2013,County,Emergency department visit rate,Unsmoothed actual,Base measure,Primary chronic conditions,"All Emergency Department Visits",All,All,Dual & non-dual,26015,Barry County,MICHIGAN,Urban,American Indian/Alaska native,All,"undefined",846
2013,County,Emergency department visit rate,Unsmoothed actual,Base measure,Primary chronic conditions,"All Emergency Department Visits",All,All,Dual & non-dual,26017,Bay County,MICHIGAN,Urban,American Indian/Alaska native,All,"undefined",732
2013,County,Emergency department visit rate,Unsmoothed actual,Base measure,Primary chronic conditions,"All Emergency Department Visits",All,All,Dual & non-dual,26019,Benzie County,MICHIGAN,Rural,American Indian/Alaska native,All,"undefined",816
2013,County,Emergency department visit rate,Unsmoothed actual,Base measure,Primary chronic conditions,"All Emergency Department Visits",All,All,Dual & non-dual,26021,Berrien County,MICHIGAN,Urban,American Indian/Alaska native,All,"undefined",789
2013,County,Emergency department visit rate,Unsmoothed actual,Base measure,Primary chronic conditions,"All Emergency Department Visits",All,All,Dual & non-dual,26025,Calhoun County,MICHIGAN,Urban,American Indian/Alaska native,All,"undefined",1000
2013,County,Emergency department visit rate,Unsmoothed actual,Base measure,Primary chronic conditions,"All Emergency Department Visits",All,All,Dual & non-dual,26027,Cass County,MICHIGAN,Urban,American Indian/Alaska native,All,"undefined",2667
2013,County,Emergency department visit rate,Unsmoothed actual,Base measure,Primary chronic conditions,"All Emergency Department Visits",All,All,Dual & non-dual,26029,Charlevoix County,MICHIGAN,Rural,American Indian/Alaska native,All,"undefined",732
2013,County,Emergency department visit rate,Unsmoothed actual,Base measure,Primary chronic conditions,"All Emergency Department Visits",All,All,Dual & non-dual,26031,Cheboygan County,MICHIGAN,Rural,American Indian/Alaska native,All,"undefined",757
2013,County,Emergency department visit rate,Unsmoothed actual,Base measure,Primary chronic conditions,"All Emergency Department Visits",All,All,Dual & non-dual,26033,Chippewa County,MICHIGAN,Rural,American Indian/Alaska native,All,"undefined",911
2013,County,Emergency department visit rate,Unsmoothed actual,Base measure,Primary chronic conditions,"All Emergency Department Visits",All,All,Dual & non-dual,26035,Clare County,MICHIGAN,Rural,American Indian/Alaska native,All,"undefined",600
2013,County,Emergency department visit rate,Unsmoothed actual,Base measure,Primary chronic conditions,"All Emergency Department Visits",All,All,Dual & non-dual,26037,Clinton County,MICHIGAN,Urban,American Indian/Alaska native,All,"undefined",1067
2013,County,Emergency department visit rate,Unsmoothed actual,Base measure,Primary chronic conditions,"All Emergency Department Visits",All,All,Dual & non-dual,26041,Delta County,MICHIGAN,Rural,American Indian/Alaska native,All,"undefined",1042
2013,County,Emergency department visit rate,Unsmoothed actual,Base measure,Primary chronic conditions,"All Emergency Department Visits",All,All,Dual & non-dual,26043,Dickinson County,MICHIGAN,Rural,American Indian/Alaska native,All,"undefined",1000
2013,County,Emergency department visit rate,Unsmoothed actual,Base measure,Primary chronic conditions,"All Emergency Department Visits",All,All,Dual & non-dual,26047,Emmet County,MICHIGAN,Rural,American Indian/Alaska native,All,"undefined",783
2013,County,Emergency department visit rate,Unsmoothed actual,Base measure,Primary chronic conditions,"All Emergency Department Visits",All,All,Dual & non-dual,26049,Genesee County,MICHIGAN,Urban,American Indian/Alaska native,All,"undefined",1014
2013,County,Emergency department visit rate,Unsmoothed actual,Base measure,Primary chronic conditions,"All Emergency Department Visits",All,All,Dual & non-dual,26051,Gladwin County,MICHIGAN,Rural,American Indian/Alaska native,All,"undefined",917
2013,County,Emergency department visit rate,Unsmoothed actual,Base measure,Primary chronic conditions,"All Emergency Department Visits",All,All,Dual & non-dual,26053,Gogebic County,MICHIGAN,Rural,American Indian/Alaska native,All,"undefined",1393
2013,County,Emergency department visit rate,Unsmoothed actual,Base measure,Primary chronic conditions,"All Emergency Department Visits",All,All,Dual & non-dual,26055,Grand Traverse County,MICHIGAN,Rural,American Indian/Alaska native,All,"undefined",1228
2013,County,Emergency department visit rate,Unsmoothed actual,Base measure,Primary chronic conditions,"All Emergency Department Visits",All,All,Dual & non-dual,26057,Gratiot County,MICHIGAN,Rural,American Indian/Alaska native,All,"undefined",667
2013,County,Emergency department visit rate,Unsmoothed actual,Base measure,Primary chronic conditions,"All Emergency Department Visits",All,All,Dual & non-dual,26061,Houghton County,MICHIGAN,Rural,American Indian/Alaska native,All,"undefined",816
2013,County,Emergency department visit rate,Unsmoothed actual,Base measure,Primary chronic conditions,"All Emergency Department Visits",All,All,Dual & non-dual,26065,Ingham County,MICHIGAN,Urban,American Indian/Alaska native,All,"undefined",1293
2013,County,Emergency department visit rate,Unsmoothed actual,Base measure,Primary chronic conditions,"All Emergency Department Visits",All,All,Dual & non-dual,26069,Iosco County,MICHIGAN,Rural,American Indian/Alaska native,All,"undefined",0
2013,County,Emergency department visit rate,Unsmoothed actual,Base measure,Primary chronic conditions,"All Emergency Department Visits",All,All,Dual & non-dual,26071,Iron County,MICHIGAN,Rural,American Indian/Alaska native,All,"undefined",1563
2013,County,Emergency department visit rate,Unsmoothed actual,Base measure,Primary chronic conditions,"All Emergency Department Visits",All,All,Dual & non-dual,26073,Isabella County,MICHIGAN,Rural,American Indian/Alaska native,All,"undefined",1245
2013,County,Emergency department visit rate,Unsmoothed actual,Base measure,Primary chronic conditions,"All Emergency Department Visits",All,All,Dual & non-dual,26075,Jackson County,MICHIGAN,Urban,American Indian/Alaska native,All,"undefined",500
2013,County,Emergency department visit rate,Unsmoothed actual,Base measure,Primary chronic conditions,"All Emergency Department Visits",All,All,Dual & non-dual,26077,Kalamazoo County,MICHIGAN,Urban,American Indian/Alaska native,All,"undefined",1178
2013,County,Emergency department visit rate,Unsmoothed actual,Base measure,Primary chronic conditions,"All Emergency Department Visits",All,All,Dual & non-dual,26079,Kalkaska County,MICHIGAN,Rural,American Indian/Alaska native,All,"undefined",455
2013,County,Emergency department visit rate,Unsmoothed actual,Base measure,Primary chronic conditions,"All Emergency Department Visits",All,All,Dual & non-dual,26081,Kent County,MICHIGAN,Urban,American Indian/Alaska native,All,"undefined",1495
2013,County,Emergency department visit rate,Unsmoothed actual,Base measure,Primary chronic conditions,"All Emergency Department Visits",All,All,Dual & non-dual,26085,Lake County,MICHIGAN,Rural,American Indian/Alaska native,All,"undefined",500
2013,County,Emergency department visit rate,Unsmoothed actual,Base measure,Primary chronic conditions,"All Emergency Department Visits",All,All,Dual & non-dual,26087,Lapeer County,MICHIGAN,Urban,American Indian/Alaska native,All,"undefined",583
2013,County,Emergency department visit rate,Unsmoothed actual,Base measure,Primary chronic conditions,"All Emergency Department Visits",All,All,Dual & non-dual,26089,Leelanau County,MICHIGAN,Rural,American Indian/Alaska native,All,"undefined",947
2013,County,Emergency department visit rate,Unsmoothed actual,Base measure,Primary chronic conditions,"All Emergency Department Visits",All,All,Dual & non-dual,26095,Luce County,MICHIGAN,Rural,American Indian/Alaska native,All,"undefined",931
2013,County,Emergency department visit rate,Unsmoothed actual,Base measure,Primary chronic conditions,"All Emergency Department Visits",All,All,Dual & non-dual,26097,Mackinac County,MICHIGAN,Rural,American Indian/Alaska native,All,"undefined",895
2013,County,Emergency department visit rate,Unsmoothed actual,Base measure,Primary chronic conditions,"All Emergency Department Visits",All,All,Dual & non-dual,26099,Macomb County,MICHIGAN,Urban,American Indian/Alaska native,All,"undefined",1014
2013,County,Emergency department visit rate,Unsmoothed actual,Base measure,Primary chronic conditions,"All Emergency Department Visits",All,All,Dual & non-dual,26101,Manistee County,MICHIGAN,Rural,American Indian/Alaska native,All,"undefined",1365
2013,County,Emergency department visit rate,Unsmoothed actual,Base measure,Primary chronic conditions,"All Emergency Department Visits",All,All,Dual & non-dual,26103,Marquette County,MICHIGAN,Rural,American Indian/Alaska native,All,"undefined",979
2013,County,Emergency department visit rate,Unsmoothed actual,Base measure,Primary chronic conditions,"All Emergency Department Visits",All,All,Dual & non-dual,26105,Mason County,MICHIGAN,Rural,American Indian/Alaska native,All,"undefined",909
2013,County,Emergency department visit rate,Unsmoothed actual,Base measure,Primary chronic conditions,"All Emergency Department Visits",All,All,Dual & non-dual,26107,Mecosta County,MICHIGAN,Rural,American Indian/Alaska native,All,"undefined",1706
2013,County,Emergency department visit rate,Unsmoothed actual,Base measure,Primary chronic conditions,"All Emergency Department Visits",All,All,Dual & non-dual,26109,Menominee County,MICHIGAN,Rural,American Indian/Alaska native,All,"undefined",1603
2013,County,Emergency department visit rate,Unsmoothed actual,Base measure,Primary chronic conditions,"All Emergency Department Visits",All,All,Dual & non-dual,26111,Midland County,MICHIGAN,Rural,American Indian/Alaska native,All,"undefined",435
2013,County,Emergency department visit rate,Unsmoothed actual,Base measure,Primary chronic conditions,"All Emergency Department Visits",All,All,Dual & non-dual,26115,Monroe County,MICHIGAN,Urban,American Indian/Alaska native,All,"undefined",1200
2013,County,Emergency department visit rate,Unsmoothed actual,Base measure,Primary chronic conditions,"All Emergency Department Visits",All,All,Dual & non-dual,26117,Montcalm County,MICHIGAN,Rural,American Indian/Alaska native,All,"undefined",1680
2013,County,Emergency department visit rate,Unsmoothed actual,Base measure,Primary chronic conditions,"All Emergency Department Visits",All,All,Dual & non-dual,26121,Muskegon County,MICHIGAN,Urban,American Indian/Alaska native,All,"undefined",1033
2013,County,Emergency department visit rate,Unsmoothed actual,Base measure,Primary chronic conditions,"All Emergency Department Visits",All,All,Dual & non-dual,26123,Newaygo County,MICHIGAN,Urban,American Indian/Alaska native,All,"undefined",619
2013,County,Emergency department visit rate,Unsmoothed actual,Base measure,Primary chronic conditions,"All Emergency Department Visits",All,All,Dual & non-dual,26125,Oakland County,MICHIGAN,Urban,American Indian/Alaska native,All,"undefined",1095
2013,County,Emergency department visit rate,Unsmoothed actual,Base measure,Primary chronic conditions,"All Emergency Department Visits",All,All,Dual & non-dual,26127,Oceana County,MICHIGAN,Rural,American Indian/Alaska native,All,"undefined",762
2013,County,Emergency department visit rate,Unsmoothed actual,Base measure,Primary chronic conditions,"All Emergency Department Visits",All,All,Dual & non-dual,26129,Ogemaw County,MICHIGAN,Rural,American Indian/Alaska native,All,"undefined",381
