year,geography,measure,adjustment,analysis,domain,condition,primary_sex,primary_age,primary_dual,fips,county,state,urban,primary_race,primary_eligibility,primary_denominator,analysis_value
2017,County,Emergency department visit rate,Unsmoothed actual,Base measure,Primary chronic conditions,"All Emergency Department Visits",All,All,Dual & non-dual,16019,Bonneville County,IDAHO,Urban,American Indian/Alaska native,All,"undefined",1029
2017,County,Emergency department visit rate,Unsmoothed actual,Base measure,Primary chronic conditions,"All Emergency Department Visits",All,All,Dual & non-dual,16021,Boundary County,IDAHO,Rural,American Indian/Alaska native,All,"undefined",909
2017,County,Emergency department visit rate,Unsmoothed actual,Base measure,Primary chronic conditions,"All Emergency Department Visits",All,All,Dual & non-dual,16027,Canyon County,IDAHO,Urban,American Indian/Alaska native,All,"undefined",1023
2017,County,Emergency department visit rate,Unsmoothed actual,Base measure,Primary chronic conditions,"All Emergency Department Visits",All,All,Dual & non-dual,16031,Cassia County,IDAHO,Rural,American Indian/Alaska native,All,"undefined",1000
2017,County,Emergency department visit rate,Unsmoothed actual,Base measure,Primary chronic conditions,"All Emergency Department Visits",All,All,Dual & non-dual,16035,Clearwater County,IDAHO,Rural,American Indian/Alaska native,All,"undefined",545
2017,County,Emergency department visit rate,Unsmoothed actual,Base measure,Primary chronic conditions,"All Emergency Department Visits",All,All,Dual & non-dual,16039,Elmore County,IDAHO,Rural,American Indian/Alaska native,All,"undefined",1346
2017,County,Emergency department visit rate,Unsmoothed actual,Base measure,Primary chronic conditions,"All Emergency Department Visits",All,All,Dual & non-dual,16049,Idaho County,IDAHO,Rural,American Indian/Alaska native,All,"undefined",1200
2017,County,Emergency department visit rate,Unsmoothed actual,Base measure,Primary chronic conditions,"All Emergency Department Visits",All,All,Dual & non-dual,16055,Kootenai County,IDAHO,Urban,American Indian/Alaska native,All,"undefined",1251
2017,County,Emergency department visit rate,Unsmoothed actual,Base measure,Primary chronic conditions,"All Emergency Department Visits",All,All,Dual & non-dual,16057,Latah County,IDAHO,Rural,American Indian/Alaska native,All,"undefined",1000
2017,County,Emergency department visit rate,Unsmoothed actual,Base measure,Primary chronic conditions,"All Emergency Department Visits",All,All,Dual & non-dual,16059,Lemhi County,IDAHO,Rural,American Indian/Alaska native,All,"undefined",615
2017,County,Emergency department visit rate,Unsmoothed actual,Base measure,Primary chronic conditions,"All Emergency Department Visits",All,All,Dual & non-dual,16061,Lewis County,IDAHO,Rural,American Indian/Alaska native,All,"undefined",833
2017,County,Emergency department visit rate,Unsmoothed actual,Base measure,Primary chronic conditions,"All Emergency Department Visits",All,All,Dual & non-dual,16067,Minidoka County,IDAHO,Rural,American Indian/Alaska native,All,"undefined",1333
2017,County,Emergency department visit rate,Unsmoothed actual,Base measure,Primary chronic conditions,"All Emergency Department Visits",All,All,Dual & non-dual,16069,Nez Perce County,IDAHO,Urban,American Indian/Alaska native,All,"undefined",1382
2017,County,Emergency department visit rate,Unsmoothed actual,Base measure,Primary chronic conditions,"All Emergency Department Visits",All,All,Dual & non-dual,16073,Owyhee County,IDAHO,Urban,American Indian/Alaska native,All,"undefined",727
2017,County,Emergency department visit rate,Unsmoothed actual,Base measure,Primary chronic conditions,"All Emergency Department Visits",All,All,Dual & non-dual,16075,Payette County,IDAHO,Rural,American Indian/Alaska native,All,"undefined",467
2017,County,Emergency department visit rate,Unsmoothed actual,Base measure,Primary chronic conditions,"All Emergency Department Visits",All,All,Dual & non-dual,16079,Shoshone County,IDAHO,Rural,American Indian/Alaska native,All,"undefined",556
2017,County,Emergency department visit rate,Unsmoothed actual,Base measure,Primary chronic conditions,"All Emergency Department Visits",All,All,Dual & non-dual,16083,Twin Falls County,IDAHO,Rural,American Indian/Alaska native,All,"undefined",1209
2017,County,Emergency department visit rate,Unsmoothed actual,Base measure,Primary chronic conditions,"All Emergency Department Visits",All,All,Dual & non-dual,17031,Cook County,ILLINOIS,Urban,American Indian/Alaska native,All,"undefined",1262
2017,County,Emergency department visit rate,Unsmoothed actual,Base measure,Primary chronic conditions,"All Emergency Department Visits",All,All,Dual & non-dual,17043,DuPage County,ILLINOIS,Urban,American Indian/Alaska native,All,"undefined",700
2017,County,Emergency department visit rate,Unsmoothed actual,Base measure,Primary chronic conditions,"All Emergency Department Visits",All,All,Dual & non-dual,17089,Kane County,ILLINOIS,Urban,American Indian/Alaska native,All,"undefined",739
2017,County,Emergency department visit rate,Unsmoothed actual,Base measure,Primary chronic conditions,"All Emergency Department Visits",All,All,Dual & non-dual,17097,Lake County,ILLINOIS,Urban,American Indian/Alaska native,All,"undefined",1355
2017,County,Emergency department visit rate,Unsmoothed actual,Base measure,Primary chronic conditions,"All Emergency Department Visits",All,All,Dual & non-dual,17111,McHenry County,ILLINOIS,Urban,American Indian/Alaska native,All,"undefined",375
2017,County,Emergency department visit rate,Unsmoothed actual,Base measure,Primary chronic conditions,"All Emergency Department Visits",All,All,Dual & non-dual,17143,Peoria County,ILLINOIS,Urban,American Indian/Alaska native,All,"undefined",1833
2017,County,Emergency department visit rate,Unsmoothed actual,Base measure,Primary chronic conditions,"All Emergency Department Visits",All,All,Dual & non-dual,17163,St. Clair County,ILLINOIS,Urban,American Indian/Alaska native,All,"undefined",500
2017,County,Emergency department visit rate,Unsmoothed actual,Base measure,Primary chronic conditions,"All Emergency Department Visits",All,All,Dual & non-dual,17197,Will County,ILLINOIS,Urban,American Indian/Alaska native,All,"undefined",524
2017,County,Emergency department visit rate,Unsmoothed actual,Base measure,Primary chronic conditions,"All Emergency Department Visits",All,All,Dual & non-dual,17201,Winnebago County,ILLINOIS,Urban,American Indian/Alaska native,All,"undefined",2385
2017,County,Emergency department visit rate,Unsmoothed actual,Base measure,Primary chronic conditions,"All Emergency Department Visits",All,All,Dual & non-dual,18003,Allen County,INDIANA,Urban,American Indian/Alaska native,All,"undefined",1739
2017,County,Emergency department visit rate,Unsmoothed actual,Base measure,Primary chronic conditions,"All Emergency Department Visits",All,All,Dual & non-dual,18019,Clark County,INDIANA,Urban,American Indian/Alaska native,All,"undefined",2091
2017,County,Emergency department visit rate,Unsmoothed actual,Base measure,Primary chronic conditions,"All Emergency Department Visits",All,All,Dual & non-dual,18089,Lake County,INDIANA,Urban,American Indian/Alaska native,All,"undefined",913
2017,County,Emergency department visit rate,Unsmoothed actual,Base measure,Primary chronic conditions,"All Emergency Department Visits",All,All,Dual & non-dual,18091,LaPorte County,INDIANA,Urban,American Indian/Alaska native,All,"undefined",1000
2017,County,Emergency department visit rate,Unsmoothed actual,Base measure,Primary chronic conditions,"All Emergency Department Visits",All,All,Dual & non-dual,18095,Madison County,INDIANA,Urban,American Indian/Alaska native,All,"undefined",1167
2017,County,Emergency department visit rate,Unsmoothed actual,Base measure,Primary chronic conditions,"All Emergency Department Visits",All,All,Dual & non-dual,18097,Marion County,INDIANA,Urban,American Indian/Alaska native,All,"undefined",1353
2017,County,Emergency department visit rate,Unsmoothed actual,Base measure,Primary chronic conditions,"All Emergency Department Visits",All,All,Dual & non-dual,18105,Monroe County,INDIANA,Urban,American Indian/Alaska native,All,"undefined",1231
2017,County,Emergency department visit rate,Unsmoothed actual,Base measure,Primary chronic conditions,"All Emergency Department Visits",All,All,Dual & non-dual,18127,Porter County,INDIANA,Urban,American Indian/Alaska native,All,"undefined",636
2017,County,Emergency department visit rate,Unsmoothed actual,Base measure,Primary chronic conditions,"All Emergency Department Visits",All,All,Dual & non-dual,18141,St. Joseph County,INDIANA,Urban,American Indian/Alaska native,All,"undefined",579
2017,County,Emergency department visit rate,Unsmoothed actual,Base measure,Primary chronic conditions,"All Emergency Department Visits",All,All,Dual & non-dual,18157,Tippecanoe County,INDIANA,Urban,American Indian/Alaska native,All,"undefined",1000
2017,County,Emergency department visit rate,Unsmoothed actual,Base measure,Primary chronic conditions,"All Emergency Department Visits",All,All,Dual & non-dual,18163,Vanderburgh County,INDIANA,Urban,American Indian/Alaska native,All,"undefined",1250
2017,County,Emergency department visit rate,Unsmoothed actual,Base measure,Primary chronic conditions,"All Emergency Department Visits",All,All,Dual & non-dual,18167,Vigo County,INDIANA,Urban,American Indian/Alaska native,All,"undefined",1571
2017,County,Emergency department visit rate,Unsmoothed actual,Base measure,Primary chronic conditions,"All Emergency Department Visits",All,All,Dual & non-dual,19013,Black Hawk County,IOWA,Urban,American Indian/Alaska native,All,"undefined",615
2017,County,Emergency department visit rate,Unsmoothed actual,Base measure,Primary chronic conditions,"All Emergency Department Visits",All,All,Dual & non-dual,19113,Linn County,IOWA,Urban,American Indian/Alaska native,All,"undefined",870
2017,County,Emergency department visit rate,Unsmoothed actual,Base measure,Primary chronic conditions,"All Emergency Department Visits",All,All,Dual & non-dual,19153,Polk County,IOWA,Urban,American Indian/Alaska native,All,"undefined",808
2017,County,Emergency department visit rate,Unsmoothed actual,Base measure,Primary chronic conditions,"All Emergency Department Visits",All,All,Dual & non-dual,19155,Pottawattamie County,IOWA,Urban,American Indian/Alaska native,All,"undefined",1148
2017,County,Emergency department visit rate,Unsmoothed actual,Base measure,Primary chronic conditions,"All Emergency Department Visits",All,All,Dual & non-dual,19163,Scott County,IOWA,Urban,American Indian/Alaska native,All,"undefined",1733
2017,County,Emergency department visit rate,Unsmoothed actual,Base measure,Primary chronic conditions,"All Emergency Department Visits",All,All,Dual & non-dual,19171,Tama County,IOWA,Rural,American Indian/Alaska native,All,"undefined",1622
2017,County,Emergency department visit rate,Unsmoothed actual,Base measure,Primary chronic conditions,"All Emergency Department Visits",All,All,Dual & non-dual,19179,Wapello County,IOWA,Rural,American Indian/Alaska native,All,"undefined",1000
2017,County,Emergency department visit rate,Unsmoothed actual,Base measure,Primary chronic conditions,"All Emergency Department Visits",All,All,Dual & non-dual,19193,Woodbury County,IOWA,Urban,American Indian/Alaska native,All,"undefined",1362
2017,County,Emergency department visit rate,Unsmoothed actual,Base measure,Primary chronic conditions,"All Emergency Department Visits",All,All,Dual & non-dual,20001,Allen County,KANSAS,Rural,American Indian/Alaska native,All,"undefined",1333
2017,County,Emergency department visit rate,Unsmoothed actual,Base measure,Primary chronic conditions,"All Emergency Department Visits",All,All,Dual & non-dual,20005,Atchison County,KANSAS,Rural,American Indian/Alaska native,All,"undefined",1095
2017,County,Emergency department visit rate,Unsmoothed actual,Base measure,Primary chronic conditions,"All Emergency Department Visits",All,All,Dual & non-dual,20009,Barton County,KANSAS,Rural,American Indian/Alaska native,All,"undefined",929
2017,County,Emergency department visit rate,Unsmoothed actual,Base measure,Primary chronic conditions,"All Emergency Department Visits",All,All,Dual & non-dual,20011,Bourbon County,KANSAS,Rural,American Indian/Alaska native,All,"undefined",1308
2017,County,Emergency department visit rate,Unsmoothed actual,Base measure,Primary chronic conditions,"All Emergency Department Visits",All,All,Dual & non-dual,20013,Brown County,KANSAS,Rural,American Indian/Alaska native,All,"undefined",1000
2017,County,Emergency department visit rate,Unsmoothed actual,Base measure,Primary chronic conditions,"All Emergency Department Visits",All,All,Dual & non-dual,20015,Butler County,KANSAS,Urban,American Indian/Alaska native,All,"undefined",1022
2017,County,Emergency department visit rate,Unsmoothed actual,Base measure,Primary chronic conditions,"All Emergency Department Visits",All,All,Dual & non-dual,20019,Chautauqua County,KANSAS,Rural,American Indian/Alaska native,All,"undefined",593
2017,County,Emergency department visit rate,Unsmoothed actual,Base measure,Primary chronic conditions,"All Emergency Department Visits",All,All,Dual & non-dual,20021,Cherokee County,KANSAS,Rural,American Indian/Alaska native,All,"undefined",991
2017,County,Emergency department visit rate,Unsmoothed actual,Base measure,Primary chronic conditions,"All Emergency Department Visits",All,All,Dual & non-dual,20035,Cowley County,KANSAS,Rural,American Indian/Alaska native,All,"undefined",1042
2017,County,Emergency department visit rate,Unsmoothed actual,Base measure,Primary chronic conditions,"All Emergency Department Visits",All,All,Dual & non-dual,20037,Crawford County,KANSAS,Rural,American Indian/Alaska native,All,"undefined",1053
2017,County,Emergency department visit rate,Unsmoothed actual,Base measure,Primary chronic conditions,"All Emergency Department Visits",All,All,Dual & non-dual,20043,Doniphan County,KANSAS,Urban,American Indian/Alaska native,All,"undefined",870
2017,County,Emergency department visit rate,Unsmoothed actual,Base measure,Primary chronic conditions,"All Emergency Department Visits",All,All,Dual & non-dual,20045,Douglas County,KANSAS,Urban,American Indian/Alaska native,All,"undefined",959
2017,County,Emergency department visit rate,Unsmoothed actual,Base measure,Primary chronic conditions,"All Emergency Department Visits",All,All,Dual & non-dual,20051,Ellis County,KANSAS,Rural,American Indian/Alaska native,All,"undefined",1000
2017,County,Emergency department visit rate,Unsmoothed actual,Base measure,Primary chronic conditions,"All Emergency Department Visits",All,All,Dual & non-dual,20057,Ford County,KANSAS,Rural,American Indian/Alaska native,All,"undefined",1000
2017,County,Emergency department visit rate,Unsmoothed actual,Base measure,Primary chronic conditions,"All Emergency Department Visits",All,All,Dual & non-dual,20059,Franklin County,KANSAS,Urban,American Indian/Alaska native,All,"undefined",600
2017,County,Emergency department visit rate,Unsmoothed actual,Base measure,Primary chronic conditions,"All Emergency Department Visits",All,All,Dual & non-dual,20079,Harvey County,KANSAS,Urban,American Indian/Alaska native,All,"undefined",905
2017,County,Emergency department visit rate,Unsmoothed actual,Base measure,Primary chronic conditions,"All Emergency Department Visits",All,All,Dual & non-dual,20085,Jackson County,KANSAS,Urban,American Indian/Alaska native,All,"undefined",694
2017,County,Emergency department visit rate,Unsmoothed actual,Base measure,Primary chronic conditions,"All Emergency Department Visits",All,All,Dual & non-dual,20087,Jefferson County,KANSAS,Urban,American Indian/Alaska native,All,"undefined",632
2017,County,Emergency department visit rate,Unsmoothed actual,Base measure,Primary chronic conditions,"All Emergency Department Visits",All,All,Dual & non-dual,20091,Johnson County,KANSAS,Urban,American Indian/Alaska native,All,"undefined",1430
2017,County,Emergency department visit rate,Unsmoothed actual,Base measure,Primary chronic conditions,"All Emergency Department Visits",All,All,Dual & non-dual,20099,Labette County,KANSAS,Rural,American Indian/Alaska native,All,"undefined",544
2017,County,Emergency department visit rate,Unsmoothed actual,Base measure,Primary chronic conditions,"All Emergency Department Visits",All,All,Dual & non-dual,20103,Leavenworth County,KANSAS,Urban,American Indian/Alaska native,All,"undefined",647
2017,County,Emergency department visit rate,Unsmoothed actual,Base measure,Primary chronic conditions,"All Emergency Department Visits",All,All,Dual & non-dual,20111,Lyon County,KANSAS,Rural,American Indian/Alaska native,All,"undefined",1143
2017,County,Emergency department visit rate,Unsmoothed actual,Base measure,Primary chronic conditions,"All Emergency Department Visits",All,All,Dual & non-dual,20113,McPherson County,KANSAS,Rural,American Indian/Alaska native,All,"undefined",1000
2017,County,Emergency department visit rate,Unsmoothed actual,Base measure,Primary chronic conditions,"All Emergency Department Visits",All,All,Dual & non-dual,20121,Miami County,KANSAS,Urban,American Indian/Alaska native,All,"undefined",1182
2017,County,Emergency department visit rate,Unsmoothed actual,Base measure,Primary chronic conditions,"All Emergency Department Visits",All,All,Dual & non-dual,20125,Montgomery County,KANSAS,Rural,American Indian/Alaska native,All,"undefined",817
2017,County,Emergency department visit rate,Unsmoothed actual,Base measure,Primary chronic conditions,"All Emergency Department Visits",All,All,Dual & non-dual,20133,Neosho County,KANSAS,Rural,American Indian/Alaska native,All,"undefined",273
2017,County,Emergency department visit rate,Unsmoothed actual,Base measure,Primary chronic conditions,"All Emergency Department Visits",All,All,Dual & non-dual,20139,Osage County,KANSAS,Urban,American Indian/Alaska native,All,"undefined",0
2017,County,Emergency department visit rate,Unsmoothed actual,Base measure,Primary chronic conditions,"All Emergency Department Visits",All,All,Dual & non-dual,20149,Pottawatomie County,KANSAS,Urban,American Indian/Alaska native,All,"undefined",500
2017,County,Emergency department visit rate,Unsmoothed actual,Base measure,Primary chronic conditions,"All Emergency Department Visits",All,All,Dual & non-dual,20155,Reno County,KANSAS,Rural,American Indian/Alaska native,All,"undefined",526
2017,County,Emergency department visit rate,Unsmoothed actual,Base measure,Primary chronic conditions,"All Emergency Department Visits",All,All,Dual & non-dual,20161,Riley County,KANSAS,Urban,American Indian/Alaska native,All,"undefined",1762
2017,County,Emergency department visit rate,Unsmoothed actual,Base measure,Primary chronic conditions,"All Emergency Department Visits",All,All,Dual & non-dual,20169,Saline County,KANSAS,Rural,American Indian/Alaska native,All,"undefined",3364
2017,County,Emergency department visit rate,Unsmoothed actual,Base measure,Primary chronic conditions,"All Emergency Department Visits",All,All,Dual & non-dual,20173,Sedgwick County,KANSAS,Urban,American Indian/Alaska native,All,"undefined",1226
2017,County,Emergency department visit rate,Unsmoothed actual,Base measure,Primary chronic conditions,"All Emergency Department Visits",All,All,Dual & non-dual,20177,Shawnee County,KANSAS,Urban,American Indian/Alaska native,All,"undefined",1080
2017,County,Emergency department visit rate,Unsmoothed actual,Base measure,Primary chronic conditions,"All Emergency Department Visits",All,All,Dual & non-dual,20191,Sumner County,KANSAS,Urban,American Indian/Alaska native,All,"undefined",565
2017,County,Emergency department visit rate,Unsmoothed actual,Base measure,Primary chronic conditions,"All Emergency Department Visits",All,All,Dual & non-dual,20205,Wilson County,KANSAS,Rural,American Indian/Alaska native,All,"undefined",1071
2017,County,Emergency department visit rate,Unsmoothed actual,Base measure,Primary chronic conditions,"All Emergency Department Visits",All,All,Dual & non-dual,20209,Wyandotte County,KANSAS,Urban,American Indian/Alaska native,All,"undefined",917
2017,County,Emergency department visit rate,Unsmoothed actual,Base measure,Primary chronic conditions,"All Emergency Department Visits",All,All,Dual & non-dual,21067,Fayette County,KENTUCKY,Urban,American Indian/Alaska native,All,"undefined",1167
2017,County,Emergency department visit rate,Unsmoothed actual,Base measure,Primary chronic conditions,"All Emergency Department Visits",All,All,Dual & non-dual,21111,Jefferson County,KENTUCKY,Urban,American Indian/Alaska native,All,"undefined",1321
2017,County,Emergency department visit rate,Unsmoothed actual,Base measure,Primary chronic conditions,"All Emergency Department Visits",All,All,Dual & non-dual,22003,Allen Parish,LOUISIANA,Rural,American Indian/Alaska native,All,"undefined",1667
2017,County,Emergency department visit rate,Unsmoothed actual,Base measure,Primary chronic conditions,"All Emergency Department Visits",All,All,Dual & non-dual,22009,Avoyelles Parish,LOUISIANA,Rural,American Indian/Alaska native,All,"undefined",1393
2017,County,Emergency department visit rate,Unsmoothed actual,Base measure,Primary chronic conditions,"All Emergency Department Visits",All,All,Dual & non-dual,22015,Bossier Parish,LOUISIANA,Urban,American Indian/Alaska native,All,"undefined",1941
2017,County,Emergency department visit rate,Unsmoothed actual,Base measure,Primary chronic conditions,"All Emergency Department Visits",All,All,Dual & non-dual,22017,Caddo Parish,LOUISIANA,Urban,American Indian/Alaska native,All,"undefined",731
2017,County,Emergency department visit rate,Unsmoothed actual,Base measure,Primary chronic conditions,"All Emergency Department Visits",All,All,Dual & non-dual,22019,Calcasieu Parish,LOUISIANA,Urban,American Indian/Alaska native,All,"undefined",800
2017,County,Emergency department visit rate,Unsmoothed actual,Base measure,Primary chronic conditions,"All Emergency Department Visits",All,All,Dual & non-dual,22033,East Baton Rouge Parish,LOUISIANA,Urban,American Indian/Alaska native,All,"undefined",2053
2017,County,Emergency department visit rate,Unsmoothed actual,Base measure,Primary chronic conditions,"All Emergency Department Visits",All,All,Dual & non-dual,22045,Iberia Parish,LOUISIANA,Rural,American Indian/Alaska native,All,"undefined",810
2017,County,Emergency department visit rate,Unsmoothed actual,Base measure,Primary chronic conditions,"All Emergency Department Visits",All,All,Dual & non-dual,22051,Jefferson Parish,LOUISIANA,Urban,American Indian/Alaska native,All,"undefined",3895
2017,County,Emergency department visit rate,Unsmoothed actual,Base measure,Primary chronic conditions,"All Emergency Department Visits",All,All,Dual & non-dual,22053,Jefferson Davis Parish,LOUISIANA,Rural,American Indian/Alaska native,All,"undefined",1607
2017,County,Emergency department visit rate,Unsmoothed actual,Base measure,Primary chronic conditions,"All Emergency Department Visits",All,All,Dual & non-dual,22055,Lafayette Parish,LOUISIANA,Urban,American Indian/Alaska native,All,"undefined",1000
2017,County,Emergency department visit rate,Unsmoothed actual,Base measure,Primary chronic conditions,"All Emergency Department Visits",All,All,Dual & non-dual,22057,Lafourche Parish,LOUISIANA,Urban,American Indian/Alaska native,All,"undefined",2476
2017,County,Emergency department visit rate,Unsmoothed actual,Base measure,Primary chronic conditions,"All Emergency Department Visits",All,All,Dual & non-dual,22059,La Salle Parish,LOUISIANA,Rural,American Indian/Alaska native,All,"undefined",1231
2017,County,Emergency department visit rate,Unsmoothed actual,Base measure,Primary chronic conditions,"All Emergency Department Visits",All,All,Dual & non-dual,22071,Orleans Parish,LOUISIANA,Urban,American Indian/Alaska native,All,"undefined",2167
2017,County,Emergency department visit rate,Unsmoothed actual,Base measure,Primary chronic conditions,"All Emergency Department Visits",All,All,Dual & non-dual,22079,Rapides Parish,LOUISIANA,Urban,American Indian/Alaska native,All,"undefined",778
2017,County,Emergency department visit rate,Unsmoothed actual,Base measure,Primary chronic conditions,"All Emergency Department Visits",All,All,Dual & non-dual,22101,St. Mary Parish,LOUISIANA,Rural,American Indian/Alaska native,All,"undefined",400
2017,County,Emergency department visit rate,Unsmoothed actual,Base measure,Primary chronic conditions,"All Emergency Department Visits",All,All,Dual & non-dual,22103,St. Tammany Parish,LOUISIANA,Urban,American Indian/Alaska native,All,"undefined",1571
2017,County,Emergency department visit rate,Unsmoothed actual,Base measure,Primary chronic conditions,"All Emergency Department Visits",All,All,Dual & non-dual,22109,Terrebonne Parish,LOUISIANA,Urban,American Indian/Alaska native,All,"undefined",1602
2017,County,Emergency department visit rate,Unsmoothed actual,Base measure,Primary chronic conditions,"All Emergency Department Visits",All,All,Dual & non-dual,23001,Androscoggin County,MAINE,Urban,American Indian/Alaska native,All,"undefined",1444
2017,County,Emergency department visit rate,Unsmoothed actual,Base measure,Primary chronic conditions,"All Emergency Department Visits",All,All,Dual & non-dual,23003,Aroostook County,MAINE,Rural,American Indian/Alaska native,All,"undefined",1721
2017,County,Emergency department visit rate,Unsmoothed actual,Base measure,Primary chronic conditions,"All Emergency Department Visits",All,All,Dual & non-dual,23005,Cumberland County,MAINE,Urban,American Indian/Alaska native,All,"undefined",1068
2017,County,Emergency department visit rate,Unsmoothed actual,Base measure,Primary chronic conditions,"All Emergency Department Visits",All,All,Dual & non-dual,23009,Hancock County,MAINE,Rural,American Indian/Alaska native,All,"undefined",1667
2017,County,Emergency department visit rate,Unsmoothed actual,Base measure,Primary chronic conditions,"All Emergency Department Visits",All,All,Dual & non-dual,23011,Kennebec County,MAINE,Rural,American Indian/Alaska native,All,"undefined",1571
2017,County,Emergency department visit rate,Unsmoothed actual,Base measure,Primary chronic conditions,"All Emergency Department Visits",All,All,Dual & non-dual,23019,Penobscot County,MAINE,Urban,American Indian/Alaska native,All,"undefined",977
2017,County,Emergency department visit rate,Unsmoothed actual,Base measure,Primary chronic conditions,"All Emergency Department Visits",All,All,Dual & non-dual,23025,Somerset County,MAINE,Rural,American Indian/Alaska native,All,"undefined",1412
2017,County,Emergency department visit rate,Unsmoothed actual,Base measure,Primary chronic conditions,"All Emergency Department Visits",All,All,Dual & non-dual,23029,Washington County,MAINE,Rural,American Indian/Alaska native,All,"undefined",2577
2017,County,Emergency department visit rate,Unsmoothed actual,Base measure,Primary chronic conditions,"All Emergency Department Visits",All,All,Dual & non-dual,23031,York County,MAINE,Urban,American Indian/Alaska native,All,"undefined",652
2017,County,Emergency department visit rate,Unsmoothed actual,Base measure,Primary chronic conditions,"All Emergency Department Visits",All,All,Dual & non-dual,24003,Anne Arundel County,MARYLAND,Urban,American Indian/Alaska native,All,"undefined",857
2017,County,Emergency department visit rate,Unsmoothed actual,Base measure,Primary chronic conditions,"All Emergency Department Visits",All,All,Dual & non-dual,24005,Baltimore County,MARYLAND,Urban,American Indian/Alaska native,All,"undefined",1174
2017,County,Emergency department visit rate,Unsmoothed actual,Base measure,Primary chronic conditions,"All Emergency Department Visits",All,All,Dual & non-dual,24017,Charles County,MARYLAND,Urban,American Indian/Alaska native,All,"undefined",1000
2017,County,Emergency department visit rate,Unsmoothed actual,Base measure,Primary chronic conditions,"All Emergency Department Visits",All,All,Dual & non-dual,24031,Montgomery County,MARYLAND,Urban,American Indian/Alaska native,All,"undefined",488
2017,County,Emergency department visit rate,Unsmoothed actual,Base measure,Primary chronic conditions,"All Emergency Department Visits",All,All,Dual & non-dual,24033,Prince George's County,MARYLAND,Urban,American Indian/Alaska native,All,"undefined",712
2017,County,Emergency department visit rate,Unsmoothed actual,Base measure,Primary chronic conditions,"All Emergency Department Visits",All,All,Dual & non-dual,24037,St. Mary's County,MARYLAND,Rural,American Indian/Alaska native,All,"undefined",1417
2017,County,Emergency department visit rate,Unsmoothed actual,Base measure,Primary chronic conditions,"All Emergency Department Visits",All,All,Dual & non-dual,24510,Baltimore city,MARYLAND,Urban,American Indian/Alaska native,All,"undefined",1170
2017,County,Emergency department visit rate,Unsmoothed actual,Base measure,Primary chronic conditions,"All Emergency Department Visits",All,All,Dual & non-dual,25001,Barnstable County,MASSACHUSETTS,Urban,American Indian/Alaska native,All,"undefined",1200
2017,County,Emergency department visit rate,Unsmoothed actual,Base measure,Primary chronic conditions,"All Emergency Department Visits",All,All,Dual & non-dual,25003,Berkshire County,MASSACHUSETTS,Urban,American Indian/Alaska native,All,"undefined",308
2017,County,Emergency department visit rate,Unsmoothed actual,Base measure,Primary chronic conditions,"All Emergency Department Visits",All,All,Dual & non-dual,25005,Bristol County,MASSACHUSETTS,Urban,American Indian/Alaska native,All,"undefined",1541
2017,County,Emergency department visit rate,Unsmoothed actual,Base measure,Primary chronic conditions,"All Emergency Department Visits",All,All,Dual & non-dual,25007,Dukes County,MASSACHUSETTS,Rural,American Indian/Alaska native,All,"undefined",1000
2017,County,Emergency department visit rate,Unsmoothed actual,Base measure,Primary chronic conditions,"All Emergency Department Visits",All,All,Dual & non-dual,25009,Essex County,MASSACHUSETTS,Urban,American Indian/Alaska native,All,"undefined",1152
2017,County,Emergency department visit rate,Unsmoothed actual,Base measure,Primary chronic conditions,"All Emergency Department Visits",All,All,Dual & non-dual,25013,Hampden County,MASSACHUSETTS,Urban,American Indian/Alaska native,All,"undefined",871
2017,County,Emergency department visit rate,Unsmoothed actual,Base measure,Primary chronic conditions,"All Emergency Department Visits",All,All,Dual & non-dual,25017,Middlesex County,MASSACHUSETTS,Urban,American Indian/Alaska native,All,"undefined",759
2017,County,Emergency department visit rate,Unsmoothed actual,Base measure,Primary chronic conditions,"All Emergency Department Visits",All,All,Dual & non-dual,25021,Norfolk County,MASSACHUSETTS,Urban,American Indian/Alaska native,All,"undefined",846
2017,County,Emergency department visit rate,Unsmoothed actual,Base measure,Primary chronic conditions,"All Emergency Department Visits",All,All,Dual & non-dual,25023,Plymouth County,MASSACHUSETTS,Urban,American Indian/Alaska native,All,"undefined",1732
2017,County,Emergency department visit rate,Unsmoothed actual,Base measure,Primary chronic conditions,"All Emergency Department Visits",All,All,Dual & non-dual,25025,Suffolk County,MASSACHUSETTS,Urban,American Indian/Alaska native,All,"undefined",2667
2017,County,Emergency department visit rate,Unsmoothed actual,Base measure,Primary chronic conditions,"All Emergency Department Visits",All,All,Dual & non-dual,25027,Worcester County,MASSACHUSETTS,Urban,American Indian/Alaska native,All,"undefined",800
2017,County,Emergency department visit rate,Unsmoothed actual,Base measure,Primary chronic conditions,"All Emergency Department Visits",All,All,Dual & non-dual,26003,Alger County,MICHIGAN,Rural,American Indian/Alaska native,All,"undefined",588
2017,County,Emergency department visit rate,Unsmoothed actual,Base measure,Primary chronic conditions,"All Emergency Department Visits",All,All,Dual & non-dual,26005,Allegan County,MICHIGAN,Rural,American Indian/Alaska native,All,"undefined",1085
2017,County,Emergency department visit rate,Unsmoothed actual,Base measure,Primary chronic conditions,"All Emergency Department Visits",All,All,Dual & non-dual,26007,Alpena County,MICHIGAN,Rural,American Indian/Alaska native,All,"undefined",1750
