year,geography,measure,adjustment,analysis,domain,condition,primary_sex,primary_age,primary_dual,fips,county,state,urban,primary_race,primary_eligibility,primary_denominator,analysis_value
2016,County,Emergency department visit rate,Unsmoothed actual,Base measure,Primary chronic conditions,"All Emergency Department Visits",All,All,Dual & non-dual,18091,LaPorte County,INDIANA,Urban,American Indian/Alaska native,All,"undefined",1333
2016,County,Emergency department visit rate,Unsmoothed actual,Base measure,Primary chronic conditions,"All Emergency Department Visits",All,All,Dual & non-dual,18095,Madison County,INDIANA,Urban,American Indian/Alaska native,All,"undefined",1056
2016,County,Emergency department visit rate,Unsmoothed actual,Base measure,Primary chronic conditions,"All Emergency Department Visits",All,All,Dual & non-dual,18097,Marion County,INDIANA,Urban,American Indian/Alaska native,All,"undefined",1660
2016,County,Emergency department visit rate,Unsmoothed actual,Base measure,Primary chronic conditions,"All Emergency Department Visits",All,All,Dual & non-dual,18105,Monroe County,INDIANA,Urban,American Indian/Alaska native,All,"undefined",1769
2016,County,Emergency department visit rate,Unsmoothed actual,Base measure,Primary chronic conditions,"All Emergency Department Visits",All,All,Dual & non-dual,18141,St. Joseph County,INDIANA,Urban,American Indian/Alaska native,All,"undefined",457
2016,County,Emergency department visit rate,Unsmoothed actual,Base measure,Primary chronic conditions,"All Emergency Department Visits",All,All,Dual & non-dual,18157,Tippecanoe County,INDIANA,Urban,American Indian/Alaska native,All,"undefined",1417
2016,County,Emergency department visit rate,Unsmoothed actual,Base measure,Primary chronic conditions,"All Emergency Department Visits",All,All,Dual & non-dual,18163,Vanderburgh County,INDIANA,Urban,American Indian/Alaska native,All,"undefined",667
2016,County,Emergency department visit rate,Unsmoothed actual,Base measure,Primary chronic conditions,"All Emergency Department Visits",All,All,Dual & non-dual,18167,Vigo County,INDIANA,Urban,American Indian/Alaska native,All,"undefined",1143
2016,County,Emergency department visit rate,Unsmoothed actual,Base measure,Primary chronic conditions,"All Emergency Department Visits",All,All,Dual & non-dual,19013,Black Hawk County,IOWA,Urban,American Indian/Alaska native,All,"undefined",1500
2016,County,Emergency department visit rate,Unsmoothed actual,Base measure,Primary chronic conditions,"All Emergency Department Visits",All,All,Dual & non-dual,19113,Linn County,IOWA,Urban,American Indian/Alaska native,All,"undefined",1050
2016,County,Emergency department visit rate,Unsmoothed actual,Base measure,Primary chronic conditions,"All Emergency Department Visits",All,All,Dual & non-dual,19127,Marshall County,IOWA,Rural,American Indian/Alaska native,All,"undefined",1308
2016,County,Emergency department visit rate,Unsmoothed actual,Base measure,Primary chronic conditions,"All Emergency Department Visits",All,All,Dual & non-dual,19153,Polk County,IOWA,Urban,American Indian/Alaska native,All,"undefined",651
2016,County,Emergency department visit rate,Unsmoothed actual,Base measure,Primary chronic conditions,"All Emergency Department Visits",All,All,Dual & non-dual,19155,Pottawattamie County,IOWA,Urban,American Indian/Alaska native,All,"undefined",1040
2016,County,Emergency department visit rate,Unsmoothed actual,Base measure,Primary chronic conditions,"All Emergency Department Visits",All,All,Dual & non-dual,19163,Scott County,IOWA,Urban,American Indian/Alaska native,All,"undefined",2235
2016,County,Emergency department visit rate,Unsmoothed actual,Base measure,Primary chronic conditions,"All Emergency Department Visits",All,All,Dual & non-dual,19171,Tama County,IOWA,Rural,American Indian/Alaska native,All,"undefined",1131
2016,County,Emergency department visit rate,Unsmoothed actual,Base measure,Primary chronic conditions,"All Emergency Department Visits",All,All,Dual & non-dual,19187,Webster County,IOWA,Rural,American Indian/Alaska native,All,"undefined",1636
2016,County,Emergency department visit rate,Unsmoothed actual,Base measure,Primary chronic conditions,"All Emergency Department Visits",All,All,Dual & non-dual,19193,Woodbury County,IOWA,Urban,American Indian/Alaska native,All,"undefined",1150
2016,County,Emergency department visit rate,Unsmoothed actual,Base measure,Primary chronic conditions,"All Emergency Department Visits",All,All,Dual & non-dual,20001,Allen County,KANSAS,Rural,American Indian/Alaska native,All,"undefined",385
2016,County,Emergency department visit rate,Unsmoothed actual,Base measure,Primary chronic conditions,"All Emergency Department Visits",All,All,Dual & non-dual,20005,Atchison County,KANSAS,Rural,American Indian/Alaska native,All,"undefined",1750
2016,County,Emergency department visit rate,Unsmoothed actual,Base measure,Primary chronic conditions,"All Emergency Department Visits",All,All,Dual & non-dual,20011,Bourbon County,KANSAS,Rural,American Indian/Alaska native,All,"undefined",1929
2016,County,Emergency department visit rate,Unsmoothed actual,Base measure,Primary chronic conditions,"All Emergency Department Visits",All,All,Dual & non-dual,20013,Brown County,KANSAS,Rural,American Indian/Alaska native,All,"undefined",851
2016,County,Emergency department visit rate,Unsmoothed actual,Base measure,Primary chronic conditions,"All Emergency Department Visits",All,All,Dual & non-dual,20015,Butler County,KANSAS,Urban,American Indian/Alaska native,All,"undefined",860
2016,County,Emergency department visit rate,Unsmoothed actual,Base measure,Primary chronic conditions,"All Emergency Department Visits",All,All,Dual & non-dual,20019,Chautauqua County,KANSAS,Rural,American Indian/Alaska native,All,"undefined",577
2016,County,Emergency department visit rate,Unsmoothed actual,Base measure,Primary chronic conditions,"All Emergency Department Visits",All,All,Dual & non-dual,20021,Cherokee County,KANSAS,Rural,American Indian/Alaska native,All,"undefined",1131
2016,County,Emergency department visit rate,Unsmoothed actual,Base measure,Primary chronic conditions,"All Emergency Department Visits",All,All,Dual & non-dual,20035,Cowley County,KANSAS,Rural,American Indian/Alaska native,All,"undefined",855
2016,County,Emergency department visit rate,Unsmoothed actual,Base measure,Primary chronic conditions,"All Emergency Department Visits",All,All,Dual & non-dual,20037,Crawford County,KANSAS,Rural,American Indian/Alaska native,All,"undefined",879
2016,County,Emergency department visit rate,Unsmoothed actual,Base measure,Primary chronic conditions,"All Emergency Department Visits",All,All,Dual & non-dual,20043,Doniphan County,KANSAS,Urban,American Indian/Alaska native,All,"undefined",810
2016,County,Emergency department visit rate,Unsmoothed actual,Base measure,Primary chronic conditions,"All Emergency Department Visits",All,All,Dual & non-dual,20045,Douglas County,KANSAS,Urban,American Indian/Alaska native,All,"undefined",855
2016,County,Emergency department visit rate,Unsmoothed actual,Base measure,Primary chronic conditions,"All Emergency Department Visits",All,All,Dual & non-dual,20057,Ford County,KANSAS,Rural,American Indian/Alaska native,All,"undefined",923
2016,County,Emergency department visit rate,Unsmoothed actual,Base measure,Primary chronic conditions,"All Emergency Department Visits",All,All,Dual & non-dual,20059,Franklin County,KANSAS,Urban,American Indian/Alaska native,All,"undefined",1053
2016,County,Emergency department visit rate,Unsmoothed actual,Base measure,Primary chronic conditions,"All Emergency Department Visits",All,All,Dual & non-dual,20079,Harvey County,KANSAS,Urban,American Indian/Alaska native,All,"undefined",526
2016,County,Emergency department visit rate,Unsmoothed actual,Base measure,Primary chronic conditions,"All Emergency Department Visits",All,All,Dual & non-dual,20085,Jackson County,KANSAS,Urban,American Indian/Alaska native,All,"undefined",786
2016,County,Emergency department visit rate,Unsmoothed actual,Base measure,Primary chronic conditions,"All Emergency Department Visits",All,All,Dual & non-dual,20087,Jefferson County,KANSAS,Urban,American Indian/Alaska native,All,"undefined",529
2016,County,Emergency department visit rate,Unsmoothed actual,Base measure,Primary chronic conditions,"All Emergency Department Visits",All,All,Dual & non-dual,20091,Johnson County,KANSAS,Urban,American Indian/Alaska native,All,"undefined",889
2016,County,Emergency department visit rate,Unsmoothed actual,Base measure,Primary chronic conditions,"All Emergency Department Visits",All,All,Dual & non-dual,20099,Labette County,KANSAS,Rural,American Indian/Alaska native,All,"undefined",1118
2016,County,Emergency department visit rate,Unsmoothed actual,Base measure,Primary chronic conditions,"All Emergency Department Visits",All,All,Dual & non-dual,20103,Leavenworth County,KANSAS,Urban,American Indian/Alaska native,All,"undefined",824
2016,County,Emergency department visit rate,Unsmoothed actual,Base measure,Primary chronic conditions,"All Emergency Department Visits",All,All,Dual & non-dual,20111,Lyon County,KANSAS,Rural,American Indian/Alaska native,All,"undefined",833
2016,County,Emergency department visit rate,Unsmoothed actual,Base measure,Primary chronic conditions,"All Emergency Department Visits",All,All,Dual & non-dual,20121,Miami County,KANSAS,Urban,American Indian/Alaska native,All,"undefined",750
2016,County,Emergency department visit rate,Unsmoothed actual,Base measure,Primary chronic conditions,"All Emergency Department Visits",All,All,Dual & non-dual,20125,Montgomery County,KANSAS,Rural,American Indian/Alaska native,All,"undefined",883
2016,County,Emergency department visit rate,Unsmoothed actual,Base measure,Primary chronic conditions,"All Emergency Department Visits",All,All,Dual & non-dual,20139,Osage County,KANSAS,Urban,American Indian/Alaska native,All,"undefined",800
2016,County,Emergency department visit rate,Unsmoothed actual,Base measure,Primary chronic conditions,"All Emergency Department Visits",All,All,Dual & non-dual,20149,Pottawatomie County,KANSAS,Urban,American Indian/Alaska native,All,"undefined",588
2016,County,Emergency department visit rate,Unsmoothed actual,Base measure,Primary chronic conditions,"All Emergency Department Visits",All,All,Dual & non-dual,20155,Reno County,KANSAS,Rural,American Indian/Alaska native,All,"undefined",625
2016,County,Emergency department visit rate,Unsmoothed actual,Base measure,Primary chronic conditions,"All Emergency Department Visits",All,All,Dual & non-dual,20161,Riley County,KANSAS,Urban,American Indian/Alaska native,All,"undefined",950
2016,County,Emergency department visit rate,Unsmoothed actual,Base measure,Primary chronic conditions,"All Emergency Department Visits",All,All,Dual & non-dual,20169,Saline County,KANSAS,Rural,American Indian/Alaska native,All,"undefined",3650
2016,County,Emergency department visit rate,Unsmoothed actual,Base measure,Primary chronic conditions,"All Emergency Department Visits",All,All,Dual & non-dual,20173,Sedgwick County,KANSAS,Urban,American Indian/Alaska native,All,"undefined",1758
2016,County,Emergency department visit rate,Unsmoothed actual,Base measure,Primary chronic conditions,"All Emergency Department Visits",All,All,Dual & non-dual,20177,Shawnee County,KANSAS,Urban,American Indian/Alaska native,All,"undefined",1170
2016,County,Emergency department visit rate,Unsmoothed actual,Base measure,Primary chronic conditions,"All Emergency Department Visits",All,All,Dual & non-dual,20191,Sumner County,KANSAS,Urban,American Indian/Alaska native,All,"undefined",444
2016,County,Emergency department visit rate,Unsmoothed actual,Base measure,Primary chronic conditions,"All Emergency Department Visits",All,All,Dual & non-dual,20205,Wilson County,KANSAS,Rural,American Indian/Alaska native,All,"undefined",333
2016,County,Emergency department visit rate,Unsmoothed actual,Base measure,Primary chronic conditions,"All Emergency Department Visits",All,All,Dual & non-dual,20209,Wyandotte County,KANSAS,Urban,American Indian/Alaska native,All,"undefined",840
2016,County,Emergency department visit rate,Unsmoothed actual,Base measure,Primary chronic conditions,"All Emergency Department Visits",All,All,Dual & non-dual,21093,Hardin County,KENTUCKY,Urban,American Indian/Alaska native,All,"undefined",1000
2016,County,Emergency department visit rate,Unsmoothed actual,Base measure,Primary chronic conditions,"All Emergency Department Visits",All,All,Dual & non-dual,21111,Jefferson County,KENTUCKY,Urban,American Indian/Alaska native,All,"undefined",1600
2016,County,Emergency department visit rate,Unsmoothed actual,Base measure,Primary chronic conditions,"All Emergency Department Visits",All,All,Dual & non-dual,22009,Avoyelles Parish,LOUISIANA,Rural,American Indian/Alaska native,All,"undefined",692
2016,County,Emergency department visit rate,Unsmoothed actual,Base measure,Primary chronic conditions,"All Emergency Department Visits",All,All,Dual & non-dual,22015,Bossier Parish,LOUISIANA,Urban,American Indian/Alaska native,All,"undefined",824
2016,County,Emergency department visit rate,Unsmoothed actual,Base measure,Primary chronic conditions,"All Emergency Department Visits",All,All,Dual & non-dual,22017,Caddo Parish,LOUISIANA,Urban,American Indian/Alaska native,All,"undefined",286
2016,County,Emergency department visit rate,Unsmoothed actual,Base measure,Primary chronic conditions,"All Emergency Department Visits",All,All,Dual & non-dual,22019,Calcasieu Parish,LOUISIANA,Urban,American Indian/Alaska native,All,"undefined",955
2016,County,Emergency department visit rate,Unsmoothed actual,Base measure,Primary chronic conditions,"All Emergency Department Visits",All,All,Dual & non-dual,22033,East Baton Rouge Parish,LOUISIANA,Urban,American Indian/Alaska native,All,"undefined",1000
2016,County,Emergency department visit rate,Unsmoothed actual,Base measure,Primary chronic conditions,"All Emergency Department Visits",All,All,Dual & non-dual,22045,Iberia Parish,LOUISIANA,Rural,American Indian/Alaska native,All,"undefined",833
2016,County,Emergency department visit rate,Unsmoothed actual,Base measure,Primary chronic conditions,"All Emergency Department Visits",All,All,Dual & non-dual,22051,Jefferson Parish,LOUISIANA,Urban,American Indian/Alaska native,All,"undefined",1800
2016,County,Emergency department visit rate,Unsmoothed actual,Base measure,Primary chronic conditions,"All Emergency Department Visits",All,All,Dual & non-dual,22053,Jefferson Davis Parish,LOUISIANA,Rural,American Indian/Alaska native,All,"undefined",1440
2016,County,Emergency department visit rate,Unsmoothed actual,Base measure,Primary chronic conditions,"All Emergency Department Visits",All,All,Dual & non-dual,22055,Lafayette Parish,LOUISIANA,Urban,American Indian/Alaska native,All,"undefined",800
2016,County,Emergency department visit rate,Unsmoothed actual,Base measure,Primary chronic conditions,"All Emergency Department Visits",All,All,Dual & non-dual,22057,Lafourche Parish,LOUISIANA,Urban,American Indian/Alaska native,All,"undefined",1286
2016,County,Emergency department visit rate,Unsmoothed actual,Base measure,Primary chronic conditions,"All Emergency Department Visits",All,All,Dual & non-dual,22071,Orleans Parish,LOUISIANA,Urban,American Indian/Alaska native,All,"undefined",1125
2016,County,Emergency department visit rate,Unsmoothed actual,Base measure,Primary chronic conditions,"All Emergency Department Visits",All,All,Dual & non-dual,22079,Rapides Parish,LOUISIANA,Urban,American Indian/Alaska native,All,"undefined",1250
2016,County,Emergency department visit rate,Unsmoothed actual,Base measure,Primary chronic conditions,"All Emergency Department Visits",All,All,Dual & non-dual,22101,St. Mary Parish,LOUISIANA,Rural,American Indian/Alaska native,All,"undefined",781
2016,County,Emergency department visit rate,Unsmoothed actual,Base measure,Primary chronic conditions,"All Emergency Department Visits",All,All,Dual & non-dual,22103,St. Tammany Parish,LOUISIANA,Urban,American Indian/Alaska native,All,"undefined",1238
2016,County,Emergency department visit rate,Unsmoothed actual,Base measure,Primary chronic conditions,"All Emergency Department Visits",All,All,Dual & non-dual,22109,Terrebonne Parish,LOUISIANA,Urban,American Indian/Alaska native,All,"undefined",1577
2016,County,Emergency department visit rate,Unsmoothed actual,Base measure,Primary chronic conditions,"All Emergency Department Visits",All,All,Dual & non-dual,23001,Androscoggin County,MAINE,Urban,American Indian/Alaska native,All,"undefined",2294
2016,County,Emergency department visit rate,Unsmoothed actual,Base measure,Primary chronic conditions,"All Emergency Department Visits",All,All,Dual & non-dual,23003,Aroostook County,MAINE,Rural,American Indian/Alaska native,All,"undefined",1619
2016,County,Emergency department visit rate,Unsmoothed actual,Base measure,Primary chronic conditions,"All Emergency Department Visits",All,All,Dual & non-dual,23005,Cumberland County,MAINE,Urban,American Indian/Alaska native,All,"undefined",1250
2016,County,Emergency department visit rate,Unsmoothed actual,Base measure,Primary chronic conditions,"All Emergency Department Visits",All,All,Dual & non-dual,23009,Hancock County,MAINE,Rural,American Indian/Alaska native,All,"undefined",550
2016,County,Emergency department visit rate,Unsmoothed actual,Base measure,Primary chronic conditions,"All Emergency Department Visits",All,All,Dual & non-dual,23011,Kennebec County,MAINE,Rural,American Indian/Alaska native,All,"undefined",1538
2016,County,Emergency department visit rate,Unsmoothed actual,Base measure,Primary chronic conditions,"All Emergency Department Visits",All,All,Dual & non-dual,23019,Penobscot County,MAINE,Urban,American Indian/Alaska native,All,"undefined",1264
2016,County,Emergency department visit rate,Unsmoothed actual,Base measure,Primary chronic conditions,"All Emergency Department Visits",All,All,Dual & non-dual,23025,Somerset County,MAINE,Rural,American Indian/Alaska native,All,"undefined",1500
2016,County,Emergency department visit rate,Unsmoothed actual,Base measure,Primary chronic conditions,"All Emergency Department Visits",All,All,Dual & non-dual,23029,Washington County,MAINE,Rural,American Indian/Alaska native,All,"undefined",2177
2016,County,Emergency department visit rate,Unsmoothed actual,Base measure,Primary chronic conditions,"All Emergency Department Visits",All,All,Dual & non-dual,23031,York County,MAINE,Urban,American Indian/Alaska native,All,"undefined",840
2016,County,Emergency department visit rate,Unsmoothed actual,Base measure,Primary chronic conditions,"All Emergency Department Visits",All,All,Dual & non-dual,24003,Anne Arundel County,MARYLAND,Urban,American Indian/Alaska native,All,"undefined",872
2016,County,Emergency department visit rate,Unsmoothed actual,Base measure,Primary chronic conditions,"All Emergency Department Visits",All,All,Dual & non-dual,24005,Baltimore County,MARYLAND,Urban,American Indian/Alaska native,All,"undefined",2131
2016,County,Emergency department visit rate,Unsmoothed actual,Base measure,Primary chronic conditions,"All Emergency Department Visits",All,All,Dual & non-dual,24017,Charles County,MARYLAND,Urban,American Indian/Alaska native,All,"undefined",769
2016,County,Emergency department visit rate,Unsmoothed actual,Base measure,Primary chronic conditions,"All Emergency Department Visits",All,All,Dual & non-dual,24031,Montgomery County,MARYLAND,Urban,American Indian/Alaska native,All,"undefined",583
2016,County,Emergency department visit rate,Unsmoothed actual,Base measure,Primary chronic conditions,"All Emergency Department Visits",All,All,Dual & non-dual,24033,Prince George's County,MARYLAND,Urban,American Indian/Alaska native,All,"undefined",667
2016,County,Emergency department visit rate,Unsmoothed actual,Base measure,Primary chronic conditions,"All Emergency Department Visits",All,All,Dual & non-dual,24510,Baltimore city,MARYLAND,Urban,American Indian/Alaska native,All,"undefined",1063
2016,County,Emergency department visit rate,Unsmoothed actual,Base measure,Primary chronic conditions,"All Emergency Department Visits",All,All,Dual & non-dual,25001,Barnstable County,MASSACHUSETTS,Urban,American Indian/Alaska native,All,"undefined",1497
2016,County,Emergency department visit rate,Unsmoothed actual,Base measure,Primary chronic conditions,"All Emergency Department Visits",All,All,Dual & non-dual,25003,Berkshire County,MASSACHUSETTS,Urban,American Indian/Alaska native,All,"undefined",909
2016,County,Emergency department visit rate,Unsmoothed actual,Base measure,Primary chronic conditions,"All Emergency Department Visits",All,All,Dual & non-dual,25005,Bristol County,MASSACHUSETTS,Urban,American Indian/Alaska native,All,"undefined",1552
2016,County,Emergency department visit rate,Unsmoothed actual,Base measure,Primary chronic conditions,"All Emergency Department Visits",All,All,Dual & non-dual,25007,Dukes County,MASSACHUSETTS,Rural,American Indian/Alaska native,All,"undefined",1029
2016,County,Emergency department visit rate,Unsmoothed actual,Base measure,Primary chronic conditions,"All Emergency Department Visits",All,All,Dual & non-dual,25009,Essex County,MASSACHUSETTS,Urban,American Indian/Alaska native,All,"undefined",1615
2016,County,Emergency department visit rate,Unsmoothed actual,Base measure,Primary chronic conditions,"All Emergency Department Visits",All,All,Dual & non-dual,25013,Hampden County,MASSACHUSETTS,Urban,American Indian/Alaska native,All,"undefined",1088
2016,County,Emergency department visit rate,Unsmoothed actual,Base measure,Primary chronic conditions,"All Emergency Department Visits",All,All,Dual & non-dual,25017,Middlesex County,MASSACHUSETTS,Urban,American Indian/Alaska native,All,"undefined",1231
2016,County,Emergency department visit rate,Unsmoothed actual,Base measure,Primary chronic conditions,"All Emergency Department Visits",All,All,Dual & non-dual,25021,Norfolk County,MASSACHUSETTS,Urban,American Indian/Alaska native,All,"undefined",704
2016,County,Emergency department visit rate,Unsmoothed actual,Base measure,Primary chronic conditions,"All Emergency Department Visits",All,All,Dual & non-dual,25023,Plymouth County,MASSACHUSETTS,Urban,American Indian/Alaska native,All,"undefined",1333
2016,County,Emergency department visit rate,Unsmoothed actual,Base measure,Primary chronic conditions,"All Emergency Department Visits",All,All,Dual & non-dual,25025,Suffolk County,MASSACHUSETTS,Urban,American Indian/Alaska native,All,"undefined",2653
2016,County,Emergency department visit rate,Unsmoothed actual,Base measure,Primary chronic conditions,"All Emergency Department Visits",All,All,Dual & non-dual,25027,Worcester County,MASSACHUSETTS,Urban,American Indian/Alaska native,All,"undefined",1150
2016,County,Emergency department visit rate,Unsmoothed actual,Base measure,Primary chronic conditions,"All Emergency Department Visits",All,All,Dual & non-dual,26003,Alger County,MICHIGAN,Rural,American Indian/Alaska native,All,"undefined",1077
2016,County,Emergency department visit rate,Unsmoothed actual,Base measure,Primary chronic conditions,"All Emergency Department Visits",All,All,Dual & non-dual,26005,Allegan County,MICHIGAN,Rural,American Indian/Alaska native,All,"undefined",872
2016,County,Emergency department visit rate,Unsmoothed actual,Base measure,Primary chronic conditions,"All Emergency Department Visits",All,All,Dual & non-dual,26007,Alpena County,MICHIGAN,Rural,American Indian/Alaska native,All,"undefined",313
2016,County,Emergency department visit rate,Unsmoothed actual,Base measure,Primary chronic conditions,"All Emergency Department Visits",All,All,Dual & non-dual,26009,Antrim County,MICHIGAN,Rural,American Indian/Alaska native,All,"undefined",1741
2016,County,Emergency department visit rate,Unsmoothed actual,Base measure,Primary chronic conditions,"All Emergency Department Visits",All,All,Dual & non-dual,26011,Arenac County,MICHIGAN,Rural,American Indian/Alaska native,All,"undefined",1167
2016,County,Emergency department visit rate,Unsmoothed actual,Base measure,Primary chronic conditions,"All Emergency Department Visits",All,All,Dual & non-dual,26013,Baraga County,MICHIGAN,Rural,American Indian/Alaska native,All,"undefined",1168
2016,County,Emergency department visit rate,Unsmoothed actual,Base measure,Primary chronic conditions,"All Emergency Department Visits",All,All,Dual & non-dual,26017,Bay County,MICHIGAN,Urban,American Indian/Alaska native,All,"undefined",1021
2016,County,Emergency department visit rate,Unsmoothed actual,Base measure,Primary chronic conditions,"All Emergency Department Visits",All,All,Dual & non-dual,26019,Benzie County,MICHIGAN,Rural,American Indian/Alaska native,All,"undefined",953
2016,County,Emergency department visit rate,Unsmoothed actual,Base measure,Primary chronic conditions,"All Emergency Department Visits",All,All,Dual & non-dual,26021,Berrien County,MICHIGAN,Urban,American Indian/Alaska native,All,"undefined",708
2016,County,Emergency department visit rate,Unsmoothed actual,Base measure,Primary chronic conditions,"All Emergency Department Visits",All,All,Dual & non-dual,26025,Calhoun County,MICHIGAN,Urban,American Indian/Alaska native,All,"undefined",1243
2016,County,Emergency department visit rate,Unsmoothed actual,Base measure,Primary chronic conditions,"All Emergency Department Visits",All,All,Dual & non-dual,26027,Cass County,MICHIGAN,Urban,American Indian/Alaska native,All,"undefined",920
2016,County,Emergency department visit rate,Unsmoothed actual,Base measure,Primary chronic conditions,"All Emergency Department Visits",All,All,Dual & non-dual,26029,Charlevoix County,MICHIGAN,Rural,American Indian/Alaska native,All,"undefined",1044
2016,County,Emergency department visit rate,Unsmoothed actual,Base measure,Primary chronic conditions,"All Emergency Department Visits",All,All,Dual & non-dual,26031,Cheboygan County,MICHIGAN,Rural,American Indian/Alaska native,All,"undefined",754
2016,County,Emergency department visit rate,Unsmoothed actual,Base measure,Primary chronic conditions,"All Emergency Department Visits",All,All,Dual & non-dual,26033,Chippewa County,MICHIGAN,Rural,American Indian/Alaska native,All,"undefined",1018
2016,County,Emergency department visit rate,Unsmoothed actual,Base measure,Primary chronic conditions,"All Emergency Department Visits",All,All,Dual & non-dual,26035,Clare County,MICHIGAN,Rural,American Indian/Alaska native,All,"undefined",1111
2016,County,Emergency department visit rate,Unsmoothed actual,Base measure,Primary chronic conditions,"All Emergency Department Visits",All,All,Dual & non-dual,26037,Clinton County,MICHIGAN,Urban,American Indian/Alaska native,All,"undefined",917
2016,County,Emergency department visit rate,Unsmoothed actual,Base measure,Primary chronic conditions,"All Emergency Department Visits",All,All,Dual & non-dual,26041,Delta County,MICHIGAN,Rural,American Indian/Alaska native,All,"undefined",1063
2016,County,Emergency department visit rate,Unsmoothed actual,Base measure,Primary chronic conditions,"All Emergency Department Visits",All,All,Dual & non-dual,26043,Dickinson County,MICHIGAN,Rural,American Indian/Alaska native,All,"undefined",1563
2016,County,Emergency department visit rate,Unsmoothed actual,Base measure,Primary chronic conditions,"All Emergency Department Visits",All,All,Dual & non-dual,26047,Emmet County,MICHIGAN,Rural,American Indian/Alaska native,All,"undefined",883
2016,County,Emergency department visit rate,Unsmoothed actual,Base measure,Primary chronic conditions,"All Emergency Department Visits",All,All,Dual & non-dual,26049,Genesee County,MICHIGAN,Urban,American Indian/Alaska native,All,"undefined",1426
2016,County,Emergency department visit rate,Unsmoothed actual,Base measure,Primary chronic conditions,"All Emergency Department Visits",All,All,Dual & non-dual,26053,Gogebic County,MICHIGAN,Rural,American Indian/Alaska native,All,"undefined",1403
2016,County,Emergency department visit rate,Unsmoothed actual,Base measure,Primary chronic conditions,"All Emergency Department Visits",All,All,Dual & non-dual,26055,Grand Traverse County,MICHIGAN,Rural,American Indian/Alaska native,All,"undefined",2021
2016,County,Emergency department visit rate,Unsmoothed actual,Base measure,Primary chronic conditions,"All Emergency Department Visits",All,All,Dual & non-dual,26057,Gratiot County,MICHIGAN,Rural,American Indian/Alaska native,All,"undefined",692
2016,County,Emergency department visit rate,Unsmoothed actual,Base measure,Primary chronic conditions,"All Emergency Department Visits",All,All,Dual & non-dual,26061,Houghton County,MICHIGAN,Rural,American Indian/Alaska native,All,"undefined",1000
2016,County,Emergency department visit rate,Unsmoothed actual,Base measure,Primary chronic conditions,"All Emergency Department Visits",All,All,Dual & non-dual,26065,Ingham County,MICHIGAN,Urban,American Indian/Alaska native,All,"undefined",1635
2016,County,Emergency department visit rate,Unsmoothed actual,Base measure,Primary chronic conditions,"All Emergency Department Visits",All,All,Dual & non-dual,26069,Iosco County,MICHIGAN,Rural,American Indian/Alaska native,All,"undefined",273
2016,County,Emergency department visit rate,Unsmoothed actual,Base measure,Primary chronic conditions,"All Emergency Department Visits",All,All,Dual & non-dual,26071,Iron County,MICHIGAN,Rural,American Indian/Alaska native,All,"undefined",2333
2016,County,Emergency department visit rate,Unsmoothed actual,Base measure,Primary chronic conditions,"All Emergency Department Visits",All,All,Dual & non-dual,26073,Isabella County,MICHIGAN,Rural,American Indian/Alaska native,All,"undefined",1321
2016,County,Emergency department visit rate,Unsmoothed actual,Base measure,Primary chronic conditions,"All Emergency Department Visits",All,All,Dual & non-dual,26075,Jackson County,MICHIGAN,Urban,American Indian/Alaska native,All,"undefined",889
2016,County,Emergency department visit rate,Unsmoothed actual,Base measure,Primary chronic conditions,"All Emergency Department Visits",All,All,Dual & non-dual,26077,Kalamazoo County,MICHIGAN,Urban,American Indian/Alaska native,All,"undefined",1681
2016,County,Emergency department visit rate,Unsmoothed actual,Base measure,Primary chronic conditions,"All Emergency Department Visits",All,All,Dual & non-dual,26079,Kalkaska County,MICHIGAN,Rural,American Indian/Alaska native,All,"undefined",750
2016,County,Emergency department visit rate,Unsmoothed actual,Base measure,Primary chronic conditions,"All Emergency Department Visits",All,All,Dual & non-dual,26081,Kent County,MICHIGAN,Urban,American Indian/Alaska native,All,"undefined",1085
2016,County,Emergency department visit rate,Unsmoothed actual,Base measure,Primary chronic conditions,"All Emergency Department Visits",All,All,Dual & non-dual,26085,Lake County,MICHIGAN,Rural,American Indian/Alaska native,All,"undefined",2200
2016,County,Emergency department visit rate,Unsmoothed actual,Base measure,Primary chronic conditions,"All Emergency Department Visits",All,All,Dual & non-dual,26087,Lapeer County,MICHIGAN,Urban,American Indian/Alaska native,All,"undefined",500
2016,County,Emergency department visit rate,Unsmoothed actual,Base measure,Primary chronic conditions,"All Emergency Department Visits",All,All,Dual & non-dual,26089,Leelanau County,MICHIGAN,Rural,American Indian/Alaska native,All,"undefined",1254
2016,County,Emergency department visit rate,Unsmoothed actual,Base measure,Primary chronic conditions,"All Emergency Department Visits",All,All,Dual & non-dual,26091,Lenawee County,MICHIGAN,Rural,American Indian/Alaska native,All,"undefined",1235
2016,County,Emergency department visit rate,Unsmoothed actual,Base measure,Primary chronic conditions,"All Emergency Department Visits",All,All,Dual & non-dual,26095,Luce County,MICHIGAN,Rural,American Indian/Alaska native,All,"undefined",889
2016,County,Emergency department visit rate,Unsmoothed actual,Base measure,Primary chronic conditions,"All Emergency Department Visits",All,All,Dual & non-dual,26097,Mackinac County,MICHIGAN,Rural,American Indian/Alaska native,All,"undefined",1059
