geoid,name,year,total_est,total_se
16000US0665042,"San Buenaventura (Ventura) city, California",2011,64.464882,8.9660349
16000US0665042,"San Buenaventura (Ventura) city, California",2012,66.046837,9.74436
16000US0665042,"San Buenaventura (Ventura) city, California",2013,71.646118,15.541601
16000US0665042,"San Buenaventura (Ventura) city, California",2014,50.96447,10.560195
16000US0665042,"San Buenaventura (Ventura) city, California",2015,51.102535,7.3124156
16000US0665042,"San Buenaventura (Ventura) city, California",2016,72.497826,11.427829
16000US0665042,"San Buenaventura (Ventura) city, California",2017,61.327435,12.212093
16000US0665084,"San Clemente city, California",2015,42.490845,17.123587
16000US0666000,"San Diego city, California",2009,61.75061,2.303731
16000US0666000,"San Diego city, California",2010,50.526123,2.4182451
16000US0666000,"San Diego city, California",2011,51.479603,2.9595492
16000US0666000,"San Diego city, California",2012,58.285107,3.2018006
16000US0666000,"San Diego city, California",2013,51.701546,2.3971717
16000US0666000,"San Diego city, California",2014,59.689945,3.2526128
16000US0666000,"San Diego city, California",2015,54.958691,2.509969
16000US0666000,"San Diego city, California",2016,55.795967,3.028477
16000US0666000,"San Diego city, California",2017,56.584011,3.3924916
16000US0667000,"San Francisco city, California",2009,66.970299,3.2392442
16000US0667000,"San Francisco city, California",2010,58.714069,3.8605783
16000US0667000,"San Francisco city, California",2011,69.998459,4.100584
16000US0667000,"San Francisco city, California",2012,72.462669,3.4315016
16000US0667000,"San Francisco city, California",2013,70.925308,3.5035
16000US0667000,"San Francisco city, California",2014,71.713951,2.0718827
16000US0667000,"San Francisco city, California",2015,69.678673,3.8196373
16000US0667000,"San Francisco city, California",2016,67.345566,3.0550559
16000US0667000,"San Francisco city, California",2017,70.581993,3.9328308
16000US0668000,"San Jose city, California",2009,47.966515,3.265996
16000US0668000,"San Jose city, California",2010,56.783314,2.5871308
16000US0668000,"San Jose city, California",2011,56.793659,3.3102772
16000US0668000,"San Jose city, California",2012,54.63028,2.7614887
16000US0668000,"San Jose city, California",2013,46.651955,2.8315725
16000US0668000,"San Jose city, California",2014,45.77446,2.9911687
16000US0668000,"San Jose city, California",2015,55.38401,2.9910569
16000US0668000,"San Jose city, California",2016,56.21962,2.9222794
16000US0668000,"San Jose city, California",2017,58.278584,3.3164089
16000US0668084,"San Leandro city, California",2009,46.040035,14.853128
16000US0668084,"San Leandro city, California",2010,59.081833,13.167717
16000US0668084,"San Leandro city, California",2011,51.209213,9.9934816
16000US0668084,"San Leandro city, California",2012,51.445782,11.910045
16000US0668084,"San Leandro city, California",2013,52.979652,14.557115
16000US0668084,"San Leandro city, California",2014,38.009312,4.0748582
16000US0668084,"San Leandro city, California",2015,58.809525,11.615652
16000US0668084,"San Leandro city, California",2016,51.37571,14.49208
16000US0668084,"San Leandro city, California",2017,57.603222,13.515118
16000US0668196,"San Marcos city, California",2009,22.035574,8.8552265
16000US0668196,"San Marcos city, California",2010,44.28529,6.7838855
16000US0668196,"San Marcos city, California",2011,32.805218,6.9937887
16000US0668196,"San Marcos city, California",2012,40.38723,8.4253769
16000US0668196,"San Marcos city, California",2014,61.620323,9.3345652
16000US0668196,"San Marcos city, California",2015,51.541149,10.560351
16000US0668196,"San Marcos city, California",2017,68.867386,9.8701744
16000US0668252,"San Mateo city, California",2009,65.972694,8.9702625
16000US0668252,"San Mateo city, California",2010,49.669106,3.0434296
16000US0668252,"San Mateo city, California",2011,71.563766,3.2492838
16000US0668252,"San Mateo city, California",2012,51.392502,15.771527
16000US0668252,"San Mateo city, California",2013,76.872772,2.3659632
16000US0668252,"San Mateo city, California",2014,71.130188,4.5894098
16000US0668252,"San Mateo city, California",2015,45.731709,5.4322577
16000US0668252,"San Mateo city, California",2016,68.306267,8.078723
16000US0668252,"San Mateo city, California",2017,70.85685,8.7119093
16000US0668378,"San Ramon city, California",2010,54.757858,4.478992
16000US0668378,"San Ramon city, California",2012,83.333328,6.9481363
16000US0668378,"San Ramon city, California",2014,77.007576,4.9431376
16000US0668378,"San Ramon city, California",2015,74.264381,9.4075165
16000US0668378,"San Ramon city, California",2016,65.592262,5.8583951
16000US0668378,"San Ramon city, California",2017,79.415794,7.5702906
16000US0669000,"Santa Ana city, California",2009,34.549786,4.2770362
16000US0669000,"Santa Ana city, California",2010,30.389112,4.375524
16000US0669000,"Santa Ana city, California",2011,32.923443,3.6330354
16000US0669000,"Santa Ana city, California",2012,33.696087,3.4148595
16000US0669000,"Santa Ana city, California",2013,38.760036,3.334074
16000US0669000,"Santa Ana city, California",2014,43.642471,5.6521425
16000US0669000,"Santa Ana city, California",2015,48.683388,4.7479935
16000US0669000,"Santa Ana city, California",2016,39.647449,4.8947191
16000US0669000,"Santa Ana city, California",2017,42.735802,4.3478594
16000US0669070,"Santa Barbara city, California",2009,71.393341,12.749325
16000US0669070,"Santa Barbara city, California",2010,58.379578,11.791539
16000US0669070,"Santa Barbara city, California",2011,58.135689,11.222692
16000US0669070,"Santa Barbara city, California",2012,72.93869,12.423292
16000US0669070,"Santa Barbara city, California",2013,30.343008,8.4920492
16000US0669070,"Santa Barbara city, California",2014,80.422531,10.605881
16000US0669070,"Santa Barbara city, California",2015,51.604134,15.305556
16000US0669070,"Santa Barbara city, California",2016,76.5625,18.969273
16000US0669084,"Santa Clara city, California",2009,62.71336,11.785751
16000US0669084,"Santa Clara city, California",2010,53.47657,8.4894838
16000US0669084,"Santa Clara city, California",2011,63.441425,8.1826372
16000US0669084,"Santa Clara city, California",2012,50.1745,8.5282316
16000US0669084,"Santa Clara city, California",2013,49.315773,6.8810282
16000US0669084,"Santa Clara city, California",2014,57.012375,9.9472256
16000US0669084,"Santa Clara city, California",2015,66.69075,7.8723087
16000US0669084,"Santa Clara city, California",2016,42.495083,4.9738379
16000US0669084,"Santa Clara city, California",2017,50.077599,4.7425876
16000US0669088,"Santa Clarita city, California",2009,40.825687,6.6498084
16000US0669088,"Santa Clarita city, California",2010,72.53717,7.7221198
16000US0669088,"Santa Clarita city, California",2011,58.45129,8.1378326
16000US0669088,"Santa Clarita city, California",2012,65.16188,6.0273223
16000US0669088,"Santa Clarita city, California",2013,45.174389,7.5883613
16000US0669088,"Santa Clarita city, California",2014,48.270805,7.8069081
16000US0669088,"Santa Clarita city, California",2015,43.539116,6.0200071
16000US0669088,"Santa Clarita city, California",2016,61.840324,9.0479088
16000US0669088,"Santa Clarita city, California",2017,59.002602,5.025979
16000US0669112,"Santa Cruz city, California",2017,61.524818,24.461296
16000US0669196,"Santa Maria city, California",2009,45.974236,9.0542002
16000US0669196,"Santa Maria city, California",2010,38.204391,7.3565722
16000US0669196,"Santa Maria city, California",2011,48.888889,6.6540828
16000US0669196,"Santa Maria city, California",2012,28.197899,7.8577051
16000US0669196,"Santa Maria city, California",2013,19.55341,8.5881586
16000US0669196,"Santa Maria city, California",2014,16.662983,5.4102683
16000US0669196,"Santa Maria city, California",2015,37.361191,9.5492373
16000US0669196,"Santa Maria city, California",2016,24.824099,5.7240181
16000US0669196,"Santa Maria city, California",2017,23.258802,8.4034233
16000US0670000,"Santa Monica city, California",2009,90.3452,39.000927
16000US0670000,"Santa Monica city, California",2010,90.012184,9.5147457
16000US0670000,"Santa Monica city, California",2011,81.334534,16.505684
16000US0670000,"Santa Monica city, California",2012,61.26067,14.948026
16000US0670000,"Santa Monica city, California",2013,86.532143,33.045433
16000US0670000,"Santa Monica city, California",2014,76.712326,10.010428
16000US0670000,"Santa Monica city, California",2015,58.930279,12.910732
16000US0670000,"Santa Monica city, California",2016,82.659927,22.661362
16000US0670000,"Santa Monica city, California",2017,63.532978,16.327908
16000US0670098,"Santa Rosa city, California",2009,37.785183,7.2556605
16000US0670098,"Santa Rosa city, California",2010,46.169014,7.1275101
16000US0670098,"Santa Rosa city, California",2011,52.769272,9.1016407
16000US0670098,"Santa Rosa city, California",2012,58.756023,8.5212784
16000US0670098,"Santa Rosa city, California",2013,35.882099,7.0277615
16000US0670098,"Santa Rosa city, California",2014,57.968712,7.6118746
16000US0670098,"Santa Rosa city, California",2015,47.043201,7.8493567
16000US0670098,"Santa Rosa city, California",2016,32.409199,7.2139034
16000US0670098,"Santa Rosa city, California",2017,44.994862,8.9973402
16000US0672016,"Simi Valley city, California",2009,63.265865,6.3669791
16000US0672016,"Simi Valley city, California",2010,61.593746,8.5587387
16000US0672016,"Simi Valley city, California",2011,53.691048,8.1595612
16000US0672016,"Simi Valley city, California",2012,63.947075,7.988625
16000US0672016,"Simi Valley city, California",2013,47.678017,8.2468615
16000US0672016,"Simi Valley city, California",2014,60.978115,9.8506193
16000US0672016,"Simi Valley city, California",2015,58.911449,8.7766256
16000US0672016,"Simi Valley city, California",2016,57.481911,7.5101399
16000US0672016,"Simi Valley city, California",2017,55.718136,9.6809416
16000US0673080,"South Gate city, California",2009,40.117176,10.798251
16000US0673080,"South Gate city, California",2010,38.835876,12.789718
16000US0673080,"South Gate city, California",2011,36.979553,7.6217151
16000US0673080,"South Gate city, California",2012,41.157131,7.4697547
16000US0673080,"South Gate city, California",2013,38.351879,9.4815168
16000US0673080,"South Gate city, California",2014,46.74641,10.850166
16000US0673080,"South Gate city, California",2015,28.899591,8.3886709
16000US0673080,"South Gate city, California",2016,25.457376,8.9438248
16000US0673080,"South Gate city, California",2017,48.691795,11.886066
16000US0673262,"South San Francisco city, California",2012,34.397163,11.609589
16000US0673262,"South San Francisco city, California",2013,60.707516,12.208303
16000US0673262,"South San Francisco city, California",2014,75.147926,11.562368
16000US0673262,"South San Francisco city, California",2015,72.204803,21.385727
16000US0673262,"South San Francisco city, California",2016,26.237625,9.3164797
16000US0673430,"South Whittier CDP, California",2013,69.295776,13.145272
16000US0675000,"Stockton city, California",2009,36.959312,5.6432962
16000US0675000,"Stockton city, California",2010,44.173935,5.5500922
16000US0675000,"Stockton city, California",2011,46.432625,6.3915672
16000US0675000,"Stockton city, California",2012,25.019173,3.720361
16000US0675000,"Stockton city, California",2013,42.595581,5.9821663
16000US0675000,"Stockton city, California",2014,38.404152,4.3612456
16000US0675000,"Stockton city, California",2015,46.67099,5.7876916
16000US0675000,"Stockton city, California",2016,35.049931,5.5452724
16000US0675000,"Stockton city, California",2017,43.955616,6.5087132
16000US0677000,"Sunnyvale city, California",2009,72.532516,6.1898036
16000US0677000,"Sunnyvale city, California",2010,62.3069,8.4205456
16000US0677000,"Sunnyvale city, California",2011,62.487019,7.548079
16000US0677000,"Sunnyvale city, California",2012,69.568779,4.5798244
16000US0677000,"Sunnyvale city, California",2013,62.654068,5.8150363
16000US0677000,"Sunnyvale city, California",2014,60.794743,4.0810132
16000US0677000,"Sunnyvale city, California",2015,71.199837,7.3294086
16000US0677000,"Sunnyvale city, California",2016,73.118279,4.6031909
16000US0677000,"Sunnyvale city, California",2017,77.631195,8.0633116
16000US0678120,"Temecula city, California",2009,45.904716,8.0004025
16000US0678120,"Temecula city, California",2010,44.303799,11.712704
16000US0678120,"Temecula city, California",2011,41.936539,12.831328
16000US0678120,"Temecula city, California",2012,31.190725,8.5802422
16000US0678120,"Temecula city, California",2013,33.975842,7.7146201
16000US0678120,"Temecula city, California",2014,32.867397,6.9249196
16000US0678120,"Temecula city, California",2015,37.418613,6.927639
16000US0678120,"Temecula city, California",2016,47.103218,13.734503
16000US0678120,"Temecula city, California",2017,56.788361,10.824054
16000US0678582,"Thousand Oaks city, California",2009,66.874382,9.1025381
16000US0678582,"Thousand Oaks city, California",2010,86.221054,7.1298389
16000US0678582,"Thousand Oaks city, California",2011,79.563126,13.412068
16000US0678582,"Thousand Oaks city, California",2012,45.574444,5.1946239
16000US0678582,"Thousand Oaks city, California",2013,74.414246,8.4803019
16000US0678582,"Thousand Oaks city, California",2014,50.593643,9.7566614
16000US0678582,"Thousand Oaks city, California",2015,70.413712,11.249303
16000US0678582,"Thousand Oaks city, California",2016,61.021793,7.626524
16000US0678582,"Thousand Oaks city, California",2017,75.928337,10.549434
16000US0680000,"Torrance city, California",2009,76.391289,9.5795822
16000US0680000,"Torrance city, California",2010,65.550636,9.0341263
16000US0680000,"Torrance city, California",2011,61.750336,7.4089198
16000US0680000,"Torrance city, California",2012,65.313934,8.7984476
16000US0680000,"Torrance city, California",2013,87.27858,6.3666739
16000US0680000,"Torrance city, California",2014,72.282982,11.606627
16000US0680000,"Torrance city, California",2015,74.362907,9.5579014
16000US0680000,"Torrance city, California",2016,65.933701,9.2933073
16000US0680000,"Torrance city, California",2017,77.519379,8.0927811
16000US0680238,"Tracy city, California",2009,45.570503,9.0482674
16000US0680238,"Tracy city, California",2010,38.744362,10.739853
16000US0680238,"Tracy city, California",2012,42.540386,14.389445
16000US0680238,"Tracy city, California",2013,33.543365,7.686718
16000US0680238,"Tracy city, California",2014,32.977257,7.6592951
16000US0680238,"Tracy city, California",2015,63.589745,9.0760078
16000US0680238,"Tracy city, California",2016,24.796085,7.9505138
16000US0680238,"Tracy city, California",2017,29.164934,8.0755157
16000US0680812,"Turlock city, California",2009,46.423809,11.339639
16000US0680812,"Turlock city, California",2010,32.137203,15.461154
16000US0680812,"Turlock city, California",2012,21.986971,7.1364746
16000US0680812,"Turlock city, California",2013,29.937887,12.098308
16000US0680812,"Turlock city, California",2017,47.517189,9.5109072
16000US0680854,"Tustin city, California",2009,51.232876,9.8404608
16000US0680854,"Tustin city, California",2010,52.058704,10.747702
16000US0680854,"Tustin city, California",2011,33.85775,6.4094586
16000US0680854,"Tustin city, California",2012,51.813271,8.4264088
16000US0680854,"Tustin city, California",2013,55.985039,11.074142
16000US0680854,"Tustin city, California",2014,24.675325,6.9333329
16000US0680854,"Tustin city, California",2015,43.101345,8.8791208
16000US0680854,"Tustin city, California",2016,41.989246,13.551277
16000US0680854,"Tustin city, California",2017,42.669727,10.53853
16000US0681204,"Union City city, California",2009,50.559998,10.416345
16000US0681204,"Union City city, California",2010,59.31284,10.173648
16000US0681204,"Union City city, California",2011,63.25301,11.856343
16000US0681204,"Union City city, California",2012,61.677341,9.3684359
16000US0681204,"Union City city, California",2013,25.931301,6.0048981
16000US0681204,"Union City city, California",2014,45.55891,10.801557
16000US0681204,"Union City city, California",2015,37.396122,6.4261446
16000US0681204,"Union City city, California",2016,37.274136,9.5506268
16000US0681204,"Union City city, California",2017,41.382252,10.875894
16000US0681344,"Upland city, California",2009,26.099426,8.4439163
16000US0681344,"Upland city, California",2010,50.540863,12.786907
16000US0681344,"Upland city, California",2011,45.632797,10.791804
16000US0681344,"Upland city, California",2012,26.8018,14.698238
16000US0681344,"Upland city, California",2013,53.271027,9.8864298
16000US0681344,"Upland city, California",2014,72.528671,20.36421
16000US0681344,"Upland city, California",2015,65.500443,8.5388565
16000US0681344,"Upland city, California",2016,58.714043,15.302041
16000US0681344,"Upland city, California",2017,49.344757,11.968447
16000US0681554,"Vacaville city, California",2009,52.947205,9.1009398
16000US0681554,"Vacaville city, California",2010,47.309418,13.037051
16000US0681554,"Vacaville city, California",2011,60.466621,13.699372
16000US0681554,"Vacaville city, California",2012,54.02367,14.339256
16000US0681554,"Vacaville city, California",2013,56.291389,10.964423
16000US0681554,"Vacaville city, California",2014,31.396589,7.604938
16000US0681554,"Vacaville city, California",2015,62.615692,10.48138
16000US0681554,"Vacaville city, California",2016,45.843723,9.5497952
16000US0681554,"Vacaville city, California",2017,32.610996,8.5875883
16000US0681666,"Vallejo city, California",2009,37.793541,7.6429648
16000US0681666,"Vallejo city, California",2010,43.878086,10.170518
16000US0681666,"Vallejo city, California",2011,43.61269,10.621615
16000US0681666,"Vallejo city, California",2012,36.222221,12.242867
16000US0681666,"Vallejo city, California",2013,30.099339,7.8548603
16000US0681666,"Vallejo city, California",2014,53.566231,10.484506
16000US0681666,"Vallejo city, California",2015,39.558231,7.9796419
16000US0681666,"Vallejo city, California",2016,22.218798,8.5780602
16000US0681666,"Vallejo city, California",2017,29.246634,7.5459523
16000US0682590,"Victorville city, California",2009,13.743426,3.9377398
16000US0682590,"Victorville city, California",2010,23.771547,7.2371559
16000US0682590,"Victorville city, California",2012,38.518696,12.844165
16000US0682590,"Victorville city, California",2013,24.69058,10.237079
16000US0682590,"Victorville city, California",2014,21.68008,7.6802096
16000US0682590,"Victorville city, California",2015,40.124653,9.0062218
16000US0682590,"Victorville city, California",2016,27.216545,8.922286
16000US0682590,"Victorville city, California",2017,20.615452,7.0086584
16000US0682954,"Visalia city, California",2009,35.072906,7.5126076
16000US0682954,"Visalia city, California",2010,40.996746,8.7927017
16000US0682954,"Visalia city, California",2011,47.736244,6.9892249
16000US0682954,"Visalia city, California",2012,44.207493,8.0110226
16000US0682954,"Visalia city, California",2013,32.925697,12.538423
16000US0682954,"Visalia city, California",2014,39.451374,12.872288
16000US0682954,"Visalia city, California",2015,22.287027,5.5289788
16000US0682954,"Visalia city, California",2016,43.355484,10.424925
16000US0682954,"Visalia city, California",2017,19.651136,4.8466368
16000US0682996,"Vista city, California",2009,31.165186,9.612174
16000US0682996,"Vista city, California",2010,14.361938,5.1327386
16000US0682996,"Vista city, California",2011,24.964739,5.5121117
16000US0682996,"Vista city, California",2012,22.519295,5.2403235
16000US0682996,"Vista city, California",2013,19.251627,10.429595
16000US0682996,"Vista city, California",2014,35.586258,8.973978
16000US0682996,"Vista city, California",2015,37.550201,7.9914703
16000US0682996,"Vista city, California",2016,34.034767,11.890555
16000US0682996,"Vista city, California",2017,54.205608,15.602629
16000US0683346,"Walnut Creek city, California",2012,64.304695,11.991574
16000US0683346,"Walnut Creek city, California",2015,67.967484,16.797356
16000US0683346,"Walnut Creek city, California",2017,70.838257,14.955635
16000US0684200,"West Covina city, California",2009,43.388107,8.3093891
16000US0684200,"West Covina city, California",2010,46.244431,11.265285
16000US0684200,"West Covina city, California",2011,42.900578,10.632051
16000US0684200,"West Covina city, California",2012,53.234547,8.9778576
16000US0684200,"West Covina city, California",2013,56.669777,9.8242254
16000US0684200,"West Covina city, California",2014,38.535412,8.3929863
16000US0684200,"West Covina city, California",2015,50.743187,8.4146967
16000US0684200,"West Covina city, California",2016,71.806786,9.7078581
16000US0684200,"West Covina city, California",2017,45.885006,10.517738
16000US0684550,"Westminster city, California",2009,69.469772,10.669371
16000US0684550,"Westminster city, California",2010,61.86528,12.512691
16000US0684550,"Westminster city, California",2011,58.27108,8.876955
16000US0684550,"Westminster city, California",2012,44.126705,8.8196678
16000US0684550,"Westminster city, California",2013,41.211464,13.503501
16000US0684550,"Westminster city, California",2014,64.131248,10.432336
16000US0684550,"Westminster city, California",2015,41.508106,11.751792
16000US0684550,"Westminster city, California",2016,73.516426,10.49403
16000US0684550,"Westminster city, California",2017,43.22533,10.278877
16000US0685292,"Whittier city, California",2009,45.264454,7.8617325
16000US0685292,"Whittier city, California",2010,67.67318,9.7656841
16000US0685292,"Whittier city, California",2011,32.517105,5.5142317
16000US0685292,"Whittier city, California",2012,46.187683,9.7081404
16000US0685292,"Whittier city, California",2013,42.721413,8.1225138
16000US0685292,"Whittier city, California",2014,31.581215,8.1765947
16000US0685292,"Whittier city, California",2015,32.288586,9.4201574
16000US0685292,"Whittier city, California",2016,46.424477,8.2627926
16000US0685292,"Whittier city, California",2017,75.737556,13.44451
16000US0686832,"Yorba Linda city, California",2009,52.228569,11.576892
16000US0686832,"Yorba Linda city, California",2010,65.17572,13.435131
16000US0686832,"Yorba Linda city, California",2011,61.466324,15.927105
16000US0686832,"Yorba Linda city, California",2012,71.568626,10.51484
16000US0686832,"Yorba Linda city, California",2013,77.843987,10.165771
16000US0686832,"Yorba Linda city, California",2014,55.15464,8.1208076
16000US0686832,"Yorba Linda city, California",2015,51.37056,16.863562
16000US0686832,"Yorba Linda city, California",2016,55.159039,6.4570537
16000US0686832,"Yorba Linda city, California",2017,82.582939,31.135494
16000US0686972,"Yuba City city, California",2013,35.641266,11.976825
16000US0686972,"Yuba City city, California",2014,61.445278,8.8244829
16000US0686972,"Yuba City city, California",2016,35.864979,12.485155
16000US0803455,"Arvada city, Colorado",2009,77.24791,8.8083162
16000US0803455,"Arvada city, Colorado",2010,62.938004,8.5033979
16000US0803455,"Arvada city, Colorado",2011,68.665604,7.7645526
16000US0803455,"Arvada city, Colorado",2012,51.31086,8.6170387
16000US0803455,"Arvada city, Colorado",2013,63.13855,1.9340369
16000US0803455,"Arvada city, Colorado",2014,72.842316,7.1879134
16000US0803455,"Arvada city, Colorado",2015,56.80611,5.3396893
16000US0803455,"Arvada city, Colorado",2016,68.493149,10.061041
16000US0803455,"Arvada city, Colorado",2017,51.025146,6.0409312
16000US0804000,"Aurora city, Colorado",2009,37.753101,4.8014736
16000US0804000,"Aurora city, Colorado",2010,39.26012,4.9094453
16000US0804000,"Aurora city, Colorado",2011,36.522034,5.3625116
16000US0804000,"Aurora city, Colorado",2012,45.239021,4.5969
16000US0804000,"Aurora city, Colorado",2013,35.177441,4.290411
16000US0804000,"Aurora city, Colorado",2014,46.618019,4.8920283
16000US0804000,"Aurora city, Colorado",2015,43.971859,5.3421512
16000US0804000,"Aurora city, Colorado",2016,33.973946,3.2386615
16000US0804000,"Aurora city, Colorado",2017,31.28784,4.1832871
16000US0807850,"Boulder city, Colorado",2009,65.98951,13.138378
16000US0807850,"Boulder city, Colorado",2010,76.046631,8.5494089
16000US0807850,"Boulder city, Colorado",2011,83.128166,6.1677232
16000US0807850,"Boulder city, Colorado",2012,58.373905,8.9211655
16000US0807850,"Boulder city, Colorado",2013,69.968254,9.5458755
16000US0807850,"Boulder city, Colorado",2014,72.30584,6.2419238
16000US0807850,"Boulder city, Colorado",2015,60.723858,12.234105
16000US0807850,"Boulder city, Colorado",2016,96.735313,2.6474833
16000US0807850,"Boulder city, Colorado",2017,87.515762,3.1875119
16000US0809280,"Broomfield city, Colorado",2015,60.202606,12.039137
16000US0809280,"Broomfield city, Colorado",2016,61.619717,9.8230343
16000US0809280,"Broomfield city, Colorado",2017,77.709496,8.1536608
16000US0812815,"Centennial city, Colorado",2009,67.169258,10.140285
16000US0812815,"Centennial city, Colorado",2010,46.307152,10.575422
16000US0812815,"Centennial city, Colorado",2011,67.299393,12.994306
16000US0812815,"Centennial city, Colorado",2012,68.314323,8.3228064
16000US0812815,"Centennial city, Colorado",2013,64.821831,7.8834295
16000US0812815,"Centennial city, Colorado",2014,81.726135,8.0032253
16000US0812815,"Centennial city, Colorado",2015,45.846367,2.1250951
16000US0812815,"Centennial city, Colorado",2016,79.354248,4.7784624
16000US0812815,"Centennial city, Colorado",2017,80.291298,5.0781813
16000US0816000,"Colorado Springs city, Colorado",2009,46.367928,4.2622995
16000US0816000,"Colorado Springs city, Colorado",2010,43.338768,5.0903111
16000US0816000,"Colorado Springs city, Colorado",2011,42.747124,4.386816
16000US0816000,"Colorado Springs city, Colorado",2012,40.24427,3.996865
16000US0816000,"Colorado Springs city, Colorado",2013,47.661728,4.5934114
16000US0816000,"Colorado Springs city, Colorado",2014,48.800297,4.950376
16000US0816000,"Colorado Springs city, Colorado",2015,47.805565,4.781261
16000US0816000,"Colorado Springs city, Colorado",2016,42.322495,3.8678911
16000US0816000,"Colorado Springs city, Colorado",2017,41.304543,3.9147236
16000US0820000,"Denver city, Colorado",2009,44.965111,3.790658
16000US0820000,"Denver city, Colorado",2010,54.965527,3.0164087
16000US0820000,"Denver city, Colorado",2011,47.950603,3.7366419
16000US0820000,"Denver city, Colorado",2012,55.464966,3.6732733
16000US0820000,"Denver city, Colorado",2013,55.771645,3.0367498
16000US0820000,"Denver city, Colorado",2014,65.3395,4.2421947
16000US0820000,"Denver city, Colorado",2015,60.102993,3.5366073
16000US0820000,"Denver city, Colorado",2016,53.338379,3.8236744
16000US0820000,"Denver city, Colorado",2017,54.036285,4.1574607
16000US0827425,"Fort Collins city, Colorado",2009,59.696972,7.2021074
16000US0827425,"Fort Collins city, Colorado",2010,55.135685,8.4903746
16000US0827425,"Fort Collins city, Colorado",2011,50.807137,9.4526272
16000US0827425,"Fort Collins city, Colorado",2012,46.862961,7.3188834
16000US0827425,"Fort Collins city, Colorado",2013,46.954933,7.8067503
16000US0827425,"Fort Collins city, Colorado",2014,46.61705,7.5036159
16000US0827425,"Fort Collins city, Colorado",2015,65.347565,8.291853
16000US0827425,"Fort Collins city, Colorado",2016,51.493305,7.0967493
16000US0827425,"Fort Collins city, Colorado",2017,50.693192,9.4380045
16000US0832155,"Greeley city, Colorado",2009,25.45859,11.023846
16000US0832155,"Greeley city, Colorado",2010,37.260193,9.5364456
16000US0832155,"Greeley city, Colorado",2011,28.034454,7.4531512
16000US0832155,"Greeley city, Colorado",2012,41.046066,6.7477965
16000US0832155,"Greeley city, Colorado",2013,38.917221,8.2860308
16000US0832155,"Greeley city, Colorado",2014,37.189518,7.3003573
16000US0832155,"Greeley city, Colorado",2015,23.285198,5.6639118
16000US0832155,"Greeley city, Colorado",2016,44.164669,8.2842712
16000US0832155,"Greeley city, Colorado",2017,36.546715,3.8745258
16000US0836410,"Highlands Ranch CDP, Colorado",2009,75.165077,8.8752394
16000US0836410,"Highlands Ranch CDP, Colorado",2010,51.58297,7.3510776
16000US0836410,"Highlands Ranch CDP, Colorado",2011,80.896286,7.4535332
16000US0836410,"Highlands Ranch CDP, Colorado",2012,70.427597,6.4284019
16000US0836410,"Highlands Ranch CDP, Colorado",2013,65.669823,5.3002772
16000US0836410,"Highlands Ranch CDP, Colorado",2014,59.049503,10.081412
16000US0836410,"Highlands Ranch CDP, Colorado",2015,74.663361,7.3374825
16000US0836410,"Highlands Ranch CDP, Colorado",2016,63.758392,9.0736389
16000US0836410,"Highlands Ranch CDP, Colorado",2017,68.285713,7.7275167
16000US0843000,"Lakewood city, Colorado",2009,45.220886,8.0289288
16000US0843000,"Lakewood city, Colorado",2010,63.45929,8.0923958
16000US0843000,"Lakewood city, Colorado",2011,48.309811,9.0488844
16000US0843000,"Lakewood city, Colorado",2012,35.593803,6.5035133
16000US0843000,"Lakewood city, Colorado",2013,51.01289,8.2641106
16000US0843000,"Lakewood city, Colorado",2014,66.200462,10.222765
16000US0843000,"Lakewood city, Colorado",2015,44.619511,9.0004425
16000US0843000,"Lakewood city, Colorado",2016,67.677483,11.320976
16000US0843000,"Lakewood city, Colorado",2017,62.312309,11.648974
16000US0845970,"Longmont city, Colorado",2009,37.388393,5.3959441
16000US0845970,"Longmont city, Colorado",2010,59.626396,8.1565628
16000US0845970,"Longmont city, Colorado",2011,59.10194,11.570047
16000US0845970,"Longmont city, Colorado",2012,52.6008,9.5881157
16000US0845970,"Longmont city, Colorado",2013,56.134457,12.651796
16000US0845970,"Longmont city, Colorado",2014,75.398743,12.120143
16000US0845970,"Longmont city, Colorado",2015,69.85247,8.3693953
16000US0845970,"Longmont city, Colorado",2016,70.257965,7.1381383
16000US0845970,"Longmont city, Colorado",2017,68.203613,8.9747391
16000US0846465,"Loveland city, Colorado",2009,59.437996,12.766014
16000US0846465,"Loveland city, Colorado",2010,52.619789,13.24078
16000US0846465,"Loveland city, Colorado",2014,44.784054,15.014241
16000US0846465,"Loveland city, Colorado",2016,51.664024,20.812616
16000US0862000,"Pueblo city, Colorado",2009,28.801119,8.3900261
16000US0862000,"Pueblo city, Colorado",2010,40.363636,8.4189634
16000US0862000,"Pueblo city, Colorado",2011,37.387096,8.0762215
16000US0862000,"Pueblo city, Colorado",2012,31.267605,8.293294
16000US0862000,"Pueblo city, Colorado",2013,42.880257,9.3877506
16000US0862000,"Pueblo city, Colorado",2014,36.56852,10.020052
16000US0862000,"Pueblo city, Colorado",2015,44.737743,9.639657
16000US0862000,"Pueblo city, Colorado",2016,44.788013,9.9882011
16000US0862000,"Pueblo city, Colorado",2017,38.803844,8.9859209
16000US0877290,"Thornton city, Colorado",2009,41.691364,6.9934511
16000US0877290,"Thornton city, Colorado",2010,44.157814,9.7133207
16000US0877290,"Thornton city, Colorado",2011,42.558281,7.1647787
16000US0877290,"Thornton city, Colorado",2012,28.872469,5.587534
